citation_context,section,citation_intent
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları <CITE>, ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları<CITE> , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu <CITE>gibi analitik yöntemler sayılabilir.",Giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,Giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,Giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,Giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,Giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,Giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite <CITE>, sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite<CITE> , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır  .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır <CITE> ,",Materyal ve Metot,basis
"Kalıntıların ortalama standart sapması olarak tanımlanan Hata Kareler Ortalamasının Karekökü(RMSE) ise, RMSE olarak hesaplanır <CITE> .",Materyal ve Metot,basis
RTFA'ın temeli 1985 yılında Powell tarafından yapılan çalışmaya dayanmaktadır <CITE> .,Materyal ve Metot,background
Bu alandaki daha güncel çalışma ise <CITE> tarafından yapılmıştır  .,Materyal ve Metot,discuss
"Naive Bayes algoritması, probleme yaklaşırken öznitelikler arasında şartlı bağımsız, sınıflar arasında da şartlı bağımlı bir yaklaşım izler <CITE> .", MATERYAL VE METOD,background
"Bu yaklaşımı sergilemesindeki amaç, hatalı tahmin etme oranını olabildiğince düşük tutmaktır <CITE> .", MATERYAL VE METOD,background
"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir <CITE> ,  .", MATERYAL VE METOD,background
"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir  , <CITE> .", MATERYAL VE METOD,background
"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE> .", MATERYAL VE METOD,background
Yapay Sinir Ağları insan beynindeki nöronların işleyiş şekli ve bağlantıları örnek alınarak tasarlanan bir algoritmadır <CITE> ., MATERYAL VE METOD,background
"Genellikle yapılandırılmamış veri, veri madenciliği ve analiz teknikleri uygulanmadığı sürece kullanışsız olmaktadır <CITE> .",GİRİŞ (INTRODUCTION),background
Bu büyümeyle webde yer alan bilgilerin analiz ihtiyacı da artmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
yaklaşık %75'inden fazlası uygulama katmanında webe yönelik ataklar olmaktadır <CITE> .,GİRİŞ (INTRODUCTION),background
"Web sitelerinde etkili bir yönetim ve raporlama için, web sunucular üzerindeki geri beslemelerin alınması gerekmektedir <CITE> .",GİRİŞ (INTRODUCTION),background
"Burada web ile ilgili belgelerden ve elde edilen diğer verilerden bilgi ayıklama, analiz etme ve sonuç ortaya çıkarma işlemleri otomatik olarak yapılır <CITE> .",GİRİŞ (INTRODUCTION),background
"Son yıllarda eticaret ve çevrimiçi alışveriş hizmetlerinin çoğalmasıyla, bu alanda rekabet sonucu gerçekleştirilen çalışmalar, web madenciliğinin önemini fazlasıyla ortaya çıkarmaktadır <CITE> .",GİRİŞ (INTRODUCTION),background
"Diğer taraftan kurumsal sayfalarda kurum çalışanlarına yönelik durum değerlendirmesi yapılabilmekte, kullanıcıların karakteristik özellikleri tahmin edilebilmektedir <CITE> .",GİRİŞ (INTRODUCTION),background
Log dosyaları bilgisayar sisteminin tarih kitabı olarak kabul edilmektedir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Son zamanlarda çeşitli veri madenciliği ve makine öğrenme algoritmaları log dosyalarındaki bilgileri analiz etmek üzere yoğun olarak kullanılmaktadır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"İnternetteki verilerin sürekli değişmesi, güncellenmesi webden bilgi çıkarımı işlemini zorlaştırmaktadır; web sayfalarının dinamik yapısından dolayı webden bilgi çıkarımı, normal metin tabanlı dokümanlara göre daha zor olmaktadır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Dolayısıyla verileri analiz etmeye yarayacak bir araca gereksinim duyulmaktadır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Bu durum bazı olayların gözden kaçmasına sebep olabileceği gibi; her geçen gün artan veri miktarı manuel yöntemlerle analizin yetersiz kalmasına sebep olmuş ve analistler çeşitli araçlar geliştirmeye başlamışlardır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
Ancak bu sistemlerin uygun donanım gerektirmesi ve log verilerini analiz etmek üzere web kullanım madenciliğini içermemesi problem olmaktadır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
"Web sayfalarına giriş isteklerinin bilinmesi, sayfalara erişim sıklığının hesaplanması, sayfaların birlikte ziyaret edildiği diğer sayfaların tespit edilmesi gibi istatistiksel yaklaşımlarla kullanıcı davranışlarını öğrenmeyi ve bu sayede site ile ilgili düzenlemeler yapmayı sağlamaktadır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir <CITE> .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir  .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir  .İsmail <CITE> , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM,",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir  .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir  .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir  . <CITE> yaptığı çalışmada yol analizi yöntemi ile web kullanıcı erişim kütük dosyalarından bilgi çıkarımı yapmış ve birliktelik kuralları yöntemi ile web sayfaları arasındaki ilişkileri belirlemiştir.",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
İstatistiksel analiz yöntemi ile Nihuo ve Web log analiz programlarını kullanarak web sitesinin genel kullanımına ilişkin detaylı bilgiler elde etmiştir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Örüntü çıkarmaya yönelik en yaygın kullanılan özellikler web log dosyalarındaki zaman damgası, IP adresi, URL adresi ve User-agent bilgisidir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Mustafa <CITE> , web madenciliği teknikleriyle makine öğrenme tekniklerini birlikte kullanarak hibrit bir yapı geliştirmiştir.",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Web sayfalarındaki verileri yapısal olarak incelemenin yanında metin analiz işlevlerini de gerçekleştirmiştir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Paralel ve seri algoritmalar çalıştırılarak analizler süre bakımından karşılaştırılmıştır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Web kullanım madenciliğinin en önemli ve uzun süren aşaması olan ön işlem süreci bu yazılım yardımıyla gerçekleştirildikten sonra standart SQL ifadeleri yardımıyla da siteye ait istatistiki bilgiler elde edilebileceği belirtilmiştir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Web kullanım madenciliği, web madenciliği konusunda önemli ve hızla gelişen; birçok araştırmanın yapıldığı bir alandır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Sisodia ve <CITE>, web kullanım madenciliği ile ilgili çalışmışlar ve 1 ay süreyle NITR (National Institute of Technology Raipur) web sunucu loglarını kaydedip üzerinde bir yazılım aracılığıyla analiz yapmışlardır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Bu tür çalışmalarda, en zor konu; insanların talepleri sonucunda oluşan girdiler ile web robotlarının talepleri sonucunda oluşan girdiler arasındaki ayrımın iyi yapılmasıdır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
Web kullanım madenciliği ile terör saldırıları takibi gerçekleştirilen çalışmada <CITE> doğru ve kaliteli analiz yapabilmek için web madenciliğinin ön işleme adımı kullanılmıştır.,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Hatalı isteklerin madencilik işinde çok kullanışsız olduğu, durum kodlarının kontrol edilerek bu isteklerin temizlenmesi gerektiği belirtilmiştir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Hatalı kodların tespiti için 400 ve 500 durum kodları arasında yer alan isteklerin belirlenmesi gerekmektedir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Programı ile gerçekleştirmiş ve site kullanımına ait istatistiksel sonuçlar elde etmiştir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Aktif saldırı belirleme ve engelleme sistemleri genellikle ağ/host tabanlı çalışmakta olup; anlık ağ trafiği ya da işletim sistemi fonksiyonlarını kullanarak saldırıları belirlemekte ve engellemektedir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Saldırıların büyük bir kısmı loglardaki anormallikler incelenerek belirlenebilmektedir <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Auxilia ve <CITE> ise makalelerinde önemli web ataklarını; ""Sofistike HTTP Saldırıları"", ""SQL Enjeksiyon Saldırıları"" ve ""XSS"" başlıkları altında incelemişler ve negatif güvenlik modeli geliştirmişlerdir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Ağ saldırıları ""servis kaynaklarını tüketmeye yönelik saldırılar"" ve ""zararlı çeşitli illegal bilgilerin elektronik posta sunucuları aracılığı ile gönderilmesi ile önemli bilgilere zarar verilmesi"" başlıkları altında ele alınmıştır <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Elmas <CITE> çalışmasında DoS ataklarından biri olan Brute Force tipi bir saldırının veri madenciliği teknikleriyle tespit edilip engellendiği bir saldırı tespit uygulaması tasarlamıştır  .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
Elmas   çalışmasında DoS ataklarından biri olan Brute Force tipi bir saldırının veri madenciliği teknikleriyle tespit edilip engellendiği bir saldırı tespit uygulaması tasarlamıştır <CITE> .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Gržinic, Kišasondi ve Šaban (2013), Apache web sunucu loglarının önişleme aşamasında sadece 400 ve 500 arasındaki durum kodlarının yer aldığı satırları alarak web madenciliği işlemleri için WEKA programında yer alan çeşitli sınıflandırma algoritmalarıyla anomali sınıflandırması gerçekleştirmişlerdir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Mabzool ve <CITE> web madenciliği teknolojisini kullanarak, çevrimdışı saldırı tespit sistemini gerçekleştirmek üzere K-means kümeleme algoritmasını kullanarak anomali davranışları tespit etmişlerdir <CITE> .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
"Open Web Application Security Project (OWASP), 2007, 2010 ve 2013 yıllarında ""OWASP TOP 10"" başlığı altında web uygulamaları güvenliğine yönelik kritik riskleri açıklamıştır <CITE>.",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
"Open Web Application Security Project (OWASP), 2007, 2010 ve 2013 yıllarında ""OWASP TOP 10"" başlığı altında web uygulamaları güvenliğine yönelik kritik riskleri açıklamıştır<CITE> .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
"2013 yılında, OWASP, XSS ve SQL Enjeksiyon açıklıklarını web tabanlı sistemlerdeki en ciddi açıklıklar olarak raporlamıştır <CITE>.",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
"2013 yılında, OWASP, XSS ve SQL Enjeksiyon açıklıklarını web tabanlı sistemlerdeki en ciddi açıklıklar olarak raporlamıştır<CITE> .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
Web uygulamalarına yönelik gerçekleştirilen bu saldırıların giderilmesine yönelik yapılan çalışmalarda karşılaşılan en önemli problemlerden biri de yanlış pozitif ve yanlış negatif alarmlarla sıkça karşılaşılmasıdır <CITE> .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
Açıklık kullanıcı girdileriyle SQL deyimini çalıştıracak izin verilmemesi gereken özel karakterlerin kullanılmasıyla ortaya çıkmaktadır <CITE> .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
XSS saldırılarını azaltmak için kaynak kodun detaylı incelenmesine ihtiyaç duyulmaktadır <CITE> .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
Genellikle web log dosyaları farklı formatlarda kaydedilmekte bu durum analiz edilmelerini zorlaştırmaktadır <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
Veri analizinde yapılacak çalışmanın kalitesi bu aşamayla doğrudan ilişkilidir <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
Bu aşama web kullanım madenciliğinin en önemli aşaması olarak kabul edilmektedir; çünkü etkili bir şekilde yapıldığında zaman ve kaynak tasarrufu sağlamaktadır <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
Log dosyasında stil bilgileri ve grafik bilgileri gibi önemli olmayan nesneler atılarak veri temizlemesi yapılmıştır <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),basis
Ancak eğer resim ağırlıklı siteler ve haber siteleri söz konusu olursa bu bilgilerin atılması doğru olmayabilir <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),discuss
Ancak saldırı başarılı olduğunda hata kodlarının ardından başarı durum kodu alınacağı dikkate alınmalıdır <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),discuss
WEKA makine öğrenme ve veri madenciliği için kapsamlı bir araçtır <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
"WEKA, açık kaynak kodlu ve java platformu üzerinde geliştirilmiş bir programdır <CITE> .",WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
"Farklı P2P Sistemlerde eş seçimini gerçekleştiren çeşitli çalışmalar mevcuttur; <CITE>, <CITE> ,  ,  ,  ,  .",İlgili Literatür Çalışmaları,background
"ABD Enerji Bakanlığı'nın Akıllı Şebeke Sistemi Raporuna <CITE> göre, akıllı şebeke sistemleri, bilgi yönetimi, kontrol teknolojileri, dijital tabanlı algılama, iletişim teknolojileri ve birden fazla elektriksel işlem sürecini koordine etme işlevi gören saha cihazlarından ve teknolojilerinden oluşmaktadır.",,background
"Bu nedenle, DRL hem yüksek boyutlu ham girdilerin zengin içeriğini hem de sistem kontrolünü gerektiren çeşitli görevleri uygulayabilmektir <CITE> .",Temel bilgiler,background
Akıllı şebekelerde yük tahmini ve kestirimi ile ilgili literatürdeki çalışmalar Tablo 1'de özetle verilmiştir . <CITE> ' de çeşitli istatistiksel ve AI modelleri kullanılarak belirli bir bölgenin yük tahmini doğruluğu iyileştirilmeye çalışılmıştır.,Literatür araştırması,background
"Akıllı şebeke kapsamında özellikle yük tahmini için bu tür ortak yöntemler çokça tercih edilmiştir. <CITE> ' de, ilk olarak elektrik yüklerinin saatlik tahmini için CNN ve K-Means algoritmaları birlikte kullanılmıştır.",Literatür araştırması,background
"Diğer bir çalışma <CITE> Hava durumu, enerji tüketimi üzerinde doğrudan bir etkiye sahip olduğundan, hava durumu verilerini öğrenme algoritmaları ile",Literatür araştırması,background
yorumlamak oldukça önemlidir. <CITE> ' te hava tahmini sayısal benzetimi ile enerji tüketimini ve güç üretimini tahmin etmek için DL kullanılmıştır.,Literatür araştırması,background
"Önerilen yöntem ve başarımı, üniversite kampüsü içinde inşa edilmiş küçük ölçekli merkezi olmayan bir sistem üzerinde doğrulanmıştır. <CITE> ' da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır, <CITE> ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve <CITE> ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
"Genellikle kısa vadeli yük tahmininde, sonraki bir saat ile sonraki iki hafta arasındaki yük tahmin edilir. <CITE> ' da, güç sisteminin güç talebinde büyük penetrasyonlar yüksek belirsizliğe yol açtığı için elektrikli araçların şarj yükü tahmin edilmeye çalışılmış ve eklentili elektrikli araçların yük tahmini için YSA ve LSTM tabanlı DL yaklaşımları kullanılmıştır.",Literatür araştırması,background
"LSTM modelinin kısa vadeli elektrikli aracın yük tahmininde daha düşük hatalara ve daha yüksek doğruluğa sahip olduğu gözlemlenmiştir. <CITE> ' de yük dizilerinin büyük zaman aralığı yarı periyodikliği incelenmiş ve otomatik gerileyen entegre hareketli ortalama (Auto-Regressive Integrated Moving Average, ARIMA)",Literatür araştırması,background
"Bunu ele almak için, <CITE> çalışması ile sıralı güncelleme (Rolling Update, RU), dikkat mekanizması (Attention Mechanism, AM) ve iki yönlü uzun kısa süreli belleğe (Bi-Directional Long Short-Term Memory, Bi-LSTM) dayalı bir yöntem önerilmiştir.",Literatür araştırması,background
"Kısa vadede yük tahminini daha da geliştirmek için <CITE> ' deki çalışmada, eğitim sırasında hem torbalamayı hem de güçlendirmeyi birleştiren YSA modeli verilmiştir.",Literatür araştırması,background
"torbalı YSA ve güçlendirilmiş YSA'dan daha düşük yanlılığa, varyansa ve tahmin hatasına sahip olduğunu göstermiştir. <CITE> ' te YSA kullanılarak bir bölge binasında saat öncesi ve gün öncesi yük tahmini için bir çalışma sunulmuştur.",Literatür araştırması,background
"Bu sorunun giderilmesi için, <CITE> 'te RNN ve bir boyutlu CNN (One-Dimensional CNN, 1D-CNN) nin bir kombinasyonu olan tekrarlayan başlangıçlı bir CNN önerilmiştir.",Literatür araştırması,background
"Kısa vadeli elektrik yükü tahmininde SVR yaklaşımının yüksek hesaplama karmaşıklığı nedeniyle, tahminin daha verimli ve doğru olması için <CITE> 'te sıralı yaklaşıma dayalı SVR kullanımı önerilmiştir.",Literatür araştırması,background
"Kısa vadeli tahminler için yapılan deneyler, bu modelin normal SVR modeline kıyasla daha iyi performans ve doğruluğu olduğunu göstermiştir. <CITE> ise başka bir kısa vadeli elektrik yükü tahmini için yapılan çalışma olup hibrit parçacık sürü optimizasyonu-genetik algoritma-geri yayılım sinir ağları (Hybrid Particle Swarm Optimization-Genetic Algorithm-Back Propagation Neural Network, PSO-GA-BPNN) algoritmasına dayalı bir model verilmiştir.",Literatür araştırması,background
DBN ayrıca <CITE> 'de güç sisteminin saatlik yükünü tahmin etmek için kullanılmıştır.,Literatür araştırması,background
"Ev aletlerinde ve birçok amaca hizmet eden cihazlarda ana sorunlardan biri olan enerji ayrışması konusu için yapılan çalışmada müdahaleci olmayan yük izleme sorununu çözmek için derin evrişimli sinir ağı (Deep Convolutional Neural Network, DCNN) tabanlı bir yöntem önerilmiştir <CITE> .",Literatür araştırması,background
"Ev aletlerinde ve birçok amaca hizmet eden cihazlarda ana sorunlardan biri olan enerji ayrışması konusu için yapılan çalışmada müdahaleci olmayan yük izleme sorununu çözmek için derin evrişimli sinir ağı (Deep Convolutional Neural Network, DCNN) tabanlı bir yöntem önerilmiştir  . <CITE> 'da ise fotovoltaik (photovoltaic, PV) dağıtık üretim birimlerinin neden olduğu belirsizlikleri tespit etmek için yeni bir olasılıksal yük tahmin modeli önerilmiştir.",Literatür araştırması,background
"Kümeleme, sınıflama yöntemleri, karar ağaçları, yapay sinir ağları gibi pek çok teknik ile veriden anlam çıkarımı ve tahminleme yapılabilmektedir <CITE> .",Giriş,background
Göğüs kanseri özellikle 40 – 49 yaş arası kadınlarda sıklıkla görülen ve dünya genelinde kadınlar arasında kanser kaynaklı en yüksek oranda ölüme sebep olan hastalıktır <CITE> .,Giriş,background
2018 yılında tüm dünyada tespit edilen 18.1 milyon kanser vakası içerisinde %11.6 oranla akciğer kanserinden sonra ikinci sırada yer almaktadır <CITE> .,Giriş,background
"Kitlenin pürüzsüz olması ve sınırlarının belli olması iyi huylu olduğuna, sınırlarının düzensiz olması ve pürüzlü yapıda olması kötü huylu yani kanser riski taşımasına işarettir <CITE> .",Giriş,background
Diğer tüm kanser türlerinde olduğu gibi göğüs kanserinin de erken teşhisi ölüm oranını azaltmada kritik bir öneme sahiptir <CITE> .,Giriş,background
Bu yeteneğinden dolayı makine öğrenmesi kanser tanı ve teşhisinde de yaygın kullanım alanı bulmaktadır <CITE> .,Giriş,background
Göğüs kanserine dair her yıl yaklaşık olarak 1.38 milyon yeni vaka görülmektedir <CITE> .,Giriş,background
Makine öğrenmesi tekniklerinin klinik alanda özellikle kanser teşhisine yönelik kullanımı giderek artarken <CITE> göğüs kanserinin tespitini kolaylaştırmaya yönelik olarak yapılan çeşitli çalışmalar bulunmaktadır.,Giriş,background
