citation_context,section,citation_intent
"İskoç aksanı için ek olarak 11 erkek konuşmacının seslendirdiği 4.539'u benzersiz toplam 22.194 kelime içeren, 2,75 saat uzunluğunda veri kümesi hazırlanmıştır<CITE> .",ilgili çalişmalar,background
"Toplam uzunluğu 1,08 saat uzunluğundadır <CITE>.",ilgili çalişmalar,background
"Toplam uzunluğu 1,08 saat uzunluğundadır<CITE> .",ilgili çalişmalar,background
"Brezilya Portekizcesi için erkek bir konuşmacı tarafından seslendirilen 13.311'i benzersiz kelime olmak üzere toplam 71.358 kelime içeren ve 10,47 saat uzunluğunda olan bir veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
"Bu veri kümesi, profesyonel olmayan erkek bir konuşmacı tarafından seslendirilmiştir <CITE> .",ilgili çalişmalar,background
"Veri kümesinin toplam konuşma uzunluğu 10,27 saattir <CITE>.",ilgili çalişmalar,background
"Veri kümesinin toplam konuşma uzunluğu 10,27 saattir<CITE> .",ilgili çalişmalar,background
"Bengalce için erkek konuşmacı tarafından seslendirilen 104.891 kelimeden oluşan 22,3 saat uzunluğunda bir veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
"Guceratça için ek olarak 18 erkek konuşmacının seslendirdiği 7.818'i benzersiz olan toplam 21.518 kelime içeren ve 3,59 saat uzunluğunda bir veri kümesi daha geliştirilmiştir <CITE> .",ilgili çalişmalar,background
"Kannadaca için ek olarak 36 erkek konuşmacının seslendirdiği 7.381'i benzersiz olan toplam 14.413 kelime içeren ve 4,17 saat uzunluğunda veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
"Malayalamca için ek olarak 18 erkek konuşmacının seslendirdiği 6.407'si benzersiz olan toplam 12.749 kelime içeren ve 2,49 saat uzunluğunda bir veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
"Marathice için 9 kadın konuşmacı tarafından seslendirilen 3.072'si benzersiz olan toplam 17.989 kelime içeren ve 3,02 saat uzunluğunda veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
Orhan ve Demiroğlu'nun yaptığı bir çalışmada iki kadın konuşmacı tarafından seslendirilmiş toplam 1.750 cümleden oluşan bir veri kümesi geliştirilmiştir <CITE> .,ilgili çalişmalar,background
Güner ve Demiroğlu’nun yaptığı çalışmada İstanbul Türkçesi konuşan kadın bir konuşmacının 500 kelimeyi seslendirdiği 70 dakika uzunluğunda bir veri kümesi hazırlanmıştır <CITE> .,ilgili çalişmalar,background
Gökay ve Yalçın tarafından hazırlanmış bir başka çalışmada ise TTS sisteminin eğitimi için profesyonel bir konuşmacı tarafından seslendirilmiş 18 saatlik bir konuşma verisinin kullanıldığı belirtilmiştir <CITE> .,ilgili çalişmalar,background
Mel spektrogramları üzerinde işlem yapmanın zor olması ve akış-tabanlı bir model kullanılması nedeniyle bu modeli eğitmek oldukça maliyetlidir <CITE> .,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
Türkçe TTS sistemleri üzerine yapılan çalışmalar incelendiğinde hece tabanlı veri kümeleri ve difon tabanlı veri kümeleri hazırlamaya yönelik çalışmaların gerçekleştirildiği görülmüştür <CITE>,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
Türkçe TTS sistemleri üzerine yapılan çalışmalar incelendiğinde hece tabanlı veri kümeleri ve difon tabanlı veri kümeleri hazırlamaya yönelik çalışmaların gerçekleştirildiği görülmüştür<CITE>,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
Bir konuşmacı seçiminde daha geniş konuşmacı sınıfına ulaşmak için en çok cinsiyet ve yaş dikkate alınmaktadır <CITE> .,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
Farklı dillerde hazırlanan benzer veri kümelerinde <CITE>konuşmacı özelliklerine benzer şekilde İstanbul Türkçesi kullanan genç erkek konuşmacı tercih edilmiştir.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
Farklı dillerde hazırlanan benzer veri kümelerinde<CITE> konuşmacı özelliklerine benzer şekilde İstanbul Türkçesi kullanan genç erkek konuşmacı tercih edilmiştir.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
"Literatürde Türkçe TTS sistemleri için hazırlanan veri kümelerinde, noktalama işaretleri ve kısaltmalardaki telaffuz farklılıkları, nümerik ifade kombinasyonlarındaki okuma alışkanlıkları ve ses değişimlerinin dikkate alınmadığı belirtilmiştir <CITE> .",konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,discuss
Geliştirilen Türkçe TTS sisteminde GlowTTS <CITE> kullanılmıştır.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,basis
Nesnel bir ölçüm işlemi için ViSQOL (Virtual Speech Quality Objective Listener) <CITE> kullanılmıştır.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,basis
Gerçekleştirilen karşılaştırmalar sonucunda Ortalama Görüş Puanı-Dinleme Kalitesi Hedefi (MOS-LQO: Mean Opinion Score-Listening Quality Objective) <CITE> değeri elde edilmektedir.,deneysel sonuçlar,basis
"Tacotron 2, WaveNet ve HiFi-GAN çalışmalarına dayanarak, mevcut TTS sistemlerinin insan seviyesinde kaliteye ulaşıp ulaşamayacağı LJSpeech veri kümesinde test edilmiş ve başarılı sonuçlar alınmıştır <CITE> .",sonuç ve öneriler,support
"<CITE> tarafından ortaya konulan ve üçüncü nesil bilişim olarak bilinen yaygın bilişim kavramının (ubiquitous computing), inch-foot-yard ölçeğindeki akıllı saat, akıllı telefon, PDA gibi cihazlar ile onlara sahip olan kişi arasında (1-many) bir etkileşimi tanımladığı bilinmektedir.",giriş,background
"Bu çalışmada önerdiğimiz bağlam-duyarlı erişim denetimi yöntemi, <CITE> 'deki yönteme göre güvenlik politikasındaki kural sayısını azaltmaktadır.",bulgular ve tartışma,differ
"Yoklamadan kaynaklanan süre kayıplarını ortadan kaldırmak veya en aza indirmek amacıyla günümüzde yoklama işlemi akıllı kart, radyo frekansı ile tanımlama (Radio Frequency IDentification, RFID) <CITE>, yakın alan haberleşmesi (Near Field Communication, NFC) , akıllı telefon uygulamaları vb. birçok farklı teknolojik altyapı kullanılarak otomatik bir şekilde gerçekleştirilmektedir.",giriş,background
"Yoklamadan kaynaklanan süre kayıplarını ortadan kaldırmak veya en aza indirmek amacıyla günümüzde yoklama işlemi akıllı kart, radyo frekansı ile tanımlama (Radio Frequency IDentification, RFID) <CITE>, yakın alan haberleşmesi (Near Field Communication, NFC), akıllı telefon uygulamaları vb. birçok farklı teknolojik altyapı kullanılarak otomatik bir şekilde gerçekleştirilmektedir.",giriş,background
"Yoklamadan kaynaklanan süre kayıplarını ortadan kaldırmak veya en aza indirmek amacıyla günümüzde yoklama işlemi akıllı kart, radyo frekansı ile tanımlama (Radio Frequency IDentification, RFID), yakın alan haberleşmesi (Near Field Communication, NFC) <CITE>, akıllı telefon uygulamaları vb. birçok farklı teknolojik altyapı kullanılarak otomatik bir şekilde gerçekleştirilmektedir.",giriş,background
"Yoklamadan kaynaklanan süre kayıplarını ortadan kaldırmak veya en aza indirmek amacıyla günümüzde yoklama işlemi akıllı kart, radyo frekansı ile tanımlama (Radio Frequency IDentification, RFID), yakın alan haberleşmesi (Near Field Communication, NFC), akıllı telefon uygulamaları <CITE> vb. birçok farklı teknolojik altyapı kullanılarak otomatik bir şekilde gerçekleştirilmektedir.",giriş,background
"2013 yılında Apple firması tarafından tanıtılan ve iBeacon olarak adlandırılan işaretçi, BLE kablosuz teknolojisini kullanan kısa mesafeli, düşük güçlü, düşük maliyetli yakınlık mantığına dayalı kablosuz bildirim sağlayan elektronik cihazlardır <CITE> .",giriş,background
Günümüzde birçok yabancı ve yerli firma işaretçi üretmektedir <CITE> .,giriş,background
Günümüzde birçok yabancı ve yerli firma işaretçi üretmektedir <CITE> .,giriş,background
Günümüzde birçok yabancı ve yerli firma işaretçi üretmektedir <CITE> .,giriş,background
Günümüzde birçok yabancı ve yerli firma işaretçi üretmektedir <CITE> .,giriş,background
"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı <CITE> , tarihi mekânların tanıtımı  , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı <CITE> , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı  , müzeler <CITE> , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı  , müzeler  , kapalı alan konum belirleme <CITE> iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır <CITE> .,giriş,background
Google Beacon Eddystone <CITE> ismini verdiği teknoloji ile BLE işaretçi alanında mobil uygulama etkileşiminin yanısıra URL çalıştırma özelliğini de getirerek işaretçi alanında önemli bir yenilik sunmaktadır.,giriş,background
"Genel olarak MYSA, birbirinden bağımsız olarak çalışan iki ya da daha fazla YSA yapısının birleşmesinden oluşur <CITE> .",materyal ve yöntem,background
"Eğitim örnekleri p boyutlu x giriş vektörü ile, arzu edilen davranış q boyutlu d vektörü ile gösterilmek üzere, giriş vektörü x, uzman ağa ve birleştirme ağına eş zamanlı olarak uygulanır <CITE>.",materyal ve yöntem,basis
"Eğitim örnekleri p boyutlu x giriş vektörü ile, arzu edilen davranış q boyutlu d vektörü ile gösterilmek üzere, giriş vektörü x, uzman ağa ve birleştirme ağına eş zamanlı olarak uygulanır<CITE> .",materyal ve yöntem,basis
"MYSA' nın eğitiminde, uzman ağlar ve birleştirme ağı eşzamanlı olarak eğitilir <CITE>.",materyal ve yöntem,basis
"MYSA' nın eğitiminde, uzman ağlar ve birleştirme ağı eşzamanlı olarak eğitilir<CITE> .",materyal ve yöntem,basis
Bu da toplu tüketilen yemeklerin hazırlanması ve dağıtımını yapan hazır yemek endüstrisinin (Catering) gelişmesini sağlamıştır <CITE> .,giriş,background
Bu da toplu tüketilen yemeklerin hazırlanması ve dağıtımını yapan hazır yemek endüstrisinin (Catering) gelişmesini sağlamıştır <CITE> .,giriş,background
Bu da toplu tüketilen yemeklerin hazırlanması ve dağıtımını yapan hazır yemek endüstrisinin (Catering) gelişmesini sağlamıştır <CITE> .,giriş,background
Bu da toplu tüketilen yemeklerin hazırlanması ve dağıtımını yapan hazır yemek endüstrisinin (Catering) gelişmesini sağlamıştır <CITE> .,giriş,background
"Demografik yapı, toplu beslenme işletmelerinin artması, insanların yeme-içmeye ayırdıkları zamanın azalması, insanların gelirlerinin artışı, yemek menülerinin gelişmesi, ev dışında yemeiçmenin yaygınlaşması ve turizm sektörünün gelişmesi hazır yemek veya toplu beslenme endüstrisinin gelişmesinin temel nedenlerindendir <CITE> .",giriş,background
Gıdalar ilk tarımsal üretimden son tüketimine kadar tüm tedarik zinciri boyunca israf edilmektedir <CITE> .,giriş,background
Dünyada insan tüketimi için üretilen gıdaların yıllık olarak yaklaşık üçte birinin (yaklaşık 1.3 milyar ton) kayıp olduğu bildirilmektedir <CITE> .,giriş,background
Orta ve yüksek gelirli ülkelerde gıdalar insan tüketimi için uygun olsa bile israf edilerek atılmakta ve önemli miktarda gıda israf edilmektedir <CITE> .,giriş,background
"Sahra altı Afrika, Güney Afrika ve Güneydoğu Asya'da kişi başına düşen israf miktarı yalnızca 6-11 kg/yıl iken, Avrupa ve Kuzey Amerika'da tüketiciler tarafından kişi başına düşen gıda israfının 95-115 kg/yıl olduğu bildirilmektedir <CITE> .",giriş,background
"Bu çalışmada en fazla israfın satın alma ve hazırlık aşamasında yaşandığı, pişirme-sunum süreçlerinde en yüksek israf edilen ürünlerin taze meyve ve sebze ile tabaktan çöpe kadarki süreçte en fazla israf edilen ürünün ekmek olduğunu bildirmişlerdir <CITE> .",giriş,background
"Toprak Mahsulleri Ofisinin (TMO) ""Ekmeğini İsraf Etme"" kampanyası dâhilinde yaptığı araştırmada Türkiye'de her yıl 6 milyon ekmeğin israf edildiği belirtilmektedir <CITE> .",giriş,background
"Örneğin Japonya'da büyük oranda balık tüketimi mevcutken <CITE> , ülkemizde balık tüketimi Japonya'daki kadar yüksek değildir.",giriş,background
"Bu konuya benzer bir çalışma olan Pamukkale üniversitesi için KILIÇ tarafından yapılan <CITE> 'nolu çalışmada kıstas olarak; (1) Ana Yemek, (2) Yan Yemek, (3) Çorba, (4) Tatlı Salata Meyve, (5) Dönem, (6) Ramazan ayı, (7) Maaş Dönemi, (8) Mevsim, (9) Çeşit, (10) Toplam Personel,  (11) İzinli Personel olarak belirlenmiştir.",giriş,background
Bir sinir ağı giriş ve çıkışlar arası ilişkileri yakalayan ve gösteren güçlü bir modelleme aracıdır <CITE> .,meteryal ve metot,background
"En büyük özelliğinden biri öğrenme yoluyla bilgi edinmesi ve bu bilgileri sinir hücrelerini birbirine bağlayan bağlantılar üzerinde ağırlıklar kaydetmesidir <CITE> ,  .",meteryal ve metot,background
"En büyük özelliğinden biri öğrenme yoluyla bilgi edinmesi ve bu bilgileri sinir hücrelerini birbirine bağlayan bağlantılar üzerinde ağırlıklar kaydetmesidir  , <CITE> .",meteryal ve metot,background
"Bu sinir ağı girdiler, ağırlıklar, toplam fonksiyonu, birleşme fonksiyonu, aktivasyon fonksiyonu ve çıkıştan oluşmaktadır <CITE> ,  .",meteryal ve metot,background
"Bu sinir ağı girdiler, ağırlıklar, toplam fonksiyonu, birleşme fonksiyonu, aktivasyon fonksiyonu ve çıkıştan oluşmaktadır  , <CITE> .",meteryal ve metot,background
Yapay Sinir Hücresi <CITE> (Artificial Neuron) Girdiler sonucumuzu etkileyen veya etkileşim olma olasılığı olan kıstaslardır.,meteryal ve metot,background
Bu yapay sinir ağının genel yapısı şekil 2'de gösterilmektedir <CITE> .,meteryal ve metot,background
"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır <CITE> ,  ,  .",meteryal ve metot,background
"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  , <CITE> ,  .",meteryal ve metot,background
"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  ,  , <CITE> .",meteryal ve metot,background
DVM sınırlı sayıda öğrenme örüntüsü üzerinden iyi bir genelleme düzeyi elde etmek amacıyla yapısal risk minimizasyonu (YRM) tümevarım prensibini uygulayan bir öğrenme makinesidir <CITE> .,meteryal ve metot,background
"Veri madenciliği konusunda güçlü bir araç olan WEKA açık kaynak kodlu bir program olup, WEKA adını Waikato Environment for Knowledge Analysis cümlesinde ki her bir kelimenin baş harflerinden almıştır <CITE> .",meteryal ve metot,background
"Tarımsal sulamanın büyük bir bölümünün geleneksel yöntemler ile gerçekleşmesi, damla veya yağmurlama sulama gibi modern yöntemlerin az kullanımı su kaynaklarımızın verimsiz tüketimine neden olmaktadır <CITE> .",giriş,background
"Akıllı sulama sistemlerinde, su tüketiminin azaltılmasının yanında ürün kalitesinin arttırılması da temel amaçlar arasındadır <CITE> .",giriş,background
"Geleneksel dolandırıcılık tespit yöntemleri, bu kayıpların en aza indirilmesinde önemli bir rol oynasa da giderek daha karmaşık hale gelen dolandırıcılık saldırıları hem birlikte çalışarak hem de sahte kimlikler inşa etmenin çeşitli yollarını kullanarak tespit edilmesi zor hale gelmiştir <CITE> .",giriş,background
Hiçbir dolandırıcılık önleme yöntemi mükemmel olarak çalışmasa da tek tek veri noktalarının ötesinde onları birbirine bağlayan bağlantılara bakılarak önemli iyileştirme fırsatları yakalanabilir <CITE> .,giriş,background
"Çizge veri madenciliği, alt grafikler üzerinde yoğunlaşan ve sık model madenciliğinden türemiştir ve çizge alt grafik madenciliği, çizge madenciliğinin popüler bir uzantısıdır <CITE>.",giriş,background
"Çizge veri madenciliği, alt grafikler üzerinde yoğunlaşan ve sık model madenciliğinden türemiştir ve çizge alt grafik madenciliği, çizge madenciliğinin popüler bir uzantısıdır <CITE>.",giriş,background
"Çizge veri madenciliği, alt grafikler üzerinde yoğunlaşan ve sık model madenciliğinden türemiştir ve çizge alt grafik madenciliği, çizge madenciliğinin popüler bir uzantısıdır<CITE> .",giriş,background
Standart makine öğrenimi yöntemleri çeşitli veri kaynaklarından veri toplanması ve bunun sonucunda artan veri boyutunu işlemek ve görselleştirmek konusunda yetersizdir <CITE>.,giriş,background
Standart makine öğrenimi yöntemleri çeşitli veri kaynaklarından veri toplanması ve bunun sonucunda artan veri boyutunu işlemek ve görselleştirmek konusunda yetersizdir<CITE> .,giriş,background
Kurshan ve ark. <CITE> dolandırıcılık ve mali suç tespitinde grafik tabanlı çözümlerin karşılaştığı yaygın uygulama hususlarına ve kapsamlı uygulama zorluklarına genel bir bakış açısı sunmuştur.,literatür taraması,background
Bu nedenle <CITE> kredi kartı dolandırıcılık tespiti için mekansal-zamansal dikkat tabanlı bir grafik ağı (STAGN) modeli önerilmiştir.,literatür taraması,background
Konum tabanlı grafik gösterimini öğrenmeye ilişkin son çalışmalar yan bilgi ile veriyi gömme ve gelişmiş bilginin korunması olarak iki yönde incelenmiştir <CITE> .,literatür taraması,background
Xie ve Yin <CITE> 'de konuma dayalı bir öneri sistemi için çizge tabanlı point of interest (POI) yerleştirmeyi öğrenen bir sistem önermişlerdir.,literatür taraması,background
Dolandırıcılık tahmininde yanlış pozitifleri azaltmak amacıyla Roy ve ark. <CITE> otomatik özellik mühendisliği tabanlı bir yaklaşım önermiştir.,literatür taraması,background
Vidanelage ve ark. <CITE> tarihle sınırlı olmayan sentezlenmiş veri seti kullanarak çoklu makine öğrenme teknikleri yürütmüş ve açık kaynak veri bilimi araçları kullanarak beklentilerin üzerinde sonuçlar elde etmişlerdir.,literatür taraması,background
"Dolandırıcılık tespitini iyileştirmek için Carcillo ve ark., <CITE> 'de hem denetlenen hem de denetimsiz yöntemleri birleştiren karma bir teknik önermişlerdir.",literatür taraması,background
"Lebichot ve ark., <CITE> 'da dolandırıcılık tespitinde kullanılmak üzere iki orijinal transfer öğrenme modeli önermişlerdir.",literatür taraması,background
"Wang ve Zhu, <CITE> 'da e-ticaret işlemlerinden kaynaklı artan çevrim içi ödeme dolandırıcılık tespitine çözüm olarak, işlem özelliklerinin birlikte oluşma ilişkilerini modelleyerek etkili bir veri geliştirme planı önermişlerdir.",literatür taraması,background
"Shiguihara ve ark., <CITE> 'de dolandırıcılık tespiti için denetimli makine öğrenme tekniklerini kullanmıştır.",literatür taraması,background
"Lopez ve Axelsson, <CITE> 'de Banksim veri seti üzerinde k-NN, XGB, RF makine öğrenimi algoritmaları kullanarak dolandırıcılık tespiti gerçekleştirmişlerdir.",literatür taraması,background
"Islam, <CITE> 'da kredi ödemelerindeki sahtecilik tespiti için en etkili yöntemleri ve makine öğrenimi algoritmalarını ele almıştır.",literatür taraması,background
"Ayrıca ayrık matematiğin bir alt alanı olan grafik teorisinden yararlanarak, dolandırıcılık tahmin doğruluğunu arttırır ve finans hizmetleri firmalarına küçük yüzdelik oranlarına sahip doğruluk artışı sağlasa bile firmalar milyonlarca dolar tasarruf elde edebilir <CITE> .",metodoloji,discuss
Uzun bir dönüşüm işleminin sonunda veri gerçek değerini bulur ve bu bilgiden değer elde edilerek eyleme dönüştürülebilen bir öğrenme elde etmek zekâ gerektirir. Bu zekâ makine öğrenimidir <CITE> .,metodoloji,background
"Neo4j'nin en büyük grafik topluluğu olması, yüksek performanslı okuma ve yazma ölçeklenebilirliği sağlaması, grafik depolama ve işlemede yüksek performans sağlaması, öğrenmesi ve kullanmasının kolay olması ve güvenilir olması bu çalışmada Neo4j'nin seçilmesine sebep olmuştur <CITE> .",metodoloji,basis
"Bu çalışmada İspanya'daki bir bankaya ait toplu banka ödemelerinin bir örneğine dayanan, BankSim veri seti kullanılmıştır <CITE> .",veri seti ve neo4j,basis
587443 tane normal ödemelerin ve 7200 hileli ödemelerin olduğu toplam 594643 kayıt üretilmiştir <CITE> .,veri seti ve neo4j,basis
"Neo4j, günümüzde finansal hizmetler, enerji, yönetim, teknoloji, parakende ve imalat dahil olmak üzere neredeyse tüm sektörlerde ürün ve hizmetleri geliştirmek amacıyla binlerce şirket ve kuruluş tarafından kullanılan bir grafik veri tabanı aracıdır <CITE> .",veri seti ve neo4j,background
"Destek vektör makinesi (SVM), günümüzde makine öğrenimi ve desen sınıflandırması alanında önem kazanmıştır <CITE> .",makine öğrenimi ve çizge algoritmaları,background
Lineer SVM destek vektör kümesini aşamalı olarak oluşturan sezgisel olarak tahm in yapan bir algoritmadır <CITE> .,makine öğrenimi ve çizge algoritmaları,background
Her yineleme sırasında maksimum ihlal e denin bir destek vektörü olduğu varsayılmıştır <CITE> .,makine öğrenimi ve çizge algoritmaları,background
"Bu nedenle, yazılım problemlerinin çözümü ve iyileştirmeler için, yazılım mühendislerinin eğitimine odaklanılması gerektiği vurgulanmaktadır <CITE>.",giriş,background
"Bu nedenle, yazılım problemlerinin çözümü ve iyileştirmeler için, yazılım mühendislerinin eğitimine odaklanılması gerektiği vurgulanmaktadır<CITE> .",giriş,background
"Bu nedenle yazılım mühendisliği eğitimi, öğrenciler mezun olmadan ve önemli tasarım ve uygulama sorumlulukları almadan önce mutlaka bazı pratik deneyimleri kazandırmalıdır <CITE> .",giriş,background
"Kurt ve Erdem çalışmasında <CITE> , öğrencilerin başarılarına etki edebilecek faktörleri farklı veri madenciliği algoritma ve modelleriyle incelenmiştir.",giriş,background
İstatistiksel modellerin ve testlerin veriler üzerindeki örüntüleri bulmakta kullanılmasıyla beraber öngörülen örüntüye şüpheli ölçüde uyumsuz olan uçdeğer (outlier) kavramı ortaya çıkmıştır <CITE> .,anomali tespitinde kullanılan yöntemler,background
"Yazılım geliştirme teknolojilerindeki önemli ilerlemelere rağmen, yazılımlardaki hatalar üretilen yazılımların kalitesini ve güvenilirliğini büyük ölçüde etkilemektedir <CITE> .",giriş,background
Hatalar artık çoğu yazılım kalitesi özelliği arasında fiili endüstri standardı haline gelmiştir <CITE> .,giriş,background
"Bu nedenle, yazılım hatalarının kestirimi, yazılım mühendisliğinde 30 yıldan fazla bir süredir ilgi çeken konu olmuştur <CITE> .",giriş,background
"Bununla birlikte, bu tür araçlar genellikle tüm olası hataları tanımlamak için yeterli değildir, bu nedenle geliştirme sürecinde olabildiğinde çok yazılım hatasını tanımak için alternatif yöntemler gereklidir <CITE> .",giriş,background
"Yazılım ölçütleri, geliştirilen koddaki bir hata noktasını tespit etmek için kullanılabilen, yazılım süreçlerinin <CITE> sonuçlarına göre bazı özellikleri veya ölçütleri temsil eden hesaplanabilir değerlerdir.",giriş,background
"Süreç ölçütleri <CITE> ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri <CITE> ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri <CITE> ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi <CITE> ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
"Tipik kaynak kodu ölçütleri arasında Chidamber ve Kemerer (CK) ölçütleri, kod satırı ölçütleri (LOC), Halstead ölçütleri ve McCabe karmaşıklık ölçütü <CITE> bulunmaktadır.",giriş,background
"CK ölçütleri <CITE> , WMC (Weighted Methods Per Class -Sınıfın Ağırlıklı Metot Sayısı), DIT (Depth of Inheritance Tree -Kalıtım Ağacı Derinliği), NOC (Number of Children -Alt Sınıf Sayısı), RFC (Response for a Class -Sınıf Tarafından Tetiklenen Metot Sayısı), CBO (Coupling Between Objects -Sınıflar Arası Bağımlılık) ve LCOM (Lack of Cohesion of Methods -Uyum Eksiklği)'dur. LOC, ilk olarak 1960'larda tanıtılan ve kalite araştırmalarında yaygın olarak kullanılan en eski ölçütlerden biridir.",giriş,background
"Kullanımı kolaydır fakat, geliştirimi yapan kişilerin farklı kodlama yöntemlerini kullanması ya da tercih edilen programlama dillerinin farklılık göstermesi dezavantajları arasında yer almaktadır <CITE> .",giriş,background
"LOC, daha gelişmiş tasarımları ve gereksinimleri karşılayamamıştır, bu nedenle yazılım hata kestiriminde yararlı değildir <CITE> .",giriş,background
"Halstead ölçütleri <CITE> , çeşitli programlarda meydana gelen operatörlerin ve işlenenlerin sayısına göre gerçek zamanlı anahtarlama sistemleri tanımlanır.",giriş,background
"McCabe karmaşıklık ölçütü <CITE> , 1974'te Thomas McCabe tarafından önerilmiştir.",giriş,background
"Sarı ve Kalıpsız <CITE> , önerdikleri modeli lojistik regresyon ile analiz etmek için Marco D'Ambros tarafından hazırlanan bir hata kestirim veri tabanını kullanmıştır.",giriş,background
"<CITE> , yazılım hatası kestirimi yapmak için sınıf düzeyinde veri setlerini tasarlamışlardır.",giriş,background
"<CITE> , yazılım hatalarını belirlemek için daha önce Chidamber ve Kemerer (CK) tarafından sunulan nesne yönelimli ölçütler arasındaki ilişkileri incelemiştir.",giriş,background
"Okutan ve Yıldız <CITE> , yazılımın ölçütleri ile hatalara yatkınlığı arasındaki ilişkileri belirlemek için Bayes ağlarını kullanmışlardır.",giriş,background
"<CITE> , hata kestirimi için yazılım modülleri kullanarak CK ve nesne yönelimli ölçütleri üzerinde çalışma yapmışlardır.",giriş,background
