citation_context,section,citation_intent
"Göğüs kanseri teşhisinde farklı makine öğrenmesi algoritmaları kullanılmakla birlikte yaygın olarak kümeleme  , yapay sinir ağları  , destek vektör makineleri [15 -17] , bulanık ve yapay bulanık mantık   ve hibrit teknikler kullanılmaktadır.",Giriş,background
"Göğüs kanseri teşhisinde farklı makine öğrenmesi algoritmaları kullanılmakla birlikte yaygın olarak kümeleme  , yapay sinir ağları  , destek vektör makineleri  , bulanık ve yapay bulanık mantık [18 -19] ve hibrit teknikler kullanılmaktadır.",Giriş,background
Ravdin ve Clark düşük ve yüksek risk taşıyan göğüs kanseri hastalarının tespitine yönelik bir yapay sinir ağı modeli ortaya koymuşlardır [20] .,Giriş,background
"Mangasarian vd. ise kötü huylu tümörler için tekrarlamayan vakaları, tekrarlayan vakalar için ise tekrarlama zamanlarını tahmin etmeye yönelik doğrusal programlama tabanlı bir sistem geliştirmişlerdir [21] .",Giriş,background
"Ravi ve Zimmermann tümör veri seti üzerinde geliştirdikleri üç fazlı bulanık veri işleme modelinde önce özellik uzayında boyut indirgeme yoluna gitmiş, ardından bulanık kuralları otomatik olarak oluşturup daha az kuralla daha yüksek bir sınıflama gücü elde etmişlerdir [22] .",Giriş,background
"Karar ağaçları ile %93.6, yapay sinir ağı modeli ile %91.2 doğruluk elde etmişlerdir [23] .",Giriş,background
"Polat ve Güneş, En küçük kare destek vektör makinesi (LS-SVM) sınıflama algoritması kullanarak göğüs kanseri verileri üzerinde %98 oranında başarı elde etmişlerdir [24] .",Giriş,background
Khan vd. geliştirdikleri bulanık karar ağaçları ile göğüs kanseri verilerini sınıflamış ve bağımsız sınıflayıcılara göre daha başarılı olduklarını ortaya koymuşlardır [25] .,Giriş,background
"yapay sinir ağlarında parametre ayarlamaları için diferansiyel evrim modeli kullanarak gerçekleştirdikleri sistemi, göğüs kanseri veri seti dâhil üç farklı veri seti ile test ederek, geleneksel yapay sinir ağı modelinden daha başarılı olduğunu ortaya koymuşlardır [26] .",Giriş,background
"Karabatak ve İnce, ilişki kuralları ile yapay sinir ağlarını birleştirerek ürettikleri hibrit model ile göğüs kanseri verilerini sınıflamışlar ve modellerinin %95.6 oranda doğru sınıflama yaptığını ortaya koymuşlardır [27] .",Giriş,background
"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT) [28] , International Breast Intervention Study (IBIS)   ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir.  .",Giriş,background
"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT)  , International Breast Intervention Study (IBIS) [29] ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir.  .",Giriş,background
"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT)  , International Breast Intervention Study (IBIS)   ve BRCAPRO [30] göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir.  .",Giriş,background
"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT)  , International Breast Intervention Study (IBIS)   ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir. [31] .",Giriş,background
Map (FCM) kullanarak geliştirdikleri bir sağlık asistanı ile 40 adet hastanın verilerini işleyerek %95 oranında doğruluk elde etmişlerdir [4] .,Giriş,background
"Kolay ve Erdoğmuş çalışmalarında göğüs kanseri veri setini herhangi bir ön işleme yapmadan, Matlab ve Weka programları üzerinde K-means yöntemi ile sınıflandırmış ve çeşitli parametre değişimleri ile %45 ile %79 arasında değişen başarılar elde etmişlerdir [1] .",Giriş,background
Bulanık-genetik hibrit algoritma ile %97 doğruluk ve %91 güvenilirlik elde etmişlerdir [32] .,Giriş,background
"Akyol, 2018 yılında yaptığı çalışmada Özyinelemeli Özelik Elemesi yöntemi ile meme kanseri veri seti üzerinde öznitelik tespiti yapıp rastgele orman yöntemini uygulayarak sınıflama yapmış ve %98 başarı elde etmiştir [33] .",Giriş,background
"Destek vektör makinesi, 1990'lı yıllarda Vapnik ve ekibi tarafından geliştirilen, iki temel sınıfa ait olan verileri birbirinden ayırmak için kullanılan, istatistiksel öğrenme teorisine dayalı, sınıflandırma ve regresyon işlemleri için kullanılabilen gözetimli makine öğrenmesi algoritmasıdır [34] .",Materyal ve Metot,background
"Destek vektör makinesi, karesel optimizasyon yöntemi ile ayırma sınırının bulunmasını sağlar [15] .",Materyal ve Metot,background
2'de gösterilen teoremine dayanır [35] .,Materyal ve Metot,other
"Rastgele orman, 2001 yılında Leo Breiman tarafından ortaya atılan bir yaklaşımdır [36] .",Materyal ve Metot,background
"Makine öğrenmesi alanı dışında, diğer uygulamalı bilimlerde, gerçek dünya problemlerinde yaygın olarak kullanılmaktadır [37] .",Materyal ve Metot,background
"Önerilen ESA modeli ve ImageNet [9] veri seti üzerinde önceden eğitilmiş olan ResNeXt [10] mimarisi, aynı veri seti üzerinde uygulanarak karşılaştırılmıştır.",Materyal ve Metot,basis
"Akciğer kanserinin tespiti için yapılan bu çalışmada, Kaggle platformunda açık erişimli popüler akciğer BT tarama görüntülerinden oluşan bir veri seti kullanılmıştır [11] .",Materyal ve Metot,basis
"Artık bloklar, bir katmandan elde edilen çıktıyı alıp başka bir katmana ekleyerek doğrusallığı ortadan kaldırır ve bu sayede model derinleştikçe oluşacak olan problemlerin önüne geçilmiş olur [12] .",Materyal ve Metot,basis
ResNeXt mimarisi temelde ResNet mimarisine benzeyen ImageNet veri seti üzerinde derin öğrenme ile eğitilmiş görüntü verilerini sınıflandıran bir mimaridir [13] .,Materyal ve Metot,background
"Bu alanda yazın alan incelendiğinde şu çalışmalar dikkat çekmektedir. Codd (1970) , ""Büyük Paylaşılan Veri Bankaları İçin İlişkisel Veri Modeli"" çalışması ile ilişkisel model ve normal form hakkında ilk bilgileri sunmuştur.",Giriş,background
"Bu çalışmasının ardından Codd (1979) , bir diğer çalışması olan ""Daha Fazla Anlam Yakalamak İçin İlişkisel Veri Tabanı Modelini Genişletmek"" adlı çalışmasında ise ilişkisel veri tabanı modelini tanımlamıştır.",Giriş,background
"Bu çalışmasının ardından  , bir diğer çalışması olan ""Daha Fazla Anlam Yakalamak İçin İlişkisel Veri Tabanı Modelini Genişletmek"" adlı çalışmasında ise ilişkisel veri tabanı modelini tanımlamıştır. Codd (1982) , ""İlişkisel Veri tabanı: Verimlilik için Pratik Bir Temel"" adlı bir diğer çalışmasında ise geliştirdiği argümanlar ile ilişkisel veri tabanını hem son kullanıcı hem de yazılımcılar için önemli gelişmeler sağlayacağı şeklinde ifade etmiştir.  , veri modellemesinde kaliteli modelleme için mümkünse hiç tekrar olmamalı, duruma göre bazen çok az veya gereği kadar tekrar olmalı, uygulama esnasında kısıt getirmemeli, gerektiği kadar bütünlük kısıtlarını barındırmalı, değişiklik veya ilavelere karşın esnek olmalı, minimal bir yapıda olmalıdır şeklinde gerekleri listelemiştir.",Giriş,background
", ""İlişkisel Veri tabanı: Verimlilik için Pratik Bir Temel"" adlı bir diğer çalışmasında ise geliştirdiği argümanlar ile ilişkisel veri tabanını hem son kullanıcı hem de yazılımcılar için önemli gelişmeler sağlayacağı şeklinde ifade etmiştir. Thalheim (2000) , veri modellemesinde kaliteli modelleme için mümkünse hiç tekrar olmamalı, duruma göre bazen çok az veya gereği kadar tekrar olmalı, uygulama esnasında kısıt getirmemeli, gerektiği kadar bütünlük kısıtlarını barındırmalı, değişiklik veya ilavelere karşın esnek olmalı, minimal bir yapıda olmalıdır şeklinde gerekleri listelemiştir.",Giriş,background
"Bunlar; tek bir tabloda kolonlar halinde tasarım, birden fazla tablo elemanını tek bir elemanda birleştirilmesi, hiçbir anahtar tanımlanmaması veya anahtarların kötü ve yanlış tanımlanması, müşteri ihtiyaçlarını kapsamaması, kapsam dışına çıkılması, ilişkilerin yer almaması veya yanlış veya çok ilişki olması, çoklu ilişkiler, aynı tablo ve alan isimlerinin tekrarı, gelecekte yapının büyüyebileceğini düşünmeden tasarım yapılması, anahtar değerlerin boş olabileceği şeklindedir. Chmura & Heumann (2005) , eserlerinde bir örnek ile tüm mantıksal veri modellemesinin nasıl yapılabileceğini aktarmışlardır.",Giriş,background
"Ayrıca mantıksal veri modelinden fiziksel veri modeline geçiş sürecini de aktarmışlardır. Harrington (2016) , çalışmasında neden iyi bir tasarım yapılması gerektiğini örnekleri ile beraber açıklamıştır.",Giriş,background
"Ayrıca, yanlış tasarımın uzun vadede veri tutarsızlıkları ve verilerin doğruluğunda sorunlar olabileceğini aktarmışlardır. Date (2019) , eserinde veri tabanı modelinin sistemin kalbi olduğunu ve dolayısı ile modellemeye ne kadar önem verilirse o kadar başarılı olunacağını açıklamıştır.",Giriş,background
", eserinde veri tabanı modelinin sistemin kalbi olduğunu ve dolayısı ile modellemeye ne kadar önem verilirse o kadar başarılı olunacağını açıklamıştır. Silberschatz, Korth, & Sudarshan (2020) , bir veri tabanı şeması tasarlarken, iki önemli tuzaktan kaçınmalıyız.",Giriş,background
"Veri modelinin güçlü yanlarını iş birimi ile uygulamayı geliştiren birim arasında iletişim sağlaması, mantıksal veri modelinin iş ihtiyaçlarını karşılayıp karşılanmadığı garantilemesi, veri yapısını görmek açısından tutarlı bir bilgi sunması, farklı grupların farklı ihtiyaçları için farklı seviyede bilgi sunabilmesi, gereksinimler arası uyumsuzlukları ve yeni gereksinimlerin görülebilmesi şeklinde sıralamıştır. Moody & Shanks (2003) , yazılım geliştirme safhalarındaki erken aşamada elde edilecek olan hataların düzeltilmesinin maliyetinin daha az olduğunu ve veri modelinin de bu açıdan erken aşamalarda incelenmesinin faydasını ve ayrıca süreç kalitesi ve ürün kalitesini açıklamışlardır.",Giriş,background
"Çalışmanın devamında veri modeli ile ilgili olarak hem ürün hem de süreç kalitesi ile ilgili araştırma ve sonuçlarını açıklamışlardır. Batini, Ceri & Navathe, (1992) , veri tabanı modelinin kalitesini arttırmak için kriterleri bütünlük, doğruluk, ifade edilebilirlik, okunabilirlik, minimalite, kendini açıklama, genişletilebilirlik ve normallik olarak belirtmiştir.  , varlık ilişki veri modellerini değerlendirmek için bir model geliştirmiştir.",Giriş,background
"Batini, Ceri & Navathe, (1992), veri tabanı modelinin kalitesini arttırmak için kriterleri bütünlük, doğruluk, ifade edilebilirlik, okunabilirlik, minimalite, kendini açıklama, genişletilebilirlik ve normallik olarak belirtmiştir. Kesh (1995) , varlık ilişki veri modellerini değerlendirmek için bir model geliştirmiştir.",Giriş,background
her zaman ihtiyaç duyulmaktadır [1] .,GİRİŞ (INTRODUCTION),other
Beklenmedik bir şekilde ortaya çıkan olaylar borsa endekslerinde dalgalanmalar yaratabilecek faktörler arasındadır [1] .,GİRİŞ (INTRODUCTION),background
"ABD, İngiltere, İspanya ve İtalya gibi gelişmiş ekonomiler bu ani değişimden en çok etkilenen ülkeler arasına girmiştir [2] .",GİRİŞ (INTRODUCTION),background
"Pandemi koşullarının Borsa İstanbul'da yer alan sektörel endeksler üzerindeki etkisini inceleyen bir çalışma, salgın ile ilgili olaylar karşısında duyarlılığı en yüksek olan sektörlerin teknoloji, ulaştırma, turizm, KOBİ ve bilişim sektörleri olduğunu belirtmiştir [1] .",GİRİŞ (INTRODUCTION),background
"Çalışma [3] , salgın döneminde ulaştırma ve turizm sektörlerinin de olumsuz etkilendiğini ve bu sektörlerin hisse senedi getirilerinin düştüğünü ifade etmiştir.",GİRİŞ (INTRODUCTION),background
Etkin piyasa hipotezi Farma tarafından 1970 yılında geliştirilen ve finans alanında en çok araştırılan hipotezlerden biri olmuştur [4] .,GİRİŞ (INTRODUCTION),background
"Öte yandan davranışsal finans yaklaşımına göre menkul kıymetlerin fiyatlarının piyasa aktörlerince ""algılanan"" fiyatı yansıtmaktadır [5] .",GİRİŞ (INTRODUCTION),background
Bu iki yaklaşımın yakınlaştıtılmasıyla ortaya çıkan Adaptif Piyasa Hipotezi'ne göre piyasaların etkinliği olaylar ve yapısal değişiklikler nedeniyle değişebilmektedir [6] .,GİRİŞ (INTRODUCTION),background
"Çetin çalışmasında [7] , beklenmedik bir şekilde ortaya çıkan pandemi döneminde salgın oranının yüksek olduğu bir dönemde, Borsa İstanbul BIST-100 endeksinin kapanış, açılış, en yüksek ve en düşük fiyatları ile COVID-19 vaka sayılarının pozitif yönde ilişkili olduğunu belirtmiştir.",GİRİŞ (INTRODUCTION),background
"Atan ve Çınar çalışmasında [8] , finansal piyasalar ile ilgili haber metinlerinin yansıttığı olumlu, olumsuz duygu değerleri ile finansal değerler arasında anlamlı bir korelasyonun olduğunu vurgulamışlardır.",GİRİŞ (INTRODUCTION),background
"Ateş ve Güran çalışmaları ile [9] , sosyal medyada paylaşılan kısa iletiler ile BİST30 endeksi arasında anlamlı korelasyon ilişkileri olduğunu belirtmiş ve ülkemiz adına önemli olayların olduğu bir dönemde duygu değerleri ve endeks arasında Granger nedensellik ilişkine rastlandığını ifade etmişlerdir.",GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [10] .,GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [11] .,GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [12] .,GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [13] .,GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [14] .,GİRİŞ (INTRODUCTION),background
Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [15] .,GİRİŞ (INTRODUCTION),background
Pen ve ark. tarafından hazırlanan çalışmada hisse senedi fiyatlarının pozitif ya da negatif yönlü değişim durumu bir sınıflandırma problemine dönüştürülmüştür [10] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),background
Yapılan çalışmada finansal haberlerden elde edilen vektör değerleri ve geçmiş hisse senedi fiyatları bir araya getirilerek hisse senedi fiyatları yön tahminlemesi yapılmıştır [15] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Bouktif ve ark. çalışmasında AMZN NASDAQ üzerinde hisse senedi artma azalma yönü tahmin edilmiştir [11] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Mohan ve ark. çalışmasında S&P500 endeksine ait beş yıllık günlük endeks değerleri ve şirketler hakkındaki 265000 adet finansal makaleden elde edilen pozitif ve negatif polarite değerleri kullanılarak endeks tahminlemesi yapılmıştır [13] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Mehtap ve Şen çalışmasında, ulusal Hindistan borsasının NIFTY 50 endeksi üzerinde çalışılmıştır [19] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Picasso ve ark. tarafından sunulan çalışmada NASDAQ100 endeksindeki en değerli 20 şirketin borsa verileri üzerinde çalışılmıştır. Çalışmanın amacı piyasa eğilimini tahminlemektir [12] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Li ve ark. tarafından gerçekleştirilen çalışmada Hong Kong borsasında beş yıllık bir veri kümesi üzerinde, borsa trend tahminlemesi için çalışılmıştır [14] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Patel ve ark. tarafından sunulan çalışmada Hindistan borsa hisse senetlerinin negatif/pozitif yönlü hareketleri bir sınıflandırma problemine dönüştürülerek tahmin edilmeye çalışılmıştır [16] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Khaidem ve ark., Apple, Microsoft ve Samsung hisse senetleri üzerinde çalışmıştır [17] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Sınıflandırma algoritması olarak destek vektör makinesi algoritması kullanılmıştır [18] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Kullanımları 1933'lü yıllara uzanan teknik indikatörler hisse senetlerinin gelecekteki fiyat eğilimlerini belirlemek için geçmiş fiyatları, işlem hacimlerini ve diğer mevcut verileri kullanmaktadır [32] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen [12] ,  ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  , [14] ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  ,  , [16] ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  ,  ,  , [18] çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
Duygu skorlarının oluşturulması için [9] çalışması baz alınmış ve VADER yazılımı ile olumlu ve olumsuz olarak etiketlenen haber sayıları kullanılmıştır.,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
"Pek çok çalışmada kısa dönem tahminlemelerinde 10 günlük periyot kullanıldığı için bu çalışmada da 10 günlük periyot baz alınmıştır [16] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
Pek çok çalışmada kısa dönem tahminlemelerinde 10 günlük periyot kullanıldığı için bu çalışmada da 10 günlük periyot baz alınmıştır [20] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
Bu indikatör endeksin bünyesi içindeki gücünü kendisine göre karşılaştırır [21] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [22] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [23] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [24] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Genellikle, on iki ve yirmi altı günlük periyotlar için üstel hareketli ortalama sonuçlarının çıkarılmasıyla bulunur [22] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Genellikle, on iki ve yirmi altı günlük periyotlar için üstel hareketli ortalama sonuçlarının çıkarılmasıyla bulunur  , [25] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
𝑀𝐴𝐶𝐷 = 𝐸𝑀𝐴 12 -𝐸𝑀𝐴 26 (11) 𝑆𝑖𝑛𝑦𝑎𝑙 = 𝑆 = 𝐸𝑀𝐴 9 (𝑀𝐴𝐶𝐷) (12),ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),other
"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır [18] ,  ,  ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  , [22] ,  ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  ,  , [26] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  ,  ,  , [27] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
"Mal kanal endeksi, fiyattaki döngüsel değişimleri belirtir [18] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),background
İlgili indikatör için kullanılan periyot [30] çalışmasında olduğu gibi on dört gün alınmıştır.,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
Gösterge formülü denklem 22-25 ile verilmektedir [22] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir [11] ,  ,  ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  , [16] ,  ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  ,  , [17] ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  ,  ,  , [19] .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
RO'da karar ağaçlarının inşa edilmesinde de yeniden örnekleme metodu ve bölme kriteri olarak ise Gini safsızlık (Gini Impurity) yöntemi temel alınmaktadır [17] .,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),basis
Çalışmamızda RO algoritmasında ağaç sayısı olarak [17] çalışmasında kullanıldığı gibi 5 ağaç kullanılmıştır.,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),basis
Algoritmada endeksin artma azalma yönü tahminlemesi için mevcut gün ile belirli periyottaki önceki gün karşılaştırmasında [31] çalışmasında olduğu gibi 20 günlük periyoda kadar tahminlemeler yapılmıştır.,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),discuss
"Belirli periyotlar için (3, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
"Belirli periyotlar için 5, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
"Belirli periyotlar için 6, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
"Belirli periyotlar için 7, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
"Belirli periyotlar için 11, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
"Belirli periyotlar için 12, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
