id,citation_context,section,citation_intent
38323,Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE> ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
30351,<CITE> p-hub yerleştirme problemi için yerel aramaya dayalı bir sezgisel yöntem kullanarak çözmüştür.,giriş,background
29385,"İleriki araştırmalar, imgedeki gürültü düzeyinin  'deki çalışmada olduğu gibi otomatik olarak kestirilmesi ve yerel olmayan yayınıma <CITE> karmaşık yayınımın nasıl uygulanabileceği üzerine olacaktır.",tartışma ve sonuç,discuss
49127,"Bir diğer çalışma da ise, Parashar ve ark. çalışmasına benzer olarak mevcut en iyi fil pozisyonunun merkez klan pozisyonuna eklenmesi ile en iyi fil pozisyonunun güncellenmesinin yanında, yeni oluşturulan bebek fil pozisyonlarının arama uzayında rasgele belirlenmesi yerine o klandaki yerel en iyi pozisyona göre oluşturulması olmak üzere EHO algoritmasına iki ayrı iyileştirme eklenmiştir <CITE> .",giriş,background
48776,Bu da toplu tüketilen yemeklerin hazırlanması ve dağıtımını yapan hazır yemek endüstrisinin (Catering) gelişmesini sağlamıştır <CITE> .,giriş,background
29625,Bu duruma çözüm bulmak için hükümetler insanlarla doğa arasında uyumlu bir birlikte yaşamı teşvik eden yeniden yapılandırma yolları aramaktadır<CITE> .,giriş,background
29178,"Karar ağaçlarının sınıflandırmada kullanılmasında, karar ağaçlarının basit yapısı sayesinde, oluşturulan sınıflandırma modelinin kolay anlaşılabilir olması, karar ağaçlarının parametrik olmaması sayesinde, bilgi keşfi için uygun bir yapı sunması, diğer sınıflandırma yöntemlerine kıyasla kısmen daha hızlı bir biçimde oluşturulması gibi özellikler rol oynamaktadır <CITE> .",karar ağaci yöntemi,background
29133,Bu sistemlere de Melez Üretim Sistemleri (MÜS) denir <CITE> .,giriş,background
34887,"Eşikleme, gri tonlamalı bir görüntüyü ikili görüntüye dönüştüren en kolay görüntü bölümleme yöntemlerinden biridir <CITE> .",giriş,background
41553,"Kısa vadeli elektrik yükü tahmininde SVR yaklaşımının yüksek hesaplama karmaşıklığı nedeniyle, tahminin daha verimli ve doğru olması için <CITE> 'te sıralı yaklaşıma dayalı SVR kullanımı önerilmiştir.",literatür araştırması,background
29595,Bilgisayar benzetimleri ile ilinge (topoloji) ölçekleri ve protokol parametreleri belirlenebilir ve sınama ortamlarında daha gerçekçi olarak denenebilir <CITE> .,giriş ve teorik çerçeve,background
29269,Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,blockchain teknolojisi,background
30313,"ScanNet kamera pozları, yüzey yapısı ve örnek düzeyinde semantik segmentasyon ile açıklanmış bir RGB-D video veri kümesidir <CITE> .",yaygın kullanılan veri kümeleri,background
44322,"Bakım stratejileri genel olarak şu şekilde sınıflandırılır Susto, Schirru, Pampuri, <CITE> :",işletmelerde bakım stratejisi,background
48754,Günümüzde birçok yabancı ve yerli firma işaretçi üretmektedir <CITE> .,giriş,background
40042,"Ağ saldırıları ""servis kaynaklarını tüketmeye yönelik saldırılar"" ve ""zararlı çeşitli illegal bilgilerin elektronik posta sunucuları aracılığı ile gönderilmesi ile önemli bilgilere zarar verilmesi"" başlıkları altında ele alınmıştır <CITE> .",literatür incelemesi,background
29339,<CITE> beyaz kan hücreleri sınıflandırma görevini yarı denetimli bir şekilde araştırmış ve ince taneli etkileşimli dikkat öğrenimi yaklaşımını önermiştir.,ilgili çalişmalar,background
29529,Veri madenciliği yapılarak elde edilen sonuçlar tek başına bir anlam ifade etmemesine rağmen çözüme ulaşabilmek için karar verilmesi gereken durumlarda karar süresinde yardım ederek problemin çözümünü kolaylaştımaktadır <CITE> .,giriş,background
41742,"Karar ağaçları ile %93.6, yapay sinir ağı modeli ile %91.2 doğruluk elde etmişlerdir <CITE> .",giriş,background
35709,"Bu bağlamda hükümetlerin, genellikle ""Dönüşümsel Hükümet"" veya T-Gov olarak adlandırılan BİT liderliğindeki politika araçlarının uygulanması yoluyla sayısal dönüşümü sağlayan politikalar tasarlamaları yaygın bir beklenti halini almıştır <CITE> .",ilgili çalışmalar,background
37652,"Kullanılan şifreleme mekanizması, şifrelenen mesajın uzunluğu ve uygulamanın çalıştığı platform, işlemlerin hızını belirleyen faktörlerdendir <CITE> .",bulgular,background
45357,"""Ontology-based sentiment analysis of twitter posts"" isimli çalışmada <CITE> , kişilerin tweetleri üzerinden duygu analizi yapılmıştır.",literatür taraması,background
42705,"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir <CITE> ,  ,  ,  .",model parametreleri ve deneysel sonuçlar,background
32217,Çalışma [REF] ve <CITE> ise sadece günlük hizmeti sunan birer yazılım uygulaması önermektedir.,değerlendirme,differ
48768,"MYSA' nın eğitiminde, uzman ağlar ve birleştirme ağı eşzamanlı olarak eğitilir<CITE> .",materyal ve yöntem,basis
32256,"Kayıt altında tutulan verilerde eksiklikler olduğunda da çalışabilmeleri, örnek verilerden model oluşturarak görülmemiş örnekler ile ilgili bilgi üretebilmeleri, sınıflandırma yapabilmeleri ve kendi kendilerini organize edebilen sistemler olmaları sebebiyle özellikle son yıllarda rehabilitasyon alanında da kullanımları giderek artmaktadır <CITE> .",rehabilitasyon hizmetleri ve yapay zekâ,background
29746,"Bu afetlerin %62' si doğal afet niteliği taşırken, %38'i ise beşeri afetlerdir <CITE>.",giriş,background
43967,"C++ programlama dilinde geliştirilmiş platform-bağımsız bir yazılım kütüphanesi olan Dlib <CITE>, Sagonas ve diğerlerinin geliştirdikleri bu yüz işaretçisi veri setini içermektedir.",materyal ve metot,basis
49060,"Kar ve ark. <CITE> , verilerin sınıflandırılması için uygulamada ID3 adı verilen karar ağaçları algoritmasını kullanır.",literatür taramasi,background
43547,Derin kelimesi artan katman sayısını ve dolayısıyla ağ yapısının derinleşmesini ifade eder; klasik yapay sinir ağlarından farklı olarak derin sinir ağları yüzlerce katmandan oluşabilir <CITE> .,giriş,background
29344,Ridoy ve Islam <CITE> beyaz kan hücresi sınıflandırması için özellik çıkarma ve seçme yöntemini otomatikleştirmek ve sonuçları bu alanda yapılan diğer çalışmalarla incelemek için hafif bir ESA modeli önerdiler.,ilgili çalişmalar,background
35838,"Denetleyici Alan Ağı olarak ifade edilen CAN, ECU'lar arasında iletişimi sağlamak için 1980'lerin ortasında Robert Bosch tarafından geliştirilen seri iletişim protokolüdür <CITE> .",giriş,background
47402,"Çalışma <CITE> 'te ADS-B veri saldırılarını saptamak için, ADS-B verilerinin zamansal korelasyonlarını ve dağılım karakteristiklerini dikkate alan bir anormallik saptama modeli önerilmiştir.",kaynak taraması,background
48763,Google Beacon Eddystone <CITE> ismini verdiği teknoloji ile BLE işaretçi alanında mobil uygulama etkileşiminin yanısıra URL çalıştırma özelliğini de getirerek işaretçi alanında önemli bir yenilik sunmaktadır.,giriş,background
48840,Uzun bir dönüşüm işleminin sonunda veri gerçek değerini bulur ve bu bilgiden değer elde edilerek eyleme dönüştürülebilen bir öğrenme elde etmek zekâ gerektirir. Bu zekâ makine öğrenimidir <CITE> .,metodoloji,background
29268,Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır <CITE> .,blockchain teknolojisi,background
35345,"Bir çok farklı alandan beslenen veri madenciliği; istatistik, makine öğrenmesi, yapay zeka, örüntü tanıma alanlarındaki gelişmelerden de beslenmektedir <CITE> .",kavramlar,background
44259,Enron veri seti içerisinde alt başlıklara ayrılmış 6 adet veri seti bulunmaktadır <CITE> .,metot ve materyaller,basis
32352,"Teleseptif algılama, RGB kamera (Red (kırmızı) ,  , Blue (mavi) renklerinden oluşmuş, bir renk sistemidir), Kızılötesi (IR) sensör, Ultrasonik sensör veya Radar gibi kullanıcı dışındaki şeylerin ortamını veya davranışını dolaylı olarak ölçen herhangi bir sensörü içermektedir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29733,Yazılım projelerinin maliyet tahmini konusunda literatürde oldukça geniş çaplı araştırmalar yürütülmektedir. <CITE> çalışmasında yazılım projelerinin maliyetini tahmin etmek amacıyla YSA (Yapay Sinir Ağı) uygulaması gerçekleştirmiştir.,giriş,background
31390,"LSTM <CITE> ve GRU   gibi mekanizmalar, bu tür modellerde sıkça kullanılan yapılardır.",bellek tabanlı makine öğrenme modelleri,background
29235,"Yine de bu işbirlikçi araştırma yaklaşımlarına içgörü sağlayan, ancak aynı zamanda hem epistemik hem de kurumsal düzeylerdeki zorlukları ve engelleri vurgulayan disiplinlerarasılık uygulamaları hakkında büyüyen bir literatür bulunmaktadır <CITE> .",giriş,background
31002,Turnbull vd. ses kayıtlarının müzik türlerine göre otomatik sınıflandırılmasını amaçlayan çalışmada MFCC ve ses sinyalinin kısa süreli Fourier dönüşümüne (STFT) dayalı öznitelikleri ile Radyal Temelli Fonksiyon (RBF) eğitmiş ve önerilen yöntemin insan performansına yakın başarı gösterdiği gözlemlenmiştir <CITE> .,giriş,background
49297,Bu problemin çözümünde kullanılan yöntemlerden en önemlisi veri madenciliği tekniğidir <CITE>.,giriş,background
29764,"Bunun dışında, modelleme çalışmalarını yapabilmek adına Random Forest (Rassal Orman -RF), Lazy, J48 Decision Tree (J48 Karar Ağacı), Yapay Sinir Ağı (YSA), Naive Bayes (NB), Lojistik Regresyon (LR) gibi diğer yöntemlere de başvurulmaktadır <CITE>.",afet risk yönetiminde yapay zekâ kullanimi,background
34718,Böylelikle CNN modelleri metinlerin morfolojisini öğrenebilmektedir  - <CITE> .,materyal ve metotlar,background
48834,"Lebichot ve ark., <CITE> 'da dolandırıcılık tespitinde kullanılmak üzere iki orijinal transfer öğrenme modeli önermişlerdir.",literatür taraması,background
48224,"Derin öğrenme insanın öğrenme sürecini ilham alarak insanın karşılaştığı sorunların üstesinden gelirken kullandığı analiz, öğrenme, karar verme gibi süreçleri kullanarak çok fazla sayıda veri ile insan denetimi olarak veya olmayarak veri üzerinde özellik tespiti, analiz yapma ve sınıflandırma gibi işlemleri yapabilen makine öğrenmesi alanın bir alt dalıdır <CITE> .",materyal ve metot,background
34713,Kelime gömülmelerinin araştırma alanlarında kullanılarak yaygınlaşması ise Mikolov ve ark. <CITE> nın geliştirdiği word2vec algoritmasından sonra mümkün olmuştur.,materyal ve metotlar,background
30402,"τ (i, j) i ve j noktaları arasındaki feromon miktarı, seçilebilirlik parametresi η (i, j) , i ve j noktaları arasındaki mesafenin tersi (1 / δ(i, j) ), α ve β ayarlanabilir parametreler olmak üzere, i noktasında bulunan bir karıncanın gideceği nokta aşağıdaki gibi seçilmektedir <CITE> :",karinca kolonisi optimizasyonu,basis
48683,"İskoç aksanı için ek olarak 11 erkek konuşmacının seslendirdiği 4.539'u benzersiz toplam 22.194 kelime içeren, 2,75 saat uzunluğunda veri kümesi hazırlanmıştır<CITE> .",ilgili çalişmalar,background
34930,Diğer sınıflandırma algoritmalarına göre daha başarılı sınıflandırma yaptığı gözlemlenmiştir <CITE> .,materyal ve yöntem,background
35708,"Bu nedenle, yönetimsel verimliliğin iyileştirilmesi, modern yönetişimin temel değerleri arasında yer almaktadır <CITE> .",ilgili çalışmalar,background
46777,"Ayrıca, Black ve ark. çalışmalarına katılanların % 91’inin sosyal medya kullanımının iş yaşamlarını geliştirdiğini söylediklerini saptamıştır <CITE>.",tartışma,support
43976,"2017 yılında, Bitcoin blokzinciri üzerinde ilk kullanıcı odaklı dağıtık kimlik yönetim sistemleri <CITE> tanımlanmıştır.",giriş,background
48778,Gıdalar ilk tarımsal üretimden son tüketimine kadar tüm tedarik zinciri boyunca israf edilmektedir <CITE> .,giriş,background
29381,Yerel olmayan ortalamalar yaklaşımının <CITE> gürültü düzeyine fazla bir bağımlılığı yoktur.,bulgular,discuss
30806,"Liu'nun bu tanımının ardından, hedef tabanlı duygu analizi üzerine en güncel tanımlama 2014 -2016 yılları arasında artarda düzenlenen Semeval 1 ABSA (Aspect Based Sentiment Analysis) <CITE> ortak çalışmalarında yapılmıştır.",giriş,background
34985,Tekniğin amacı en az sayıda parametre içeren uygun modeller elde etmektir <CITE> .,giriş,background
48572,"Bu yapılar, kayıp tabanlı tıkanıklık kontrolü  , <CITE> gecikme tabanlı tıkanıklık kontrolü  ,   ve hız tabanlı tıkanıklık kontrolü  ,   gibi sorunlara çözümler önermişlerdir.",ilgili çalişma,background
48515,"Çince için Yu, Fransızca için Poibeau, İtalyanca için Cucchiarelli , Bulgarca için Silva, Kore dili için Whitelaw <CITE>, Lehçe için Piskorski ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
43977,Sistemdeki farklı partiler <CITE> Bitcoin transferleri ile haberleşir.,giriş,background
49289,<CITE> ise belirli finansal kazançlar için farklı hizmetler kullanan birden fazla sosyal ağ kullanıcısı aracılığıyla yayılan yanıltıcı bilgiler olarak tanımlamaktadır.,giriş,background
49535,"Bu teknikte sekanslar, Fraksiyonel Shannon Entropisi kullanılarak DNA dizilimlerindeki kodonların dağılım frekansına göre sayısallaştırılmıştır <CITE> .",materyal ve metot,basis
31392,"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE>.",bellek tabanlı makine öğrenme modelleri,background
49360,"Tasarsız ağlar geleneksel ağlar ile karşılaştırıldığında, altyapıların kurulumu, bakımı ve idamesi noktasında maliyetleri oldukça düşük olmasına rağmen, özgün yapısından kaynaklanan önemli zorlukları beraberinde getirmektedir <CITE>.",tasarsiz ağlar ve yönlendirme protokolleri,background
38312,"Farklı dillerle birlikte Türkçe veri <CITE> , SemEval-2016 yarışmasının 5 numaralı görevini yerine getirmek için çok katılımlı bir hedef tabanlı duygu analizi çalışması yürütmüşlerdir.",literatür taramasi,discuss
29862,Son yıllarda uyarlama işlemi endüstri ve akademik dünyanın önem verdiği konular arasında yer almaktadır <CITE> .,giriş,background
35481,AWS'i genel olarak işletmeler tercih etmektedir <CITE> .,giriş,background
45449,DVM'ler finans ve ekonomiden   mühendislik uygulamalarına<CITE> kadar pek çok farklı alanda etkin olarak kullanılmaktadır.,yöntem,background
35337,"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ.   tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır <CITE> ,  .",kavramlar,background
48752,"Yoklamadan kaynaklanan süre kayıplarını ortadan kaldırmak veya en aza indirmek amacıyla günümüzde yoklama işlemi akıllı kart, radyo frekansı ile tanımlama (Radio Frequency IDentification, RFID), yakın alan haberleşmesi (Near Field Communication, NFC), akıllı telefon uygulamaları <CITE> vb. birçok farklı teknolojik altyapı kullanılarak otomatik bir şekilde gerçekleştirilmektedir.",giriş,background
45143,Bu sebeple katılımcılardan elde edilen cevaplar (veri azaltma işleminden sonra elde edilen faktör değerleri) Eşit Derinlikli Gruplama Metodu <CITE> ile tekrar kategorik hale getirilmiştir.,yöntem,basis
29433,Newton algoritması hızını ve dik iniş (steepest descent) metodunun kararlılığını birleştiren LM algoritması   günümüzde ağ eğitiminde etkili olarak kullanılmaktadır <CITE> .,giriş,background
32329,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48992,"Bu sınıflandırıcılar literatürde kabul gören k-nearest neighbors(KNN)  , Naive-bayes (NB)  , Random Forest(RF)  , Gradient Boosting (GB)  , LightGBM  , Discriminant Analysis  , Adaboost   ve Xgboost <CITE> sınıflandırıcılarıdır.",esa katmanları ve sınıflandırıcılar,background
29759,"Covid -19 salgın süreci, kriz yönetimi bakımından bu tespite verilebilecek başarılı örneklerden biridir <CITE>.",afet risk yönetiminde yapay zekâ kullanimi,background
32898,Twitter farklı veri kümeleri üzerinden LSTM derin öğrenme tekniği kullanarak %85-%97 arasında doğruluk başarısı elde edilmiştir <CITE> .,tartişma,support
29820,Yanal yörünge özelinde konuşulduğunda son hız ve son ivme genellikle sıfır olarak seçilir bunun nedeni araç yolun ortasına ulaştığında hâlihazırdaki hızı ve/veya ivmesiyle yolun diğer tarafına savrulmasını engellemektir <CITE> .,araştırma sonuçları ve tartışma,background
44983,Bundan dolayı bit sayısını (birim süre başına) kabul edilebilir bir seviyeye düşürmek gerekmektedir <CITE> .,giriş,discuss
34806,"Sözlük tabanlı önerilen bir diğer araştırmada, %77,50 sınıflandırma doğruluğu rapor edilmiştir ve önerilen modelin Türkçe metinler için iyi bir genelleştirme performansı sağladığı vurgulanmıştır <CITE> .",giriş,background
29956,"Diğer taraftan, Loughran ve <CITE> tarafından gerçekleştirilen finansal tablo açıklamalarının okunabilirliğine ilişkin çalışmada, formların dosya büyüklüğünün okunabilirlik indeksleriyle ilişkili olduğu ve belge ayrıştırma gerektirmeden hesaplanabilen, basit fakat önemli bir değişken olarak nitelendirilebileceği belirtilmektedir.",uygulama,discuss
32322,"Hibrit EEG-BCI sistemleri, örneğin eklem konum sensörleri veya binoküler göz izleme cihazları gibi diğer biyolojik sinyalleri dâhil ederek çok eklemli cihazları kontrol etme özelliği göstermiştir <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48980,"Bu sayede önemli özellikler korunmakla beraber, hesaplama maliyetleri ve bir sonraki katmanın girdi boyutları düşürülmüş olunur <CITE> .",esa katmanları ve sınıflandırıcılar,background
48767,"MYSA' nın eğitiminde, uzman ağlar ve birleştirme ağı eşzamanlı olarak eğitilir <CITE>.",materyal ve yöntem,basis
33365,Bu yöntemde veri parçalanırken verinin dağılımına göre modelin eğitim ve testinde sapma ya da aşırı öğrenme problemi ortaya çıkabilmektedir <CITE> .,bulgular,discuss
32571,Şekil 1'de ilçelerin nüfus dağılımları verilmiştir <CITE> .,yöntem ve bulgular,basis
29318,"Kanın dört ana bileşeni plazma, kırmızı kan hücreleri (eritrosit), kan pulcukları (trombositler) ve beyaz kan hücreleridir (lökosit) <CITE> .",giriş,background
39613,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
29684,"Buna ek olarak, alternatif ödeme teknolojilerinin potansiyel olarak sanal para hırsızlığına ve karapara aklama riskine açık olması da BTC fiyat akışını etkileyebilmektedir <CITE> .",giriş,background
38317,"Salur ve Aydın <CITE> , Güneydoğu'daki turistik merkezlere ilişkin ziyaretçi yorumlarına hedef tabanlı duygu analizi uygulamışlardır.",literatür taramasi,discuss
34961,Türkçe dilinin kendine özgün yapısından dolayı metinsel verilerle çalışmak ve anlamlı sonuçlar elde etmek ise oldukça zordur <CITE> .,amaç ve hedef,background
29628,Sanayi kamu yaşamında kolaylık sağlarken aynı zamanda sürdürülebilir kalkınma hedeflerinin başarısını engelleyen endişe verici ölçüde karbon salımında artış gibi bir dizi çevresel soruna katkıda bulunduğu giderek açık hale gelmektedir <CITE> .,giriş,background
29201,"F-ölçütü değeri, aşağıda belirtilen formüle göre belirlenmektedir <CITE> :",veri seti ve bulgular,background
30129,Olasılık ve nesne koordinat bilgileri son katman olan tam bağlı katmanı tarafında üretilmektedir <CITE> .,önerilen tanıma sistemi,background
29230,"Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur <CITE> .",giriş,background
49071,Fraihat ve ark. <CITE> büyük ölçekli IoT NetFlow tabanlı ağlar için bir güvenlik önlemi olarak bir ağ saldırı tespit sistemi önermişlerdir.,literatür taramasi,background
48994,Thales şirketinin Tactical Battlefield Management System (T-BMS) isimli uygulaması emir komuta mesajlarının görsel dağılımı ve güvenli veri haberleşmesi üzerine kurulmuştur <CITE> .,benzer çalışmalar,background
45224,Benek gürültüsü ise gauss ve tuzbiber gürültülerinden farklı şekilde benek değerleri ile rastgele değerlerin çarpılması sonucu oluşmaktadır <CITE> .,araçlar ve yöntem,background
30302,"Segmentasyon, bir alan ya da mekândaki nesneleri bulma, tanıma, sınıflandırma ve özelliklerini çıkarma gibi çeşitli yönlerden analiz etmek için yardımcı olmuştur <CITE> .",boyutlu veri kümeleri oluşturma,background
36555,"Takviyeli öğrenme, kümülatif bir ödülü en üst düzeye çıkarmak için ajanın ortamda belirlenen eylemler arasından en uygun olanını seçmesini sağlamak için kullanılan bir makine öğrenmesi yöntemidir <CITE> .",derin takviyeli öğrenme,background
29754,"Sürdürülebilir, uzun vadede etkin, çok paydaşlı ve disiplinler arası biçimde sürecin yönlendirildiği Modern Bütünleşik Afet Yönetimi sürecinin hayata geçirilebilmesi için dünya genelinde kabul görmüş bir genel kanı vardır: Afet yönetimi alanında BİT'in kullanımının gerekliliği<CITE> .",giriş,background
48483,Sonuçlar değerlendirildiğinde ise geliştirilen melez yöntem PSO ve KKO'a göre daha iyi performans göstermiştir <CITE> .,önceki çalişmalar,background
45209,"Bu çalışmalar çoğunlukla tek bir gürültü türünün: gauss gürültüsü  , benek gürültüsü  , tuz-biber gürültüsü <CITE>, giderilmesine yönelik olmaktadır.",ilgili çalışmalar,background
31470,"Türkiye’de ilk olarak 2012 yılında erişkinlerin kalp yetmezliği yaygınlığının tespit edilmesine yönelik yapılan çalışmada, yaklaşık 2,5 milyon bireyin kalp yetmezliğine sahip olduğu ve yaygınlık oranının 45 yaş üstü bireyler için % 2,9 olduğu belirtilmiştir <CITE> .",giriş,background
49065,"Safaldin ve ark. <CITE> , saldırı tespit sınıflandırması için bir özellik seçme yöntemi ve destek vektör makinesi olarak geliştirilmiş ikili gri kurt optimizerini uygulamıştır.",literatür taramasi,background
29482,Yazılım Mühendisliği Bilgi Dağarcığı Rehberi (Software Engineering Body of Knowledge -SWEBOK) ise yazılım mühendisliği bilgi birikimini hiyerarşik bir taksonomi olarak sınıflandırmaktadır <CITE> .,yöntem,background
41547,"Genellikle kısa vadeli yük tahmininde, sonraki bir saat ile sonraki iki hafta arasındaki yük tahmin edilir. <CITE> ' da, güç sisteminin güç talebinde büyük penetrasyonlar yüksek belirsizliğe yol açtığı için elektrikli araçların şarj yükü tahmin edilmeye çalışılmış ve eklentili elektrikli araçların yük tahmini için YSA ve LSTM tabanlı DL yaklaşımları kullanılmıştır.",literatür araştırması,background
34981,Ayrıca elde edilen Kappa değerlerinin 1'e oldukça yakın olması <CITE> değerlendirmedeki uyumun oldukça yüksek olduğunu göstermektedir.,veri seti ve bulgular,support
29706,"Doğruluk ölçümü, gözlemlenmiş verilere ait doğru tahmin oranını gösterir <CITE> .",yöntemler,background
49192,Literatürde sezgisel olmayan algoritmalar kullanılarak ikili tarama modeli ile gerçekleştirilen çalışmalar <CITE> mevcuttur.,literatür araştirmasi (literature,background
30104,Tespit edilen kişi görüntüleri üzerinde özellik çıkarımı ve sınıflandırma yöntemleri ile bu kişilerin hareketlerine dair anlamlı çıkarımlar yapılabilir <CITE> .,giriş,background
30404,Feromonun yoğun olduğu yolların seçilme olasılığı yüksektir <CITE> .,karinca kolonisi optimizasyonu,basis
30412,"Ayrıca bilgi güvenliği, ""Bilginin bir varlık olarak hasarlardan korunması, doğru teknolojinin, doğru amaçla ve doğru şekilde kullanılarak bilginin her türlü ortamda, istenmeyen kişiler tarafından ele geçirilmesini önlemek"" olarak tanımlanır<CITE> .",giriş,background
48490,Ancak bu durumda da algoritma için yakınsama süreci oldukça uzamaktadır ve algoritma daha düşük performans göstermektedir <CITE> .,yöntem,discuss
48511,"Çince için Yu <CITE>, Fransızca için Poibeau, İtalyanca için Cucchiarelli , Bulgarca için Silva , Kore dili için Whitelaw , Lehçe için Piskorski ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
45891,Ayrıca bir başka varsayım ise bağımsız değişkenler arasında bir ilişki yani çoklu bağıntı olmamalıdır <CITE> .,metot,discuss
48807,"Akıllı sulama sistemlerinde, su tüketiminin azaltılmasının yanında ürün kalitesinin arttırılması da temel amaçlar arasındadır <CITE> .",giriş,background
31882,"Mikroservis temelli sağlık sistemleri de son yıllarda pek çok sistemde kendini göstermeye başlamıştır. <CITE> yaşlı hastaları takibi için mikroservis temelli bir IoT sistemini tasarlamış,   ise mikroservis alt yapısı kullanan bir bioenformatik platformunu tanıtmıştır.",literatür özeti ve problemin tanımı,background
38319,Veri setinde en çok geçen hedef terimler <CITE> (Most common target terms in the dataset),yöntem,basis
29627,"Küresel COVID-19 salgını, toplumun insanlar ile çevre arasındaki bağlılığın farkına varmasını daha da ön plana çıkarmıştır<CITE> .",giriş,background
34704,<CITE> 'de araştırmacılar blockchain ve Bi-LSTM tabanlı bir sınıflandırıcı model sunmuşlar ve sahte haber sınıflandırma problemine katkı sunmuşlardır.,ilişkili çalışmalar,background
49207,"EM algoritması çoklu arama, global optimizasyon, daha hızlı yakınsama ve eş zamanlı olarak çözüm uzayındaki noktaların çoğunu değerlendirme avantajına sahiptir <CITE> .",önerilen yaklaşim,basis
29516,<CITE> derin sinir ağlarını eğitmenin zorluğunu gidermek için artık(residual) öğrenme çerçevesini tanıtmıştır.,ilgili çalişmalar,background
48682,"İskoç aksanı için ek olarak 11 erkek konuşmacının seslendirdiği 4.539'u benzersiz toplam 22.194 kelime içeren, 2,75 saat uzunluğunda veri kümesi hazırlanmıştır <CITE>.",ilgili çalişmalar,background
30993,Pappas vd. konuşma sinyalinden doğrudan çıkarılan Mel Frekans Cepstral Katsayısı (Mel Frequency Cepstral Coefficient-MFCC) öznitelikleri ile eğitilen Lojistik Regresyon sınıflandırıcısıyla çağrı merkezi diyaloğunda %70 başarı ile öfke tespiti gerçekleştirmiştir <CITE> .,giriş,background
32213,Sağlık hizmetlerinde hastalara yardımcı olmak için MBB kullanılmasını öneren çalışma <CITE> ve [REF] ise diyabet hastalarını özellikle hedef alan bir öneri içermemektedir.,değerlendirme,differ
29506,"Bulgular, geri yayılım (backpropagation) yönteminin el yazısı tanıma görevlerinde pratik ve etkili olduğunu göstermiştir <CITE> .",ilgili çalişmalar,background
34782,"Arakaki ve Usberti <CITE> , araçların başladığı yere dönme zorunluluğunun olmadığı Açık KARP için bir MGA önermişlerdir.",giriş,background
35076,Takcı ve Soğukpınar <CITE> 2002 yılında kütüphane kullanıcılarının erişim örüntülerinin keşfi üzerine bir çalışma yapmış ve bu çalışmada web sunucu günlükleri ile kütüphane kullanıcılarının davranışlarını tespit edebilmişlerdir.,bilgi erişim merkezleri ve uygulamalar,background
29396,Aynı zamanda çalışmalarında kablosuz algılayıcı ağ teknolojisine dayalı afet yönetim projesi sunmaktadırlar <CITE> .,giriş,background
29184,Budama ile bir ölçütü iyileştiren düğümler budanmaktadır <CITE> .,karar ağaci yöntemi,basis
30378,"Tüm bu yöntemler, doğrusal olmayan katmanlı uzay verisinde bir koordinat temsili arar ve hiperspektral veriler dahil olmak üzere farklı uygulama alanlarının analizinde önemli bir rol oynar  - <CITE> .",giriş,background
