id,citation_context,section,citation_intent
49388,"Bırtıl tezinde, kız meslek lisesi öğrencilerinin akademik başarısızlık nedenlerini belirlemek için öğrencilere uygulanan anketler veri madenciliği yöntemi kullanılarak değerlendirilmiş ve öğrencileri başarısızlığa iten etkenlerin hangilerinin aynı anda görüldüğü ve aralarındaki ilişkiler tespit edilmiştir. Bozkır vd. tarafından gerçekleştirilen çalışmada <CITE>, ÖSYM tarafından 2008 ÖSS adayları için resmi internet sitesi üzerinden yapılan anket verileri üzerinde veri madenciliği yöntemleri kullanılarak, öğrencilerin başarılarını etkileyen faktörler araştırılmıştır. Bu araştırmada, veri madenciliği yöntemlerinden karar ağaçları ve kümeleme kullanılmıştır.",giriş,background
40031,"Web kullanım madenciliği, web madenciliği konusunda önemli ve hızla gelişen; birçok araştırmanın yapıldığı bir alandır <CITE>. Sisodia ve Verma (2012), web kullanım madenciliği ile ilgili çalışmışlar ve 1 ay süreyle NITR (National Institute of Technology Raipur) web sunucu loglarını kaydedip üzerinde bir yazılım aracılığıyla analiz yapmışlardır [REF].",literatür incelemesi,background
36569,"Bunun sebebi evrişimsel katmanların matrislerle, görüntülerle daha başarılı sonuçlar elde etmesidir. Bu sinir ağında 2 tane evrişimsel [REF], 3 tane tam bağlantılı <CITE> katman olmak üzere toplam 5 katman vardır. Bu sinir ağının giriş katmanına 4 katmanlı 2-boyutlu matris verilmiştir, çıkış katmanına eylem kümesi boyutu olan 4 nöron tanımlanmıştır.",önerilen yaklaşım,basis
29739,Gauss Süreç modelleri çok değişkenli dağılımlı rastgele değişkenlerin sınırlı bir koleksiyonuna sahip parametrik olmayan çekirdek tabanlı olasılık modelleridir. Her doğrusal birleşim eşit dağılmıştır <CITE>,materyal ve metot,background
44258,Çalışmalarda sıklıkla kullanılan Enron veri setine Ion Androutsopoulos'un çalışmasından erişilebilmekt ed ir <CITE>. Enron veri seti içerisinde alt başlıklara ayrılmış 6 adet veri seti bulunmaktadır [REF].,metot ve materyaller,basis
40000,"Bu verilerin %90'ı önceden tanımlanmış bir yapı ve modelde değildir. Genellikle yapılandırılmamış veri, veri madenciliği ve analiz teknikleri uygulanmadığı sürece kullanışsız olmaktadır <CITE>.",giriş,background
35101,"Yaklaşık on yıl önce, web uygulamalarının popüler hale gelmesi ile verilerin ölçeği üzerine çalışmalar yoğunlaşmıştır. Veritabanlarına ilişkin problemlerden biri olan ölçek sorununa, diğer çözümlerin içinde en iyi cevap vereni NoSQL""dir <CITE>. Günlük 7 TB""lık işlem hacmine sahip Twitter [REF] Uygulamalar anlık tutarlılıkla ilgili olmasına rağmen, NoSQL sistemlerin gelecekte bir zamanda tutarlı olacağı farz edilir.",nosql mimarisi,background
29533,Ağaç üzerinde ilerlerken bir yolu seçer ve alternatif yollar içinden daha iyi olabilecek çözümleri kaçırabilir. J48 algoritması J48 karar ağacı algoritmasının Weka platformundaki java uygulamasıdır <CITE>.,materyal ve metot,basis
29413,[REF] çalışmasında ilk olay zamanı gamma dağılımına sahip GS için istatistiksel çıkarım problemini incelemiştir. <CITE> ilk olay zamanının Weibull dağılımına sahip olduğu varsayımı altında parametrelerin tahmin edicilerini elde etmişlerdir. Bahsi geçen tüm çalışmalarda araştırmacılar parametreler için en çok olabilirlik tahmin edicilerini önermişlerdir.,giriş,background
43304,Evrişimli Sinir Ağları (CNN) ve Tekrarlayan Sinir Ağları (RNN) ikincil yapı tahmin çalışmalarında sıklıkla kullanılmaktadır. Baldi ve arkadaşları protein ikincil yapısını tahmin etmek için PSI-BLAST <CITE> hizalaması ile elde ettikleri pozisyona özgü skorlama matrisi (PSSM) ve çift yönlü (bidirectional) tekrarlayan sinir ağı kullanarak %76 Q3 başarı oranı elde etmişlerdir [REF]. Bu yöntem geliştirilerek Porter adı verilen bir web sunucusu oluşturulmuştur [REF].,giriş,background
30258,"Endüstriyel bağlama bakılmaksızın, katı malzemelerin daha küçük parçalar halinde kesilmesi veya boş alanlardaki maddelerin paketlenmesi aynı mantıksal yapıdaki optimizasyon problemleridir. Temel amaç, tüm sorun kısıtlamalarını karşılayan atığı en aza indiren büyük nesnelerdeki (büyük ham madde yüzeyleri) küçük parçaların en iyi çeşitliliğini bulmaktır <CITE>.",giriş,background
39759,"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir [REF], [REF]. Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE>. Veri setindeki sınıflara ait olan örneklerin arasındaki mesafelere göre sınıfları ayırt etmeye çalışır.",materyal ve metod,background
36552,"Bu çalışmayla benzer olarak 2-boyutlu bir ortam ve yapay sinir ağlarında CNN, FFNN katmanlar kullanmışlardır. <CITE>'daki çalışmada elde edilen sonuçlar incelendiğinde tek bir robotun navigasyon başarısı ~95%, çoklu robotların navigasyon başarısı ~90% olmuştur. Bu çalışmada 10.000 eğitim bölümü gerçekleştilmiştir ve DQN hiperparametreleri deneyim tekrarı hafızası 1.000.000, mini-batch sayısı ise 128 olarak belirlenmiştir.",giriş,background
49322,"Dice katsayısı ile gerçekleştirmiştir. Bu segmentasyon performansı bu çalışmadan oldukça düşüktür. Reza ve diğerleri <CITE>, TransResUNet yöntemi ile %97,6 Dice katsayısı elde etmişlerdir. Bu oran bu çalışmadan az da olsa düşüktür.",deneysel sonuçlar ve tartişma,differ
35087,"N-gram tabanlı yaklaşım kelime ve harf seviyesinde çalışmaya uygundur. Hata toleransı, dilden bağımsız oluşu ve semantik bilgiyi yakalama becerisi dolayısıyla n-gram tabanlı bilgi erişim kelime tabanlı bilgi erişimden daha üstün özelliklere sahiptir <CITE>. Ayrıca metinlerin kelimelere dayalı olarak sunumu yoğun doğal dil işleme çabalarına ihtiyaç duyduğu için n-gramların kullanımı daha uygundur.",bilgi erişim merkezleri ve uygulamalar,background
48923,"Bu hataların yazılım geliştirilirken erken aşamalarda tespit edilmesi önemlidir. Hatalar artık çoğu yazılım kalitesi özelliği arasında fiili endüstri standardı haline gelmiştir <CITE>. Bu nedenle, yazılım hatalarının kestirimi, yazılım mühendisliğinde 30 yıldan fazla bir süredir ilgi çeken konu olmuştur [REF].",giriş,background
29733,"Yazılım projelerinin maliyet tahmini konusunda literatürde oldukça geniş çaplı araştırmalar yürütülmektedir. <CITE> çalışmasında yazılım projelerinin maliyetini tahmin etmek amacıyla YSA (Yapay Sinir Ağı) uygulaması gerçekleştirmiştir. YSA olarak çok katmanlı ileri beslemeli yapay sinir ağını, eğitim algoritması olarak delta algoritmasını seçmiştir.",giriş,background
47399,"Çalışma <CITE>'de ADS-B cihazlarına karşı saldırıların saptama zaman gecikmesini azaltmak ve doğruluğu artırmak için hiyerarşik zamansal belleğe dayalı çevrimiçi bir saldırı saptama stratejisi önerilmiştir. Bunun için; ADS-B verilerinin özelliklerinin analizine dayanarak, ADS-B verilerinin normal dağılımlarını tanımlayan modeller oluşturulmuş ve hiyerarşik zamansal bellek yöntemi ve çevrimiçi öğrenme uygulanmıştır.",kaynak taraması,background
49555,Bu veri setlerinden ilki HyRANK Loukia veri setidir. HyRANK Benchmark veri seti Uluslararası Fotogrametri ve Uzaktan Algılama Birliği’nin (International Society for Photogrammetry and Remote Sensing – ISPRS) III/4 numaralı çalışma grubu tarafından hazırlanmıştır <CITE>. Veri setindeki görüntüler lusal Havacılık ve Uzay Dairesinin (National Aeronautics and Space Administration – NASA) EO1 Hyperion uydusundan elde edilmiştir.,materyal ve metot,basis
32876,"Günümüzde nesnelerin interneti (IoT), makineler arası iletişim (M2M), yapay zekâ, kuantum bilgisayarlar, blok zincir teknolojisi gibi birçok gelişmeler vardır [REF]. Endüstri 4.0, bilgi teknolojilerinin gelişmesi ve internet/mobil uygulamalarının yaygınlaşması ile birlikte dijital platformlar, insan hayatında giderek daha büyük yer almaktadır <CITE>. Bu hızlı gelişim ve teknolojik birlikt elik birçok fırsat sunmaktadır [REF].",giriş,background
49532,"Fazla mesainin proje ve proje elemanlarına etkilerinin ortaya çıkartılması için anket soruları oluşturulurken Türkdoğan ve diğerleri tarafından fazla mesainin verimlilik üzerindeki etkilerinin incelendiği 2017’de gerçekleştirilmiş çalışmadan faydalanılmıştır <CITE>. Literatür taraması sonucunda elde edilen bilgiler doğrultusunda iki alan uzmanı tarafından kapsam geçerliliği değerlendirilen 34 soruluk anket hazırlanmıştır. Anket; ekip çalışanları ile ilgili kişisel bilgiler, organizasyon yapısı, fazla mesainin verimliliğe, üretkenliğe, kaliteye etkisi ve ekip çalışanları üzerindeki kişisel etkileri hakkında bilgi edinme amaçlı sorulardan oluşmaktadır.",yöntem,basis
44256,Erişim sağlanan veri setlerinin dışında e-posta ve SMS (kısa mesaj hizmeti-short message service) veri setleri şeklinde araştırma yapılarak farklı veriler elde edilmiştir. Bazı veri setleri ilgili dokümanlarla beraber web sayfalarından erişim sağlanmıştır <CITE>.,metot ve materyaller,basis
35565,"Bunun sebebi olarak, bir noktadan sonra ağın girdi tarafından gelen öznitelikleri tekrar kullanamayarak ağın öğrenme problemi ile karşı karşıya gelmesi şeklinde yorumlanabilir [REF]. Ayrıca insandaki uzun kemiklerin sınıflandırılması üzerine yapılan benzer başka bir çalışma için 6 katmanlı bir CNN modeli ile yüksek başarılar elde edildiği tespit edilmiştir <CITE>.",tartışma ve deneysel sonuçlar,support
29675,"Kriptopara üretiminin altında blokzincir adı verilen bir teknoloji yatmaktadır. Blokzinciri teknolojisi, yapılan tüm işlemlerin şifrelenerek kaydının tutulmasını ve bu kayıtların bloklar halinde saklanmasını sağlamaktadır <CITE>. Özellikle kriptopara uygulamalarıyla tanınan blokzincir teknolojisinin kullanımı son zamanlarda artmaya başlamıştır.",giriş,background
32264,"Yapay zekâ temelli rehabilitasyonda teknoloji uygulamalarının avantajları; bireyin seviyesine ve yeteneklerine uygun dizayn edilebilir olması, terapist ve hasta için tedavinin süre, yoğunluk, zorluk, hız gibi parametrelerinin esnek olarak yapılandırılmasının sağlanması, güvenilir ve geçerli kullanıcı algılama donanımı ile objektif veri sağlaması, gerçek zamanlı geribildirim sağlanması, gerçek yaşam simülasyonu ile aktivite eğitim kolaylığı sunması ve rehabilitasyonun sürecinde hasta ve terapistin olası tükenmişliğini azaltmasıdır <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35701,"Oylaşma süreçlerine dair diğer önemli unsur, oylaşmanın ve uzlaşmanın değişebilir ya da değişemez olmasıdır <CITE>. Örneğin oylaşılan konunun güncelliği, dinamikleri ve bağlamı değişebilir.",giriş,discuss
40654,"Örtü nesnesine gizlenecek olan veri (gömü verisi) metin, görüntü ya da ses dosyası olabilir. Örtü nesnesi içine veri gömüldükten sonra elde edilen yeni taşıyıcı nesne ise stego nesnesi (örtülü nesne) olarak adlandırılmaktadır <CITE>[REF].",giriş,background
49319,"Burada DP (doğru pozitifler) doğru sınıflandırılmış pikselleri temsil eder, YP (yanlış pozitifler) akciğer olarak sınıflandırılan arka plan piksellerini ve YN (yanlış negatifler) arka plan olarak sınıflandırılan akciğer piksellerini temsil eder <CITE>.",yöntem,background
49367,"Hedef düğüm isteği aldığında, kaynak düğüm ile iletişimi sağlamak için belirlenen bu yolu tersine doğru kullanır. Ad-Hoc Ondemand DistanceVector (AODV), Dynamic Source Routing (DSR), TemporallyOrdered Routing Algorithm (TORA), FlowState in theDynamic Source Routing Protokol(FSDSR), Power-Aware DSR-based Protocol isteğe bağlı yaklaşımla çalışan protokollere örnek olarak verilebilir<CITE>[REF][REF].",tasarsiz ağlar ve yönlendirme protokolleri,background
29862,Video akıtım sistemleri genel olarak iletim sırasında ağın durumunu izleyip sıkışıklığın belirlenmesi halinde video bit hızının ağ bant genişliğine indirilmesini sağlayan uyarlama işlemini başlatırlar. Son yıllarda uyarlama işlemi endüstri ve akademik dünyanın önem verdiği konular arasında yer almaktadır <CITE>.,giriş,background
29170,"Lam <CITE>, geri yayılım algoritması kullanarak yapay sinir ağı ile finansal performansın tahmin edilmesi üzerinde çalışmıştır. Deneysel sonuçlar, yapay sinir ağlarının finansal performans tahmin etmede yüksek başarım oranı elde ettiğini göstermektedir.",literatür,background
29334,"Ekiz vd. <CITE> yaptıkları çalışmada hem ESA hem de destek vektör makinelerini kullanmışlardır. BCCD veriseti ile gerçekleştirilen uygulamalarda ilk olarak sadece ESA kullanılarak %83,91 sınıflandırma doğruluğu bulunmuştur.",ilgili çalişmalar,discuss
49285,"Finansal alanda yapılan tek çalışma ise Keskin ve diğerlerine (2020) ait olup; bankacılık, imalat ve telekomünikasyon sektörlerine ait bağımsız denetçi raporlarının Otomatik Okunabilirlik İndeksi (ARI) ile değerlendirilmesi ve bunda cinsiyet rolünün etkisinin tespit edilmesi üzerinedir. <CITE> tarafından 1292 yatırımcı ile telefonla anket yöntemiyle gerçekleştirilen çalışmada ise katılımcılara halka açık şirketler ve hisse senetleri ile ilgili önemli bilgiler içeren dokümanlar ile mali tabloları inceleyip incelemedikleri, inceleyenlere de dokümanları anlamakta zorluk çekip çekmedikleri sorulmuştur. Sonuçlara göre yatırımcıların %85'i bu tip raporları ve dokümanları incelemekte ancak anlamakta zorluk çekmektedirler.",literatür araştirmasi,background
29269,Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır [REF]. Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,blockchain teknolojisi,background
29218,"Pudkasam ve ark, egzersiz programlarının meme kanserini iyileştiren yağ(adipozite) ve immünolojik belirteçler üzerindeki bilinen etkilerini araştırmışlardır <CITE>.",önceki çalişmalar,background
42410,"Bu alan, özellikle yapay zeka alanında önemli araştıma konularından biridir. Tensorflow çatısıda bu alanda araştırma yapmak için bir altyapı sunmaktadır <CITE>.",materyal ve yöntem,basis
40016,"İnternetteki verilerin sürekli değişmesi, güncellenmesi webden bilgi çıkarımı işlemini zorlaştırmaktadır; web sayfalarının dinamik yapısından dolayı webden bilgi çıkarımı, normal metin tabanlı dokümanlara göre daha zor olmaktadır <CITE>.",literatür incelemesi,background
32374,"Boyun ağrısı olan ofis çalışanları için gömülü kendi kendini sınıflandırma algoritması ile yeni geliştirilen akıllı telefon tabanlı bir egzersiz programının ağrı yoğunluğu, fonksiyonel sakatlık, yaşam kalitesi, korkudan kaçınma ve servikal üzerindeki etkisini inceleyen çalışmalar mevcuttur. Bu kapsamda gömülü bir kendi kendini sınıflandırma algoritmasına sahip akıllı telefon tabanlı egzersiz programı, boyun ağrısı olan ofis çalışanlarının zihinsel ve duygusal durumlarını etkilemek için yeterli olmasa da ağrı yoğunluğunu ve algılanan fiziksel sağlığını iyileştirdiğini ortaya koymuştur <CITE>[REF]. Başka bir çalışmada ise Tinnitus tedavisi için ses terapisi sağlayan bir akıllı telefon uygulaması geliştirilmek hedeflenmiştir.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48669,İstatiksel parametrik TTS yönteminde her bir birime karşılık gelen modeller bir havuzda saklanmaktadır. Model tabanlı yaklaşımda konuşma ölçeklendirilmekte ve konuşma ölçeklerinden elde edilen parametreler için gerekli modeller istatistiksel yöntemlerle hazırlanmaktadır <CITE>. Bu yöntem gerçekleştirilirken metin tabanlı bir veri kümesinin yanında akustik özellikleri de içeren bir veri kümesine ihtiyaç duyulmaktadır.,ilgili çalişmalar,background
29207,"Özyinelemeli Özellik Elemesi (ÖÖE, Recursive Feature Elimination [REF] ) ile özniteliklerin öneminin araştırıldığı ve sonrasında sırasıyla <CITE> 'da tanıtımları yapılan Lojistik Regresyon (LR) ve Rastgele Orman (RO) sınıflandırıcı algoritmaları ile eğitim ve test aşamaları yürütülerek sınıflandırma sürecinin tamamlandığı bu çalışmada meme kanseri hastalığı için önemli olan özniteliklerin araştırması yapılmıştır. Üzerinde çalışılan veriseti, Wisconsin Meme Kanseri Verisetidir (WMKV).",giriş,background
29760,"Afet yönetimi sürecinde taraflar arasında iletişimin sağlanması ve veri temini konusunda kapasitenin artırılması bakımından teknolojik olanaklardan yararlanılması oldukça önemli ve tercih edilen bir durum olmuştur. Covid -19 salgın süreci, kriz yönetimi bakımından bu tespite verilebilecek başarılı örneklerden biridir [REF][REF] <CITE>[REF][REF].",afet risk yönetiminde yapay zekâ kullanimi,background
48584,"Bu kapsamda bağlantı ile ilgili bozulmaları azaltmaya çalışan PEP'ler, arabellekte biriken kuyruklarla karşılaştığında sorun yaşamaktadır. Bu sorunları adaptif bir kuyruk sistemi ile kaynakları paylaştırarak çözüm sağlamıştır <CITE>. LTE'de eNodeB için RLC katmanında değişken trafik yüklerinde tampon sıkışıklığı ve paket düşmesinin önlenmesi için RED'deki varyans değerinin ayarlanmasıyla çalışan akıllı AQM olan smRED (smart-RED) ile paket programcılarının tek hücre ve çok hücrede devretme (handover) ve devretme olmadan iş hacmi/verim, gecikme ve sapma değerleri üzerine etkisi incelenmiştir.",ilgili çalişma,background
35294,"Dermoskopi cilt bölgesinin büyütülmüş ve aydınlatılmış bir görüntüsünü elde etmek için kullanılan bir girişimsel olmayan cilt görüntüleme tekniğidir. Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>[REF], tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir [REF]. Melanomun dermoskopi görüntülerinden otomatik olarak tanınması, çeşitli zorluklardan dolayı zor bir iştir.",giriş,background
48686,"Bu dillerden biri olan Estonca için hazırlanmış derlem tipi veri kümesi, kadın bir konuşmacı tarafından gazete metinlerinin seslendirilmesiyle elde edilmiştir. Toplam uzunluğu 1,08 saat uzunluğundadır [REF]<CITE>. Brezilya Portekizcesi için erkek bir konuşmacı tarafından seslendirilen 13.311'i benzersiz kelime olmak üzere toplam 71.358 kelime içeren ve 10,47 saat uzunluğunda olan bir veri kümesi geliştirilmiştir [REF].",ilgili çalişmalar,background
36331,Sınıflandırma işlemi yapılırken genel olarak piksellerin parlaklık değerlerinin birleşimini temel olarak alır. Bir sınıflandırma işleminde hedeflenen sonuç; hedeflenen bölgenin özellik haritası ve çıkarılan özellik haritasının doğruluğuna ilişkin bilgilerdir <CITE>.,giriş,background
36324,"Bir tür derin öğrenme algoritması olan evrişimli sinir ağları (CNN'ler), birçok görüntü işleme uygulamalarında elde ettiği başarı ile derin öğrenme alanında merkezi hale gelmiştir [REF]. Çalışmaların farklı alanlarda derin öğrenme ile yaptıkları çalışmalara bakıldığında; Mesut ve Burhan yaptıkları çalışmada biyomedikal görüntülerde derin öğrenme kullanarak mevcut yöntemleri kıyaslamışlardır <CITE>. Funda ve İsmail yaptıkları çalışmada derin öğrenme modeli ile yüz ifadelerinden duygu tespiti üzerine yeni bir model geliştirmişlerdir [REF].",giriş,background
29264,"Yazarlar, araştırmacıların okullar arası ve disiplinler arası bir ortamda yaratıcı bir şekilde iş birliği yapma fırsatlarına çok değer verdiklerini, diğer yandan hibe almanın ve araştırma yayınlamanın dolaylı ve daha az değer gördüğünü bulmuştur. Bertel ve arkadaşları, Aalborg Üniversitesi (AAU) Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir <CITE>. Bulgular, disiplinler arası mega projelerin öğrencileri sürdürülebilir kalkınmaya katılmaya motive etme potansiyelinin bulunduğunu göstermektedir.",ilgili çalişmalar,background
35047,"Örneğin Fong vd. yapmış olduğu çalışmada robot kol yürüme terapisi için kullanılırken <CITE>, bir diğer Lafleche ve ekibinin yapmış olduğu çalışmada Baxter robotu insan gibi sosyal bir çevrede görmeye dayalı öğrenme işlemini gerçekleştirmiştir [REF]. Bu çalışmaların yanı sıra Yatsuda ve ekibinin yapmış olduğu çalışma İRE'nin günlük hayatta sıkça karşılaşmaya başlayacağımızın kanıtı niteliğindedir [REF].",giriş,background
35059,"Çalışma uzayına giren bir insanın radyo dalgası gücünü azaltmasından yararlanılarak, robotların çalışma ortamlarında insan varlığını fark etmesi sağlanmıştır [REF]. Kimmel ve Hirche'nin yapmış olduğu çalışmada ise değişmezlik kontrolü (Invariance Control) adını verdikleri özel bir kontrol yapısı ile güvenli İRE gerçekleştirmişler <CITE>. Dean-Leon vd.",giriş,background
32335,"Ortez veya protez cihazlar gibi yardımcı teknolojiler yüzyıllardır varlığını sürdürmektedir. Ortez cihazları sadece immobilizasyon, destek, düzeltme veya koruma sağlamak için değil, aynı zamanda kas-iskelet sistemi yaralanmaları veya işlev bozukluklarını tedavi etmek için de yaygın olarak kullanılmaktadır <CITE>. 1970'li yıllarda, renkli kauçuk esaslı plastik film uygulanarak daha çekici bir görünüme sahip ortez cihazların talebi nedeniyle plastik kaplama gibi yeni teknikler geliştirilmiştir.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
49088,"Ancak çalışma üç örnek resim üzerinde çalıştırılmış ve prototip düzeyde kalmıştır. Yol yakalama algoritmalarında, daha iyi sonuçlar elde edilmesi için, genellikle, yol ağının yapısı hakkında bir ön bilgi edinilmesini sağlayan aktif kontür modelleri kullanılmaktadır <CITE>[REF].",giriş,background
29425,"Ancak bu yöntemin birincil sorunu, düşük duyarlılık ve özgüllükten muzdarip olmasıdır [REF]. Bunun yanında, uzak kırsal bölgelerde TT-PZR test kitlerinin azlığı nedeniyle, doktorlar Covid-19 taraması için tıbbi görüntülerin kullanılmasını önermektedir <CITE>. Bilgisayarlı tomografi (BT) tarama görüntüsü, pozitif Covid-19 hastalarının tespit edilmesi için önemli ayrıntılar taşımaktadır [REF].",giriş,background
34704,Pekiştirmeli öğrenmenin her adımda uygulandığı sistemden geri bildirim alarak çıkış veriyor olması sahte haber tespiti noktasında verimli olabilmesine olanak tanımaktadır. <CITE>'de araştırmacılar blockchain ve Bi-LSTM tabanlı bir sınıflandırıcı model sunmuşlar ve sahte haber sınıflandırma problemine katkı sunmuşlardır.,ilişkili çalışmalar,background
31877,"Dünya genelinde veya kitlesel olarak yaşanan salgın hastalıklar, hasta mahremiyeti ve istatistikleri ESK'nin gerekliliğini ortaya koymaktadır. Son yıllarda genotip bilgilerini ve hasta mahremiyeti detaylarını gözeten IoT sağlık sistemleri tanıtılmıştır [REF]<CITE>. Ayrıca, giyilebilir ve diğer IoT cihazları, Kişisel Sağlık Kayıtları (KSK\PHR) ile ilgili olanlar da dahil olmak üzere ilgili bilgileri toplayabilir ve ESK sistemlerine yükleyebilir [REF].",literatür özeti ve problemin tanımı,background
30381,"İşlenmemiş bir LiDAR nokta bütünü yeryüzünde zemin ve obje olarak (bina, ağaç, araç vb.) tüm yansımaları içerir <CITE> .LiDAR nokta bütününden üç boyutlu bir SAM (Sayısal Arazi Modeli) oluşturabilmek için zemine ait noktaların belirlenip obje noktalarından ayrılması gerekir.",giriş,background
35020,"Elektromanyetik saçılım sinyallerini kullanarak hedef tanıma, dalganın geliş açısına bağımlı olduğundan çözümü zor bir problemdir <CITE>. Tanıma işleminin etkin bir biçimde yapılabilmesi için saçılım sinyalinden ayırt edici öznitelikler çıkarılmalı ve uygun şekilde işlenmelidir [REF].",giriş,background
45353,"Birden fazla dil için paylaşılan tweetleri makine öğrenmesi algoritmaları ile analiz ederek kullanıcıların yaşı, cinsiyeti ve demografik özelliklerini ortaya çıkarmak için yapılan çalışma da vardır [REF]. Sadece isimler üzerinden kişilerin demografik özelliklerinin çıkartılması, yapılan çalışmalar arasındadır <CITE>. Portekizce dili için tweet içeriği ve tweet sahibi kişilerin cinsiyetlerini tahmin eden çalışma da yapılmıştır [REF].",literatür taraması,background
38296,"[REF] tarafından yapıldığı görülmektedir. Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği <CITE> , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir. Ayrıca bir ürün ya da hizmetin farklılaştığı esas noktaları belirlemede klasik duygu analizi türlerinin yeterli olmadığı savı üzerinde görüş birliği sağlandığı görülmektedir [REF].",literatür taramasi,discuss
48679,"Bu veri kümelerinin her birinin 1.150 ifadeden oluştuğu belirtilmiştir. Bu veri kümelerinin toplam 10.000'in üzerinde kelimenin kullanıldığı, 3.000'e yakın benzersiz kelimenin kullanıldığı ve toplam kayıt uzunluğunun yaklaşık 1,08 saat olduğu görülmüştür <CITE>[REF].",ilgili çalişmalar,background
29315,"Yapılan bir araştırmaya göre (Appleton, 1997) ERP uygulamalarının yaklaşık yarısı, diğer bir araştırmaya göre ise %70'inden fazlası [REF] beklentileri karşılamakta yetersiz kalmıştır. ERP uygulayan bir çok işletme, stratejileri ile ters düşmüş ve ERP projelerinin çoğunluğunda gecikmeler ve limiti aşan maliyetlerle karşılaşılmıştır <CITE>.",işletmeye uygun erp yazılımı seçimi uygulaması,background
43553,"Her sınıfta bulunan görüntülerin sayısı eşite yakın bir sayıda olduğu için veri setinin dengeli dağıldığı söylenebilir. Son olarak veri seti oluşturulurken Google ve Bing görselleri ile Fruit360, Kaggle ve Sriram RK gibi farklı platformlardan yararlanılmıştır <CITE> [REF]. Basitlik, hesaplama açısından uygunluk ve sınırlı gruplara ait diğer aktivasyon fonksiyonlarına kıyasla hızlı yakınsama yeteneği sayesinde bu fonksiyon derin sinir ağlarında yaygın bir şekilde kullanılmaktadır [REF].",materyal ve metot,basis
34996,"Hareketli Ortalama Modelleri, herhangi bir dönemdeki gözlem değerini, zaman serisinin aynı ve ondan önceki belirli sayıda dönemindeki hata terimlerine bağlı olarak açıklayan modellerdir <CITE> . MA modelleri içerdikleri geçmiş dönem hata terimi sayısına göre isimlendirilirler.",giriş,background
48929,"Literatürde hata kestirimini belirlemek için çeşitli yazılım ölçütleri ve birkaç hata kestirimi görüşü bulunmaktadır. Süreç ölçütleri [REF]; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri [REF]; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri [REF] ve Değişikliklerin entropisi <CITE>; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
46525,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin [REF] %99,83 doğruluk ile, Ceyhan ve diğerleri [REF] %67 başarıyla, Kim ve diğerleri [REF] üç katmanlı sinir ağı ile %80.39'luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri [REF] %55'lik doğrulukla bitcoin fiyatı tahmini yapılmıştır. Çalışmadan farklı olarak Sakız ve Kutlugün <CITE> yapay zeka ve seçilen parametreler kripto para birimlerinin fiyatlarını tahmin etmede kullanılamayacağı, Kutlu ve diğerleri ise Türkiye'de ki bitcoin fiyatları değerlendirilerek bugün bitcoin fiyat tahmini edilemeyeceği sonucuna ulaşılmıştır.","sonuç, tartişma ve öneriler",differ
39635,"Kalıntıların ortalama standart sapması olarak tanımlanan Hata Kareler Ortalamasının Karekökü(RMSE) ise, RMSE olarak hesaplanır <CITE> .",materyal ve metot,basis
45365,"C4.5, Ross Quinlan tarafından geliştirilen bir makine öğrenmesi algoritmasıdır. Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE>.",gerçekleştirilen çalışma,basis
