id,citation_context,section,citation_intent
49067,Baykara ve Daş <CITE> web uygulamalarının güvenliği için hibrit bir gerçek zamanlı saldırı ve önleme sistemi yaklaşımı önermişlerdir.,literatür taramasi,background
34970,"5000 adet rastgele seçilmiş haber makalelerine ait konular üzerinde yaptıkları çalışmada, haber sayısı arttıkça başarı oranı oldukça düşmüştür <CITE> .",benzer çalışmalar,background
42659,"Çalışma <CITE> , salgın döneminde ulaştırma ve turizm sektörlerinin de olumsuz etkilendiğini ve bu sektörlerin hisse senedi getirilerinin düştüğünü ifade etmiştir.",giriş,background
30738,"28 yıl sonra, Ağustos 2005 de, bu alandaki Türkiye ve Kuzey Kıbrıs bölümlerin 54’ü (%93’ü) Bilgisayar Mühendisliği, 3’ü (%5’i) Yazılım Mühendisliği idi <CITE> .",giriş,background
45223,"Gürültülü görüntü, gauss gürültüsünde gerçek benek değerlerinin rastgele gauss gürültü değerleri ile toplanması sonucunda ortaya çıkmaktadır <CITE> .",araçlar ve yöntem,background
29167,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest  , Random Tree <CITE> ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",giriş,background
29691,Günlük fiyat aralıklarında yüksek farklar olduğu gözlenen BTC'nin bir anda yükselip düşmeye başlaması sıkışma teorisiyle açıklanmaktadır <CITE> .,yöntemler,background
32897,Yeterli veri setine sahip   basit verilerde <CITE> Naive Bayes algoritmasının kullanımı sonucunda (%96) başarım oranı elde edilmiştir.,tartişma,support
36568,"Bu sinir ağında 2 tane evrişimsel <CITE> , 3 tane tam bağlantılı   katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
48703,Farklı dillerde hazırlanan benzer veri kümelerinde<CITE> konuşmacı özelliklerine benzer şekilde İstanbul Türkçesi kullanan genç erkek konuşmacı tercih edilmiştir.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
49326,"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri <CITE> yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
29187,"C4.5 algoritması <CITE> , en çok bilinen karar ağacı algoritmalarından biridir.",karar ağaci yöntemi,background
34716,Geçmiş bilginin unutulmaması ve sonraki adımlara aktarılabilmesi durumu mümkün olmaktadır <CITE> .,materyal ve metotlar,background
37913,"Günümüze kadar emosyon tanımı çok kere yapılmış olup <CITE> , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır  .",giriş,background
36414,"Yapılan öngörüler, elektrik satış fiyatının belirlenmesi dışında üretim kapasitesinin planlanması ve ileriye dönük yatırım stratejileri geliştirilmesi amacıyla da kullanılmaktadır <CITE> .",giriş,background
41750,"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT)  , International Breast Intervention Study (IBIS)   ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir. <CITE> .",giriş,background
48684,"Toplam uzunluğu 1,08 saat uzunluğundadır <CITE>.",ilgili çalişmalar,background
31377,"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir<CITE> .",giriş,background
35351,"Kuonen  , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. <CITE> ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
29173,"Neves ve Vieria <CITE> , şirket iflaslarının tahmin edilmesinde, gizli katman öğrenme vektör nicelendirmesi algoritmasını kullanmıştır.",literatür,background
31299,Yani yaklaşık %180'lik bir zaman sapması olmuştur <CITE> .,sonuç,differ
36546,Hatta bu çalışmalar gerçek hayatta uygulanmaya başlanmıştır <CITE> .,giriş,background
35425,"DoS, hem kablolu hem kablosuz ağlarda yasal kullanıcıların iletişimini aksatmak veya kesintiye uğratmak ve web sitelerini yahut web hizmetlerini bir süreliğine devre dışı bırakmak için kullanılan bir saldırı çeşididir <CITE>.",giriş,background
32333,"Bununla birlikte, bu teknolojilerin, sağlıklı insanlara yerleştirildiğinde gelişmiş biliş, gece görüşü ve diğer gelişmiş algı gibi olağanüstü yetenekler elde etmek için kullanılabileceği de öne sürülmektedir <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48496,Literatürdeki konu modelleme yöntemleri incelendiğinde çoğunlukla kelimelerin dokümanlarda bulunma durumları üzerinden geliştirilmiş istatistiksel modeller olduğu görülmektedir <CITE> .,konu tespiti yöntemleri,background
48226,"Bilgisayar bilimi, sosyal bilimler, dil bilimi, mühendislik, matematik, tıp gibi her alanda Çizgelerle karşılaşılmaktadır <CITE> .",giriş,background
49538,"ESA, nesne tanıma, nesne takibi, sinyal/görüntü işleme ve sınıflandırma alanlarında başarılı sonuçlar vermesinden dolayı günümüzde en çok kullanılan derin öğrenme yöntemlerindendir <CITE> .",materyal ve metot,basis
30373,"Rastlantısal komşu yerleştirme (Stochastic neighbor embedding, SNE) <CITE> , veri noktaları arasındaki koşullu olasılıklar olarak yüksek boyutlu mesafeleri temsil ederek benzerlikleri tanımlamaktadır.",giriş,background
35294,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>, tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
29204,"Ancak, düzensiz bir sınıra sahip kütle kanserli olabilir <CITE> .",giriş,background
36413,"Türkiye'de elektrik üretim, iletim ve dağıtımı 1990'lı yılların başına kadar tek bir kurum tarafından gerçekleştirilmekte iken yıllar içerisinde yapılan çeşitli özelleştirmeler ile üretim, iletim ve dağıtım sektörleri birbirinden ayrılmış ve elektrik sektöründe birçok kurum, firma, düzenleme ile birlikte yeniden bir yapılandırma yoluna gidilmiştir <CITE> .",giriş,background
43301,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu  , <CITE> , destek vektör makineleri  ,   yer almaktadır.",giriş,background
42685,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  , <CITE> ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",literatür taramasi,discuss
35696,Oylaşma süreçlerinin tutarlı şekilde ilerlemesi kritik bir konudur <CITE> .,giriş,background
35056,"Sisbot ve Alami yaptıkları çalışmada, robot hareketlerini insanlar için sadece güvenli değil aynı zamanda konforlu hale getirmişlerdir   ve kızılötesi sensörlerin kullanıldığı diğer bir çalışmada, robot üzerine yerleştirilmiş algılayıcılardan alınan bilgilere göre robot insan çarpışması engellenmiştir <CITE> .",giriş,background
36573,"PSPNet, ilk olarak Zhao ve ark. tarafından önerilmiştir <CITE> .",metodoloji,background
31383,"LSTM ve GRU doğal dil işleme  , ses tanıma <CITE> gibi birçok alanda kullanılmaktadır.",giriş,background
36582,"İlk veri kümesi, 598 panaromik görüntüden oluşmaktadır ve bu setten 53 görüntü seçilmiştir <CITE> .",deneysel sonuçlar,basis
30156,Önerilen modeller Dynet <CITE> kütüphanesi kullanılarak kodlanmıştır ve makalenin kabul edilmesi durumunda kaynak kodu paylaşılacaktır.,deneyler ve sonuçlar,basis
32357,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
43299,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  , <CITE> , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",giriş,background
35732,"Literatürde önerilen öbek zinciri tabanlı yönetişim modellerinin büyük çoğunluğunda, akıllı yönetişim için güven, gizlilik, saydamlık ve hesap verebilirliğe odaklanılmıştır <CITE> .",ilgili çalışmalar,background
36889,Bu çalışmada kullanılan iç ortam için yayılım üsteli 2.3 olarak seçilmiştir <CITE> .,deney ortamı,basis
34830,"17 çiçek türü ve 1360 görüntüden oluşan bir veri kümesinde renk özellikleri ile %73,7, şekil özellikleri ile %71,8 ve renk ve şekli birleştirerek %81,3 performansa ulaşmışlardır <CITE> .",giriş,background
29915,"Metinlerin okuyucuya uygunluğu ve okurlar tarafından anlaşılabilirliği olan okunabilirlik kavramı, birçok araştırmada metnin dış yapı özelliklerini oluşturan harf büyüklüğü ve stili, vurgular, sayfa düzeni, çözünürlük, özel efektler ve renkler gibi okunaklığı sağlayan unsurlardan ayrı olarak incelenmektedir <CITE> .",okunabilirlik indeksleri,background
43546,"Derin öğrenme ise tek katmanlı ve çok katmanlı yapay sinir ağlarından sonra geliştirilen, yapay sinir ağları ile oluşturulmuş bir makine öğrenmesi alt türüdür <CITE> .",giriş,background
30398,Bu konuda yapılan ilk deney tek köprü deneyidir <CITE> .,karinca kolonisi optimizasyonu,background
49111,"Son yıllarda, karmaşık ve zor yapıdaki lineer olmayan problemler, bir optimizasyon problemi şeklinde formüle edilerek doğa-esinli algoritmalar ile kabul edilebilir bir süre içinde çözülmektedir <CITE>.",giriş,background
32271,"Kalça kırığı sınıflandırma doğruluğu %93,7, femur kırığı sınıflandırma doğruluğu %86, proksimal humerus kırığı sınıflandırma doğruluğu %65-86 ile diz çevresi ve ayak bileği kırıklarımı sınıflandırmada başarılı performans gösteren birçok algoritma vardır <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29521,"Çalışmalarda Hitit tabletlerinden bilgisayarlı görü uygulamalarının çalışma ilkeleri ayrıntılı olarak açıklanarak, algoritmalar dilin işaretlerine uygulanmıştır ve Hitit işaretlerine karşılık gelen sözcüklerin dilbilgisi yapısı üzerinde durulmuştur. <CITE> Ayrıca Tyndall  , Hititçe tabletler üzerinde çalışmış ancak kırık tabletleri birleştirmek üzerine bir çalışma yürütmüştür.",ilgili çalişmalar,background
40002,yaklaşık %75'inden fazlası uygulama katmanında webe yönelik ataklar olmaktadır <CITE> .,giriş,background
39594,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
31397,"Bu kapılar, hücre içindeki bilgi akışını düzenleyerek LSTM'nin zamanla ilgili veri öğrenme yeteneğini artırır <CITE> .",bellek tabanlı makine öğrenme modelleri,background
48968,"Unigram SVM ile %82.9, Biagram ME ile %77.4 ve Unigram + Bigram SVM ile %82.7 oranında doğruluk değerleri elde etmişlerdir <CITE> .",literatür incelemesi,background
48667,Ses üretim mekanizması içinde olan organların modellerini elde etmenin zorluğu nedeniyle bu organların davranışlarını yapay olarak modellemek zorlu bir görevdir <CITE> .,ilgili çalişmalar,background
49541,Softmax katmanı ile gelen giriş verisi sınıflandırılmaktadır <CITE>.,materyal ve metot,basis
40683,Tablo 5'te 1000 bitlik veri gizleme için önerilen yöntem en yakın değerlere sahip yöntemler olan   ve <CITE> çalışmalarından çok daha yüksek PSNR değerlerine sahiptir.,deneysel çalışmalar,differ
37918,"Diğer emosyon modeli olan boyutlandırmaya dayanan yaklaşımda ise, değerlik (valence) ve uyarılmışlık (arousal) seviyelerini iki temel boyut olarak esas alarak emosyonel uzayı oluşturulmaktadır <CITE> .",giriş,background
48824,"Çizge veri madenciliği, alt grafikler üzerinde yoğunlaşan ve sık model madenciliğinden türemiştir ve çizge alt grafik madenciliği, çizge madenciliğinin popüler bir uzantısıdır<CITE> .",giriş,background
35099,"NoSQL fikri ile birlikte bu değişim sadece veritabanı yönetim sistemleri üreticilerini değil aynı zamanda Amazon, Facebook, Google ve Yahoo gibi ünlü Web 2.0 firmalarını da etkilemiştir <CITE> .",giriş,background
49039,"Saldırı tespit sistemleri için kesinlik ve kararlılık iki önemli metriktir <CITE> ve son yıllarda, bu önlemleri geliştirmek için birçok çalışma yapılmıştır  .",giriş,background
35431,"Anlamsal Web, kişi ya da organizasyonların ihtiyaç duyduğu servisleri arama ve düzenleme işini bilgisayarların yapmasını sağlar <CITE> .",giriş,background
48516,"Çince için Yu , Fransızca için Poibeau , İtalyanca için Cucchiarelli , Bulgarca için Silva , Kore dili için Whitelaw , Lehçe için Piskorski <CITE> ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
43298,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları <CITE> ,  , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",giriş,background
29238,"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir <CITE> .",giriş,background
35016,"Ayrıca, veri seti her Xışını görüntüsünün manuel olarak oluşturulmuş akciğer segmenti maskelerini içerir ve DICOM formatındadır <CITE> .",yöntem,basis
35295,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi<CITE> , tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
30190,"Enerji talebinin doğru bir şekilde tahmin edilememesi, arz ve buna bağlı olarak talep arasında oluşacak farklar ülke ekonomisi üzerinde olumsuz etkiler oluşturabilmektedir <CITE> .",giriş,background
29304,"Daha önceden de bahsedildiği gibi, BT yatırım değerlendirme yöntemlerini, belirledikleri kriterlere göre gruplayan tek çalışma Farbey ve diğerlerinin yaptığı çalışmadır <CITE> .",eleme kriterlerinin belirlenmesi,background
31878,Son yıllarda genotip bilgilerini ve hasta mahremiyeti detaylarını gözeten IoT sağlık sistemleri tanıtılmıştır<CITE> .,literatür özeti ve problemin tanımı,background
43670,"ImageNet veri seti aslında, ilk kez 2009 yılında duyurulan çok büyük boyutlu ve çok sınıflı bir açık kaynaklı veri setidir <CITE>.",materyaller ve yöntemler,basis
48784,"Toprak Mahsulleri Ofisinin (TMO) ""Ekmeğini İsraf Etme"" kampanyası dâhilinde yaptığı araştırmada Türkiye'de her yıl 6 milyon ekmeğin israf edildiği belirtilmektedir <CITE> .",giriş,background
30323,VoxelNet hacimsel gösterime sahip bir doluluk ızgara temsillerini denetimli 3B Evrişimli bir Sinir Ağı (3D CNN) ile birleştirerek 3B lazer ve sensörlerden alınan bilgileri tam olarak kullanmak için yeni bir mimari olan VoxNet'i önermiştir <CITE> .,hacimsel tabanlı gösterim,background
36548,Bunlara ek olarak önceki çalışmalarımızdan <CITE> ve literatürdeki diğer çalışmalardan gözlemlediğimiz üzere durum verisinin çeşitlendirilerek ödül,giriş,background
38301,"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi <CITE> ve hedef tarama   konularıyla başlamıştır.",literatür taramasi,basis
30034,Ji <CITE> çalışmasında insanın duruş ve hareketlerinin analizi için bir değerlendirme vermiştir.,giriş,background
48759,"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı <CITE> , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
39634,"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır  .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır <CITE> ,",materyal ve metot,basis
46775,"Babar ve diğerleri çalışmalarında, bizim bulgularımıza benzer şekilde, yazılım mimarisi değerlendirme süreci için senaryo profillerinin geliştirilmesinde yüz yüze toplantılar tercih edilse de, grup yazılım aracı kullanan dağıtılmış ekiplerce üretilen profillerin kalitesinin, yüz yüze toplantılardaki takımlar tarafından geliştirilen profillere kıyasla daha yüksek olduğunu saptamıştır <CITE> .",tartışma,support
37952,"Farklı alanlarda yürütülen çalışmalarda, kişinin göz izleme parametreleri ile bir modelin (arayüz veya bataryanın) kullanılabilirlik ölçütünü; stres, uyanıklık (arousal) seviyesini, zihinsel işyükü değerlendirmelerini EEG ile birleştirerek yorumlayabilmektedir <CITE> .",sonuç ve tartişma,discuss
29372,Bu yöntemlere yerel ve yön bağımlı olarak çalışan iz tabanlı <CITE> ve işbirlikçi toplam değişim   yaklaşımları örnek olarak verilebilir.,bulgular,background
34864,"DVFS algoritmalarının, genel amaçlı sistemlerde en yüksek işlemci gücünde çalışırken, önemli ölçüde enerji tasarrufu sağlayabildiği gösterilmiştir <CITE>",giriş,background
29669,"YSA, insanların öğrenme şeklini taklit ederek yeni bilgiler türetme ve oluşturma gibi yetenekleri gerçekleştirmek için insanın öğrenme sürecinin matematiksel olarak modelleyen<CITE> veya örneklerden olaylar arasındaki ilişkileri öğrenerek daha sonra hiç görmediği örnekler hakkında öğrendikleri bilgileri kullanarak karar veren sistemlerdir  .",giriş,background
43380,Bu çalışmanın hemen sonrasında ise Enck ve arkadaşları tarafından Android izin (permission) modeli ve Android' in iç bileşenleri üzerine ilk kayda değer bilimsel çalışma ortaya konmuştur <CITE> .,ilgili çalişmalar,background
49423,"1997 yılında Bikel <CITE> Gizli Markov Model’i (Hidden Markov Models-HMM), 1998 yılında Sekine Karar Ağaçları’nı, Borthwick Maksimum Entropi Modeli (Maximum Entropy Models-ME), 2003 yılında Asahara Destek Vektör Makineleri’ni (Support Vector Machines-SVM) ve McCallum Koşullu Rastgele Alanlar (Conditional Random Fields-CRF) gibi denetimli makine öğrenmesi teknikleri ile farklı sistemler tasarlamışlardır.",giriş,background
32231,"Rehabilitasyonda yapay zekâ, simbiyotik nöroprotezler ile miyoelektrik kontrol, beyin bilgisayar arayüz teknolojisi, perioperatif tıp ve daha birçok alanda kullanılmaktadır <CITE>.",giriş,background
29951,"Buna göre formların etken ve kısa cümleli yapıda, sade ve anlaşılır bir dilde, okunaklı bir şekilde ve gerekli olmayan detayları içermeyen sade kelimelerle düzenlenmiş olması gerektiği çeşitli kurallarla zorunlu hale getirilmiştir <CITE> .",veri seti ve yöntem,background
48238,"Çizge, kenarlardan ve tepe noktalarından oluşan bir veri yapısıdır <CITE> .",çizge veri tabanı,background
35346,"Akpınar'a <CITE> göre veri madenciliği yöntemleri istatistik, yapay zeka ve makine öğrenmesinden yararlanmaktadır.",kavramlar,background
30186,En yüksek 𝑣 𝑃𝐶 değeri en iyi kümeleme değerini vermektedir <CITE> .,giriş,background
35382,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler  ,  ,  , <CITE> .",bulgular,background
48336,<CITE> görüntü işleme ve makine öğrenmesinin esnekliklerini birleştirerek elde ettikleri sınıflandırıcı modelde on farklı grafik türünün ayrıştırılmasını sağlamıştır.,sonuç ve tartışma,background
29250,"Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır <CITE> .",giriş,background
49439,Anahtar kelimelerin tanımlanmasında <CITE>’daki çalışmadan yararlanılmış olup sistem eğitim verisi oluşturulurken gözlemlenen durumlara göre yeni kurallar ve yeni anahtar kelimeler eklenmiştir.,geliştirilen sistemin yapısı,basis
35693,"Bu araçlar, çoğulcu ve katılımcı bir ortam için zemin sunar ve halkın kendini ifade etmesine ortam sağlar <CITE> .",giriş,background
48975,"Bu kelime listesinde stopwords (the, he, she, at, with vb.) kelimeleri olduğundan dolayı bu kelimelerin temizlenmesi gerekmektedir <CITE> .",materyal ve metot,background
35723,"İletişimin verimli olması açısından, devlet ile vatandaşı birbirine bağlayan teknolojiler önem kazanır <CITE> .",ilgili çalışmalar,background
30336,"Genel anlamda 3B iki tür veri kümesi vardır: iç mekân sahneleri  ,   ve dış mekân kentsel sahneleri <CITE> .",örgü tabanlı yöntemler,background
48965,Islam ve arkadaşları yapmış oldukları çalışmada Random Forest sınıflandırıcısında %83.66 oranında bir doğruluk değeri elde etmişlerdir <CITE> .,literatür incelemesi,background
29667,El yazısı karakterlerinin tanınmasında da Intelligent character recognition (ICR) kullanılır<CITE> .,giriş,background
31975,Hem kesinliği hem hassasiyeti dikkate aldığı için birçok sınıflandırma işlemlerinde değerlendirme metriği olarak kullanılmaktadır <CITE>.,kelimeler öznitelik sayısını düşürmek amacıyla,background
30180,"D boyutlu bir Öklid uzayında N örnekten oluşan bir 𝑋 = {𝑥 1 , 𝑥 2 , … , 𝑥 𝑁 }, (𝑥 𝑖 ∈ 𝑅 𝐷 ) veri kümesinin verildiği ve 𝑣 𝑖 𝑖. küme merkezini göstermek üzere c adet kümeye {𝑣 1 , 𝑣 2 , … , 𝑣 𝑐 } bölüneceği varsayıldığında, Bulanık C-Ortalama algoritması Eşitlik 1'de verilen amaç fonksiyonunu minimize etmeye çalışır <CITE> .",giriş,background
43293,Ancak bu yöntemlerle çözümlenebilen protein sayısı sınırlı olduğundan ve zaman aldığından <CITE> bilgisayarlı teknikler kullanılarak gerçekleştirilen protein yapı tahmini çalışmaları öne çıkmaktadır.,giriş,background
48655,Ancak pratikte uygulanması en zor yöntemlerden biridir <CITE> .,giriş,discuss
35720,"Bu anlamda, eGov platformlarının, vatandaşların ve kamu görevlilerinin iletişim kurduğu, etkileşimde bulunduğu ve işbirliği yaptığı -sosyal-sayısal alanlara dönüştürülmesi gerektiği düşüncesi öne çıkmaktadır <CITE>.",ilgili çalışmalar,background
35348,"Kuonen <CITE> , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. 'nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
32227,"Bu kapsamda toplanan verilerin insan sinir ağlarına benzer bir formatta yorumlanması, bilgi üretmesi, analiz yapması ve kendi kendine bu bilgileri organize edebilme yeteneği 'yapay zekâ' olarak adlandırılabilir <CITE>.",giriş,background
37957,Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik   çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında   sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır <CITE> .,sonuç ve tartişma,discuss
35358,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  , <CITE> ,  ,  ,  ,  ,  ,  .",kavramlar,background
30074,Ancak tip-2 bulanık mantık sistemlerin üyelik fonksiyonları üç boyutlu olmalarından dolayı matematiksel karmaşıklığı ve hesaplama maliyeti tip-1 bulanık sisteme göre daha yüksektir <CITE> .,giriş,background
44258,Çalışmalarda sıklıkla kullanılan Enron veri setine Ion Androutsopoulos'un çalışmasından erişilebilmektedir <CITE> .,metot ve materyaller,basis
48687,"Bu veri kümesi, profesyonel olmayan erkek bir konuşmacı tarafından seslendirilmiştir <CITE> .",ilgili çalişmalar,background
30320,"Su vd., nokta bulutlarının çoklu gösterimine dayalı MvCNN (Multi-View CNN) yöntemini sunmuştur <CITE> .",çoklu görünüm yöntemi,background
29685,"Dünya üzerindeki tüm ülkeler için büyük bir problem haline gelen koronavirüs(Covid-19) pandemisi, ülkelerin ekonomik politikalarının değişmesi gerekliliğini de beraberinde getirmiştir <CITE> .",giriş,background
30252,Bu bölgede mevsimsellik kuzeye doğru azalmaktadır <CITE> .,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
30384,"Parçacıkların konum ve hızları, Newton'un ikinci yasasına dayanarak hesaplanır <CITE> .",giriş,background
35695,"Afrika'da sosyal medya ve yönetişim arasındaki bağlantıların değerlendirildiği bir diğer çalışmada <CITE> , sosyal medyanın yönetişim dinamikleri ile pozitif yönlü dönüştürücü bir ilişkili içinde olduğu tespit edilmiştir.",giriş,background
49206,Doğrusal olmayan ve gerçek değerli problemlerin optimize edilmesi için tasarlanmasına rağmen sayısal problemler ile daha optimum sonuçlara ulaşılabilmiştir <CITE> .,önerilen yaklaşim,discuss
29270,"Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır <CITE> .",blockchain teknolojisi,background
29163,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump <CITE> , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest  , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",giriş,background
43553,"Son olarak veri seti oluşturulurken Google ve Bing görselleri ile Fruit360, Kaggle ve Sriram RK gibi farklı platformlardan yararlanılmıştır <CITE> .",materyal ve metot,basis
29404,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma  , Markov süreçlerinin kullanıldığı çalışma  , Bayesçi istatistiğin kullanıldığı çalışma Pham ve <CITE> ve klasik istatistiksel yöntemlerin kullanıldığı çalışma   literatürdeki önemli çalışmalar arasında yer almaktadır.",giriş,background
32239,Bu durum yapay zekânın formüle edilmemiş farklı durumlarla baş edebilmesi anlamına gelmektedir <CITE> .,yapay zekâ,background
42704,Gösterge formülü denklem 22-25 ile verilmektedir <CITE> .,önerilen metodoloji,basis
49579,Lemarchand ve ark. <CITE> MobileNetV2 modelini kullanarak ImageNet sınama veri kümesi üzerinde gürültü türü saptaması gerçekleştirmiştir.,sonuçlar ve tartışma,support
35423,"""Günün gereksinimlerine göre kendini güncelleyerek gelişimini sürdüren veri madenciliği"" <CITE> her geçen gün farklı araştırma alanlarında araştırmacılar tarafından ilgi görmektedir.",tartişma ve sonuç,background
42664,"Atan ve Çınar çalışmasında <CITE> , finansal piyasalar ile ilgili haber metinlerinin yansıttığı olumlu, olumsuz duygu değerleri ile finansal değerler arasında anlamlı bir korelasyonun olduğunu vurgulamışlardır.",giriş,background
29503,Hititçe ile birlikte kaydedilmiş yeni bir Anadolu dili olan Kalašmaca tespit edilmiştir <CITE> .,giriş,background
