citation_context,section,citation_intent
"Saldırılara karşı dirençli yönlendirme protokollerinin kullanılması tasarsız ağlarda yüksek seviyede güvenliğin sağlanması açısından oldukça önemlidir. Kaynakların kısıtlı olduğu, düğümlerin, topolojinin ve bağlantı durumunun değişken olduğu tasarsız ağlarda geleneksel yönlendirme protokolleri yerine bu ağlara özgü geliştirilen yönlendirme protokolleri kullanılmaktadır <CITE>. Tasarsız ağlar için geliştirilen yönlendirme protokolleri kötü niyetli düğümlerin davranışlarını engelleyebilmekte ve yüksek seviyede güvenliğin sağlanmasına katkıda bulunmaktadır.",giriş,background
Alanyazında tasarsız ağlarda güvenliğin sağlanabilmesi amacıyla güvenli yönlendirme protokolleri konusunda çeşitli çalışmalar bulunmaktadır <CITE>[REF]. Bu çalışmalar incelendiğinde tasarsız ağlarda yüksek düzeyde güvenliğin sağlanamadığı tespit edilmiştir.,giriş,background
"Hareketli düğümlerin doğrudan birbirleriyle bağlantı kurarak haberleşmelerini sağlayan tasarsız ağlar 1970'li yılların başlarında ortaya çıkmıştır <CITE>. Belli bir amacı gerçekleştirmek üzere, düğümlerin işbirliği çerçevesinde üzerlerine düşen görevleri otonom olarak gerçekleştirmesi ve yardımlaşması esasına dayanan tasarsız ağlar, mobil veya sabit düğümler tarafından dinamik olarak herhangi bir altyapı gereksinimi olmadan otonom bir yapıda kurulmaktadır.",tasarsiz ağlar ve yönlendirme protokolleri,background
"Normal haberleşmede kaynak düğümden çıkan bilgi bütünlüğü bozulmadan hedef düğüme iletilir. Ağ katmanında yapılan saldırılar yönlendirme protokollerinin zafiyetlerini kullanan kötü niyetli düğümlerin komşularına yanlış yol bilgisi vermesi veya komşularından gelen paketleri yanlış düğümlere yönlendirmesi esasına dayanmaktadır <CITE>. Saldırılar, düğümlerin yetkilerine göre iç veya dış, ağdaki trafiğin etkilenmesine göre aktif veya pasif saldırılar olarak sınıflandırılmaktadır.",tasarsiz ağlarda güvenlik,background
"Pasif saldırılar, ağın normal çalışmasını etkilemeyen gizlilik ihlaline sebep olan dinleme ve izleme amaçlı saldırılar olup tespit edilmesi oldukça zordur. Aktif saldırılar, ağın normal çalışmasını bozan gizlilik, bütünlük ve erişilebilirlik ihlallerine sebep olan içten veya dıştan yapılan saldırılardır <CITE>. Tasarsız ağlarda saldırganlar tarafından kullanılan güvenlik tehditleri takip eden alt bölümlerde açıklanmıştır.",tasarsiz ağlarda güvenlik,background
Saldırgan üzerinden geçen veri trafiğini dinleyerek kayıt eder ve tüm haberleşmeyi yetkisi olmadan dinler. <CITE>.,tasarsiz ağlarda güvenlik,background
Kara delik saldırısında kötü niyetli düğüm ağdaki yönlendirme isteklerine yanlış cevaplar vererek en kısa yol olarak kendisini komşularına tanıtır ve gelen tüm paketleri üzerine alır. Kötü niyetli düğüm üzerine aldığı tüm paketleri silerek hizmet engelleme saldırısı yapabilir veya saldırının anlaşılmaması amacıyla paketleri dinleyerek gerçek yoluna yeniden yönlendirebilir <CITE>.,tasarsiz ağlarda güvenlik,background
Daha sonra yönlendirme için bu kanalın duyurusunu yaparak çevredeki düğümlerden paket toplarlar. Bu kanal üzerinden geçen paketler gerçek hedefine iletilmezler veya değiştirilerek iletilirler <CITE>.,tasarsiz ağlarda güvenlik,background
"Bu saldırı yönteminde kaynak ile hedef arasında yer alan kötü niyetli ara düğümler herhangi bir hata mesajı almamalarına rağmen paketleri yeniden oluştururlar ve ağ üzerinde birçok kopya paketler oluştururlar. Gereksiz paketlerle uğraşan ara düğümler ve hedef düğümler kısıtlı olan enerjilerini boşa harcarken, ağda bulunan birçok gereksiz kopya paket bant genişliğini boş yere tüketerek sıkışıklığa yol açarlar <CITE>.",tasarsiz ağlarda güvenlik,background
"Ağdaki düğümler enerjilerini verimli kullanabilmek amacıyla ağda etkin olmadıkları zaman diliminde uyku durumuna geçerek enerjilerini verimli kullanırlar. Uykudan uyandırma yöntemiyle yapılan saldırılarda kötü niyetli düğüm, ağda yer alan düğümlerin enerjisini bitirmeye yönelik gereksiz paketlerin gönderilmesi, ihtiyaç duyulmayan yolların sorgulanması gibi yöntemlerle mobil düğümleri devamlı ağda aktif ederek kısıtlı olan enerjilerini tüketmeye çalışır <CITE>.",tasarsiz ağlarda güvenlik,background
"Bu algoritma ile aynı türden nesneler özelliklerine göre, benzer kümelere ayrılmaktadırlar. Böylece görüntü işleme sırasında özellikleri belirlenmiş olan nesneler, benzerlik oranlarına göre farklı sınıflarda kümelenmektedirler [REF]<CITE>[REF]. Elde edilen küme içindeki verilerin benzerliklerinin maksimum, kümeler arasındaki benzerliklerin ise minimum olması hedeflenmektedir.",giriş,background
"KAA""lar askeri gözetleme [REF], doğal ortamın izlenmesi <CITE>, orman yangını tespiti [REF] gibi çoğu uygulamaların ortaya çıkmasında önemli bir rol oynamaktadır. Bu tür uygulamalar için ortak olan görüĢ: her algılayıcı kendi algılama aralığı içerisinde meydana gelen olayları algılayabilir ve algılayıcılar iĢlem merkezine bu olayları iletmek için iĢbirliği içerisinde çalıĢırlar [REF].",giriş,background
"KAA""lar askeri gözetleme [REF], doğal ortamın izlenmesi [REF], orman yangını tespiti [REF] gibi çoğu uygulamaların ortaya çıkmasında önemli bir rol oynamaktadır. Bu tür uygulamalar için ortak olan görüĢ: her algılayıcı kendi algılama aralığı içerisinde meydana gelen olayları algılayabilir ve algılayıcılar iĢlem merkezine bu olayları iletmek için iĢbirliği içerisinde çalıĢırlar <CITE>. Bu uygulamalarda kabul edilebilir servis kalitesine (Quality of Service-QoS [REF]) ulaĢmak için yeterli derecede algılamanın sağlanması önemli bir gereksinimdir [REF].",giriş,background
Bu tür uygulamalar için ortak olan görüĢ: her algılayıcı kendi algılama aralığı içerisinde meydana gelen olayları algılayabilir ve algılayıcılar iĢlem merkezine bu olayları iletmek için iĢbirliği içerisinde çalıĢırlar [REF]. Bu uygulamalarda kabul edilebilir servis kalitesine (Quality of Service-QoS <CITE>) ulaĢmak için yeterli derecede algılamanın sağlanması önemli bir gereksinimdir [REF].,giriş,background
"KAA""ların etkin olarak kapsanma konusu literatürde sıklıkla çalıĢılan problemlerin baĢında gelir. Algılayıcı düğümlerin deterministik veya stokastik (rastgele) dağıtıldığı ilgili alanda alan kapsama (area coverage) ve hedef kapsama (target coverage) olarak kapsama problemi sınıflandırılır <CITE>. Alan kapsamada; dağıtılan düğümler ile alandaki her bir hedef noktasının en az bir algılayıcı düğüm tarafından kapsanıp kapsanmadığı kontrol edilirken, hedef kapsamada ise ilgili alanda deterministik olarak belirlenen hedef noktaların kapsanma durumları kontrol edilir.",giriş,background
"KAA""ların kapsama problemlerinin çözümünde temel olan iki algılayıcı tarama modeli esas alınır. Ġlk model; Ġkili Tarama Modeli (Binary Detection Model) <CITE>[REF]""dir. Bu model de algılayıcı düğüm kendi tarama yarıçapı mesafesi içerisine konumlanan bir hedefi %100 olasılıkla algılar.",giriş,background
"Çünkü gereğinden fazla düğümün dağıtılarak aktif olması düğümlerin enerjilerinin boĢa harcanarak ağın yaĢam süresinin azalmasına sebep olacaktır. Ġkinci model ise, Olasılıksal Tarama Modeli (Probabilistic Detection Model) <CITE>[REF] dir. Bu modelde düğüm kendi merkezinden baĢlamak üzere belirli bir mesafeye kadar olan hedefleri çevresel etkenlerden dolayı farklı olasılıksal değerler ile algılar.",giriş,background
"ÇeĢitli dinamik dağıtım stratejilerinden faydalanılarak alandaki algılayıcı düğümlerin dinamik dağıtımlarının yapılması bu çalıĢmaların ana hedefini oluĢturmaktadır. Literatürde sezgisel olmayan algoritmalar kullanılarak ikili tarama modeli ile gerçekleĢtirilen çalıĢmalar [REF]<CITE>[REF][REF] mevcuttur. Bu makalede, meta-sezgisel algoritma esas alınarak alan kapsama problemine çözüm bulunacağı için bu bölümde literatürde ağırlıklı olarak çalıĢılan sezgisel algoritma tabanlı yeni yaklaĢımlar incelenecektir.",literatür araştirmasi,background
Literatürdeki optimizasyon algoritmalarından biri de meta-sezgisel EM <CITE> algoritmasıdır. Algılayıcı düğümler arasındaki mesafeyi esas alarak düğümlerin dinamik dağıtımlarını yapmak için EM algoritmasını temel alan dağıtım algoritması [REF] geliĢtirilerek öncelikle Ġkili Tarama Modeline uygulanmıĢtır.,literatür araştirmasi,background
"Literatürdeki optimizasyon algoritmalarından biri de meta-sezgisel EM [REF] algoritmasıdır. Algılayıcı düğümler arasındaki mesafeyi esas alarak düğümlerin dinamik dağıtımlarını yapmak için EM algoritmasını temel alan dağıtım algoritması <CITE> geliĢtirilerek öncelikle Ġkili Tarama Modeline uygulanmıĢtır. Sonrasında ise, geliĢtirilen OSDA-EM [REF] Olasılıksal Tarama Modeline uygulanarak hem ABC hem de PSO""ya göre ağın kapsanma oranı ve düğümlerin yakınsama hızları açısından optimum sonuçlara ulaĢılmıĢtır.",literatür araştirmasi,background
"Algılayıcı düğümler arasındaki mesafeyi esas alarak düğümlerin dinamik dağıtımlarını yapmak için EM algoritmasını temel alan dağıtım algoritması [REF] geliĢtirilerek öncelikle Ġkili Tarama Modeline uygulanmıĢtır. Sonrasında ise, geliĢtirilen OSDA-EM <CITE> Olasılıksal Tarama Modeline uygulanarak hem ABC hem de PSO""ya göre ağın kapsanma oranı ve düğümlerin yakınsama hızları açısından optimum sonuçlara ulaĢılmıĢtır.",literatür araştirmasi,background
Global optimizasyon amacıyla elektromanyetik olarak yüklü olan parçacıkların optimuma doğru hızlı bir Ģekilde yakınsamasını sağlayan ve bu parçacıklar arasındaki itme çekme hareketinden esinlenerek Birbil ve Fang [REF] tarafından geliĢtirilip modellenen meta-sezgisel [REF][REF] ve popülasyon tabanlı bir algoritmadır. Doğrusal olmayan ve gerçek değerli problemlerin optimize edilmesi için tasarlanmasına rağmen sayısal problemler ile daha optimum sonuçlara ulaĢılabilmiĢtir <CITE>. Çoklu nokta algoritması benzeri olan EM algoritması aynı zamanda olası bir bölgenin örnek noktalar (popülasyon) kümesi üzerinde çalıĢır ve elde edilen fonksiyonel değerlerin (uygunluk fonksiyonu) göreceli etkinliğine göre iĢler.,önerilen yaklaşim,discuss
"Çoklu nokta algoritması benzeri olan EM algoritması aynı zamanda olası bir bölgenin örnek noktalar (popülasyon) kümesi üzerinde çalıĢır ve elde edilen fonksiyonel değerlerin (uygunluk fonksiyonu) göreceli etkinliğine göre iĢler. EM algoritması çoklu arama, global optimizasyon, daha hızlı yakınsama ve eĢ zamanlı olarak çözüm uzayındaki noktaların çoğunu değerlendirme avantajına sahiptir <CITE>. EM algoritması EĢ.",önerilen yaklaşim,basis
"Pandemi öncesi çalışma için belirli tarih aralıklarıyla filtrelenen 630 adet veri ve pandemi sonrası çalışma için 875 adet veri, www.coinmarketcap.com <CITE> adresinden toplanmıştır. Bu veriler haftalık olarak pandemi öncesi için 90 kayıt ve pandemi sonrası için 125 kayıt olarak tarafımızdan derlenmiştir. Çalışmada bu veriler kullanılmıştır.",yöntemler,basis
"Rasgelelik istatistik, oyun teorisi, benzetim, nümerik analiz, eğlence gibi birçok uygulama alanında gereksinim duyulan temel bir karakteristiktir. Kriptolojik uygulamaların büyük bir çoğunluğu da rasgele sayılara ihtiyaç duymaktadır. Oturum anahtarları, imza anahtarları ve parametreleri, kimlik doğrulama protokolleri, geçici anahtarlar, sıfır bilgi ispatı, blok şifreler için başlangıç vektörleri ve yan kanal saldırılarına karşı koruma önlemleri olan körleştirme ve maskeleme işlemleri rasgele sayılara gereksinim duyan kriptolojik uygulamalardan sadece birkaçıdır <CITE>.",giriş,background
"Test verisi üzerinde %75.42 başarım gösteren bu çalışmada, öznitelik çıkarımı için 3 adet ESA ile birlikte BOVW kullanılmıştır. ESA’ların eğitimde sürecinde DSD <CITE> yönteminden faydalanılmıştır. Elde edilen öznitelik vektörü normalleştirilmiş ve ardından yerel karar destek makineleri ile sınıflandırılmıştır.",giriş,basis
"Finansal alanda yapılan tek çalışma ise Keskin ve diğerlerine (2020) ait olup; bankacılık, imalat ve telekomünikasyon sektörlerine ait bağımsız denetçi raporlarının Otomatik Okunabilirlik İndeksi (ARI) ile değerlendirilmesi ve bunda cinsiyet rolünün etkisinin tespit edilmesi üzerinedir. <CITE> tarafından 1292 yatırımcı ile telefonla anket yöntemiyle gerçekleştirilen çalışmada ise katılımcılara halka açık şirketler ve hisse senetleri ile ilgili önemli bilgiler içeren dokümanlar ile mali tabloları inceleyip incelemedikleri, inceleyenlere de dokümanları anlamakta zorluk çekip çekmedikleri sorulmuştur. Sonuçlara göre yatırımcıların %85'i bu tip raporları ve dokümanları incelemekte ancak anlamakta zorluk çekmektedirler.",literatür araştirmasi,background
"Toplumlar günümüz bilgi çağında, çeşitli kaynaklardan anlık olarak bilgi alıp paylaşabilmektedir. İnternetin yaygınlaşmasıyla birlikte insanların internetten haber almaları diğer geleneksel mecralara göre daha kolay ve elverişli hale gelmiştir <CITE>.",giriş,background
"Ne yazık ki, açık internet, etkili bir denetim olmaksızın pek çok sahte haberin yayılmasını kolaylaştırmaktadır. Yalan haber Türk Dil Kurumu sözlüğünde ""Gerçek olmayan, uydurma haber"" olarak tanımlanmaktadır <CITE>. Bir başka tanımlamaya göre yalan haber kasıtlı bir biçimde okuyucuları yanlış yönlendiren haberlerdir [REF].",giriş,background
"Yalan haber Türk Dil Kurumu sözlüğünde ""Gerçek olmayan, uydurma haber"" olarak tanımlanmaktadır [REF]. Bir başka tanımlamaya göre yalan haber kasıtlı bir biçimde okuyucuları yanlış yönlendiren haberlerdir <CITE>. [REF] ise belirli finansal kazançlar için farklı hizmetler kullanan birden fazla sosyal ağ kullanıcısı aracılığıyla yayılan yanıltıcı bilgiler olarak tanımlamaktadır.",giriş,background
"Bir başka tanımlamaya göre yalan haber kasıtlı bir biçimde okuyucuları yanlış yönlendiren haberlerdir [REF]. <CITE> ise belirli finansal kazançlar için farklı hizmetler kullanan birden fazla sosyal ağ kullanıcısı aracılığıyla yayılan yanıltıcı bilgiler olarak tanımlamaktadır. Sahte haberler, kolay erişim ve hızlı yayılma özellikleriyle kamuoyunu kolayca yanıltabilmekte, toplumsal düzene zarar verebilmekte, sosyal medyanın güvenilirliğini azaltmaktadır.",giriş,background
Yalan haberlerin tespitine yönelik yöntemlerin geliştirilmesi oldukça önemlidir. Sahte haber tespit problemini en basit haliyle bir metin sınıflandırma problemine indirgemek mümkündür <CITE>. Sahte haberlerin tespiti için birçok çalışmada araştırmacılar yazım stillerine odaklanarak metinleri gerçek veya yalan haberler olarak sınıflandırmayı denemiş olsalar da [REF] bu yaklaşımlar ile incelenen haberlerde tam bir netlik sağlayamamışlardır.,giriş,background
Sahte haber tespit problemini en basit haliyle bir metin sınıflandırma problemine indirgemek mümkündür [REF]. Sahte haberlerin tespiti için birçok çalışmada araştırmacılar yazım stillerine odaklanarak metinleri gerçek veya yalan haberler olarak sınıflandırmayı denemiş olsalar da <CITE> bu yaklaşımlar ile incelenen haberlerde tam bir netlik sağlayamamışlardır. Buna karşılık bilgi bazlı sahte haber tespit sistemleri stil ve biçimden ziyade içeriğe odaklandıkları için daha umut verici neticelere ulaşmışlardır [REF].,giriş,background
"Sahte haberlerin tespiti için birçok çalışmada araştırmacılar yazım stillerine odaklanarak metinleri gerçek veya yalan haberler olarak sınıflandırmayı denemiş olsalar da [REF] bu yaklaşımlar ile incelenen haberlerde tam bir netlik sağlayamamışlardır. Buna karşılık bilgi bazlı sahte haber tespit sistemleri stil ve biçimden ziyade içeriğe odaklandıkları için daha umut verici neticelere ulaşmışlardır <CITE>. Son zamanlarda donanım, veri setleri ve algoritmalardaki iyileştirmeler gibi üç teknik noktada büyük ilerleme kaydedilmiştir.",giriş,background
"Son zamanlarda donanım, veri setleri ve algoritmalardaki iyileştirmeler gibi üç teknik noktada büyük ilerleme kaydedilmiştir. Bu nedenlerden ötürü, araştırmacılar farklı doğal dil işleme (DDİ) görevlerinde metin içeriklerinden değerli bilgileri çıkarmak için derin sinir ağlarına yönelebilmişlerdir <CITE>. Sahte haber tespitinde araştırmacılar, oldukça popülerleşen kavramsallaştırılmış ön-eğitimli kelime gömülme yöntemlerini kullanarak, denetimli veya denetimsiz öğrenme yöntemlerini uygulamaktadırlar.",giriş,background
"Sahte haber tespitinde araştırmacılar, oldukça popülerleşen kavramsallaştırılmış ön-eğitimli kelime gömülme yöntemlerini kullanarak, denetimli veya denetimsiz öğrenme yöntemlerini uygulamaktadırlar. 2017 yılında önerilen Transformer mimarisinin <CITE> temellerini oluşturduğu ön-eğitimli kelime gömülmeleri dikkatleri üzerine toplamıştır. Ek olarak bu yükseliş dizi kodlama ve kod çözme mimarisinin oluşmasında da önemli bir rol oynamıştır.",giriş,background
"Bu çalışmada, <CITE> tarafından OKRKP’lerin ve genel olarak sayı ve/veya uzunluk kısıtlarını içerebilen OKRKP varyantlarının çözümü için önerilen, sütun türetme ve dal-fiyat yaklaşımlarına alternatif olacak genetik algoritma tabanlı melez bir meta-sezgisel çözüm yaklaşımı önerilmektedir. Sayı kısıtı, SKRKP'deki gibi, kullanılacak herhangi bir yönlü çevrimde yer alabilecek rota ayrıtı sayısına bir üst sınır getirir.",giriş,basis
"Bu bölümde Kuyzu <CITE> tarafından OKRKP ve varyantlarının kesin en iyi çözümünü bulmak için önerilen karma tam sayılı programlama modeli verilmektedir. Bu model, bütün olurlu basit çevrimler kümesi üzerinden tanımlanmıştır.",matematiksel model,basis
"Ancak elde edilen verilerin çokluğu; bu verilerin anlamlaştırılması, işlenmesi ve analiz edilmesi gibi birtakım problemleri ortaya çıkarmıştır. Bu problemin çözümünde kullanılan yöntemlerden en önemlisi veri madenciliği tekniğidir <CITE>. En basit anlamıyla veri madenciliği, toplanan veri yığınından anlamlı bir bilgi çıkarma işlemidir.",giriş,background
"En basit anlamıyla veri madenciliği, toplanan veri yığınından anlamlı bir bilgi çıkarma işlemidir. Günümüzde veri madenciliğinin; pazarlama yönetimi, bankacılık, sınıflandırma ve gruplama, maliye, finans, borsa, satış yönetimi, sigortacılık, telekomünikasyon, elektronik ticaret, sağlık sistemleri, tıp, biyoloji, biyokimya, genetik, endüstriyel analiz ve çözümler, eğitim, istihbarat, bilim ve mühendislik <CITE>[REF][REF][REF] gibi oldukça geniş kullanım alanları mevcuttur. Veri yığınının türüne ve kullanım amacına göre uygulanacak veri madenciliği tekniği değişmektedir.",giriş,background
"Veri yığınının türüne ve kullanım amacına göre uygulanacak veri madenciliği tekniği değişmektedir. Metin madenciliği bu tekniklerden birisidir ve amacı metinsel olarak saklanan verilerden (e-postalar, incelemeler, düz metinler, web sayfaları, raporlar, makaleler ve resmi belgeler gibi) <CITE> anlamlı bilgi çıkarımı yapmaktır [REF][REF]. Diğer bir ifadeyle, metin madenciliği geniş hacimdeki metin içeriklerinin ana eğilimlerini çıkarmak ve farklı konulardaki uğraşıları analiz etmek için, süreçleri otomatikleştirmeyi mümkün kılan bir tekniktir [REF].",giriş,background
"Metin madenciliği bu tekniklerden birisidir ve amacı metinsel olarak saklanan verilerden (e-postalar, incelemeler, düz metinler, web sayfaları, raporlar, makaleler ve resmi belgeler gibi) [REF] anlamlı bilgi çıkarımı yapmaktır [REF][REF]. Diğer bir ifadeyle, metin madenciliği geniş hacimdeki metin içeriklerinin ana eğilimlerini çıkarmak ve farklı konulardaki uğraşıları analiz etmek için, süreçleri otomatikleştirmeyi mümkün kılan bir tekniktir <CITE>. Veri madenciliğinde veri seti belli olan, düzgün oluşturulmuş veri tabanları kullanılırken, metin madenciliğinde doğal dil işleme kullanılarak elde edilen düzgün metinler kullanılmaktadır.",giriş,background
Bu çalışmada metin madenciliği teknikleri ile haber makalelerinin önceden tanımlanmış kategorilere göre ayrılması sağlanmıştır. İnternetin gelişmesiyle birlikte insanlar gazetelerden haber okumak yerine dijital haberleri okumayı tercih eder hale gelmişlerdir <CITE>. Haberciler yazılarını hazırladıktan sonra içeriklerine göre daha önceden belirledikleri kategorilere yerleştirirler.,giriş,background
"Esiyok ve ark. <CITE> yılında yaptıkları bir çalışmada bu kategorilerin önemini ve haber okuyucularının aynı kategoriye ait haberleri okuma eğiliminde olduklarını göstermiştir. Bu yüzden haberlerin kategorilere ayrılması, okuyucuların hazırlanan haberleri okuması açısından oldukça önemlidir.",giriş,background
"Alan yazında akciğer segmentasyonu ile ilgili bazı çalışmalar vardır. Mique ve Malicdem <CITE>, GXI görüntülerinden akciğer segmentasyonu için ResUnet mimarisi temelli semantik bir model geliştirmişlerdir. Shenzhen Hastanesi veri setindeki görüntüleri %70’i eğitim ve %30’u test olarak ayırarak modeli 40 epok eğitmişlerdir.",önceki çalişmalar,background
"Test setinde %94,96 Dice katsayısına ulaşmışlardır. Heo ve diğerleri <CITE>, U-Net’i eğitmek için 140 GXI görüntüsü kullanmışlardır. Yonsei Üniversitesi Hastanesi veri setini kullanarak 60 doğrulama seti üzerinde ortalama %96,21 Dice katsayısı değeri elde etmişlerdir.",önceki çalişmalar,background
"Yonsei Üniversitesi Hastanesi veri setini kullanarak 60 doğrulama seti üzerinde ortalama %96,21 Dice katsayısı değeri elde etmişlerdir. Rahman ve diğerleri <CITE>, GXI görüntülerini segmentlere ayırmak için U-Net ve değiştirilmiş U-Net modellerini kullanmışlardır. ",önceki çalişmalar,background
"En yüksek performansı U-Net modelinde %96,19 Dice katsayısı ile elde etmişlerdir. Souza ve diğerleri <CITE>, akciğer anormallikleri nedeniyle “kaybedilen” akciğer bölgelerinin yeniden yapılandırılması için GXI görüntülerinden akciğerlerin otomatik segmentasyonunu gerçekleştiren bir yöntem önermişlerdir. Önerilen yöntemi, Montgomery County’nin tüberküloz kontrol programından alınan 138 göğüs röntgeni görüntüsü üzerinde denemişler ve en yüksek %94 Dice katsayısı değeri elde etmişlerdir.",önceki çalişmalar,background
"Önerilen yöntemi, Montgomery County’nin tüberküloz kontrol programından alınan 138 göğüs röntgeni görüntüsü üzerinde denemişler ve en yüksek %94 Dice katsayısı değeri elde etmişlerdir. Liu ve diğerleri <CITE>, iyileştirilmiş bir U-Net ağı tasarlamışlardır. Kodlayıcı olarak ön eğitim Efficientnet-b4’ü kullanırken, kod çözücü olarak resudial blok ve LeakyRelu etkinleştirme işlevlerini kullanmışlardır.",önceki çalişmalar,background
"İyileştirilmiş U-Net, Haut, MC (Montgomery County) ve JSRT (Japon Radyolojik Teknoloji Derneği) veri setlerinde değerlendirilerek sırasıyla %98,8, %97,8 ve %97,9 Dice katsayısı değerlerine ulaşmışlardır. Gite ve diğerleri <CITE>, Montgomery ve Shenzhen veri setlerinden alınan 704 GXI görüntüsünü kullanarak akciğer segmentasyon işlemini gerçekleştirmişlerdir. Veri seti %80 eğitim ve %20 test olarak bölünmüştür.",önceki çalişmalar,background
"Bu çalışmada, en iyi performans U-Net++ yöntemi kullanılarak %97,96 Dice katsayısı değeri ile elde edilmiştir. Reza ve diğerleri <CITE>, klasik U-Net mimarisini dönüştüren TransResUNet adlı yeni bir tam evrişimli model oluşturmuşlardır. Klasik UNet’teki iyileştirmenin bir parçası olarak, önerilen mimaride önceden eğitilmiş bir kodlayıcı, özel bir atlama bağlantısı ve bir son işleme modülü eklemişlerdir.",önceki çalişmalar,background
"Orijinal U-Net yalnızca tıbbi segmentasyon uygulamalarında iyi bir performans göstermekle kalmaz, aynı zamanda esnek ve genişletilebilir yapıya sahiptir. Böylece geliştirilmiş model, farklı görüntülerde yeni görevlere başarılı bir şekilde uyum sağlayabilir <CITE>. U-Net, 2015 yılında ortaya çıkışından bu yana, tıbbi görüntüleme kullanımında bir patlama görmüştür.",yöntem,support
"U-Net, 2015 yılında ortaya çıkışından bu yana, tıbbi görüntüleme kullanımında bir patlama görmüştür. U-Net mimarisinde araştırmacılar tarafından yeni yöntemler uygulayan veya diğer görüntüleme yöntemlerini U-Net’e dahil eden birçok gelişme olmuştur. Sadece tıbbi alanda değil farklı birçok alanlarda da kullanımı her geçen gün artmaktadır <CITE>.",yöntem,discuss
"Jaccard indeksi ve Dice katsayısı, modelin segmentasyon performansını ortaya koymak için en sık kullanılan değerlendirme metrikleridir. Jaccard indeksi (birleşim üzerinde kesişim, IoU olarak da bilinir), örnek kümelerinin birleşiminin boyutuna bölünen kesişim boyutu olarak tanımlanır ve Eşitlik (1)’deki gibi hesaplanır <CITE>.",yöntem,background
"Burada DP (doğru pozitifler) doğru sınıflandırılmış pikselleri temsil eder, YP (yanlış pozitifler) akciğer olarak sınıflandırılan arka plan piksellerini ve YN (yanlış negatifler) arka plan olarak sınıflandırılan akciğer piksellerini temsil eder <CITE>.",yöntem,background
"Dice katsayısı ile gerçekleştirmiştir. Bu segmentasyon performansı bu çalışmadan oldukça düşüktür. Reza ve diğerleri <CITE>, TransResUNet yöntemi ile %97,6 Dice katsayısı elde etmişlerdir. Bu oran bu çalışmadan az da olsa düşüktür.",deneysel sonuçlar ve tartişma,differ
"Bu oran bu çalışmadan az da olsa düşüktür. Liu ve diğerleri <CITE>, birden fazla veri seti üzerinde geliştirilmiş faklı U-Net modeli kullanmışlar ve bu çalışmadan az da olsa yüksek başarı elde etmişlerdir.",deneysel sonuçlar ve tartişma,differ
"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem <CITE> ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri [REF] U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri [REF] yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem [REF] ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri <CITE> U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri [REF] yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem [REF] ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri [REF] U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri <CITE> yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
"Ayrıca birden fazla veri seti üzerinde segmentasyon yapan çalışma da vardır. Gite ve diğerleri <CITE>, Shenzhen ve Montgomery County veri setlerini birleştirerek geliştirilmiş U-Net modeli üzerinde %97,96 Dice katsayısı ile segmentasyon gerçekleştirmişlerdir. Bu çalışmanın segmentasyon performansı az da olsa bu çalışmadan yüksektir.",deneysel sonuçlar ve tartişma,differ
"Şekil 2’de bulunan MFCK Mel Frekansı Cepstral Katsayılarını ifade etmektedir. MFCK özelik çıkartma yöntemi hakkında ayrıntılı bilgiye <CITE> numaralı yayınından ulaşılabilir. Bu çalışmada, ses sinyalinin her bir parçasından çıkartılan özellik katsayıları alt alta yerleştirilerek bir özellik matrisi elde edilmiştir.",güvenli insan-robot etkileşimi yazılımı,basis
"Reduce aşamasında ise tamamlanan işler birleştirilerek sonuç elde edilmektedir. Map aşamasında analiz edilen veri içerisinden almak istediğimiz veriler çekilmekte, Reduce aşamasında ise bu çektiğimiz veri üzerinde istediğimiz analiz gerçekleşmektedir <CITE>. Kullanıcı sorguları ile isim düğümündeki n-gram profillerinin ilişkilendirilmesi ve ilişkisi yüksek olanların seçimi hadoop mimarisindeki map yöntemi ile gerçekleştirilecektir.",bilgi erişim sistemleri için büyük veriye dayali bir çözüm önerisi,background
