id,citation_context,section,citation_intent
43560,Nemenyi ise oluşturulan modellerin birbirinden farklı olup olmadığını ölçen post-hoc istatistiksel bir testtir <CITE> .,materyal ve metot,background
43667,"Derin öğrenmeyle beyin tümörü manyetik rezonans görüntülerinin sınıflandırılması çalışması için kullanılan veri seti, açık kaynaklı ve Kaggle platformu üzerinde paylaşılan bir veri setidir <CITE> .",materyaller ve yöntemler,basis
43669,"AlexNet, Alex Krizhevsky tarafından ImageNet veri setiyle gerçekleştirilen 2012 yılındaki yarışmada geliştirilmiş ve başarı elde etmiştir <CITE>.",materyaller ve yöntemler,basis
43670,"ImageNet veri seti aslında, ilk kez 2009 yılında duyurulan çok büyük boyutlu ve çok sınıflı bir açık kaynaklı veri setidir <CITE>.",materyaller ve yöntemler,basis
43671,"VGG, Simonyan ve Zisserman tarafından ImageNet yarışmasında 2014 yılında duyurulan, farklı katmanlara (13, 16, 19) sahip olan ve çoğunlukla 3x3’lük evrişim katmanlarından meydana gelen bir mimarıdır <CITE>.",materyaller ve yöntemler,background
43672,"MobileNet, içerisinde 3x3 ve 5x5'lik çok sayıda darboğaz (bottleneck) bloklarını içeren geliştirilmiş bir evrişimsel sinir ağıdır. <CITE> .",materyaller ve yöntemler,background
43967,"C++ programlama dilinde geliştirilmiş platform-bağımsız bir yazılım kütüphanesi olan Dlib <CITE>, Sagonas ve diğerlerinin geliştirdikleri bu yüz işaretçisi veri setini içermektedir.",materyal ve metot,basis
43969,"DVM, karmaşık ve büyük boyutlardaki veri setlerinin sınıflandırılmasında oldukça hızlı ve iyi performansa sahip bir denetimli öğrenme algoritmasıdır <CITE> .",materyal ve metot,background
43970,"DVM algoritması iki veya çok sınıflı veri setlerinde, sınıfları birbirinden ayırmak için, bu sınıfların sınırlarını belirleyen bir düzlemin (hyperplane) veya düzlemlerin bulunması esasına dayanmaktadır <CITE> .",materyal ve metot,background
43971,"Burada, veri setini doğrusal olmayan DVM ile sınıflandırabilmek için; veri seti ikiboyutlu uzaydan analitik uzaya taşınarak haritalama işlemi gerçekleştirilir <CITE> .",materyal ve metot,basis
43972,Satoşi Nakamoto lakaplı gizli bir yazarın 2008 yılında önerdiği Bitcoin dijital parası <CITE> ile birlikte dünyada yeni bir uluslararası para biriminin varlığından bahsedilmeye başlandı.,giriş,background
43973,Fakat bu teknoloji sağladığı olanaklar ve çeşitlendirilebilir uygulamaları ile çok daha geniş bir yelpazeye sahiptir <CITE> .,giriş,background
43974,"Bu çalışmalar, ileri kriptografi mekanizmaları (özet fonksiyonlar (hash functions), dijital imza), açık anahtar altyapısı (asymmetric cryptography), taahhüt şemaları (commitment schemes), sıfır bilgi protokolleri (zero knowledge protocols), dağıtık sistemleri ve oyun kuramını araç olarak kullanır <CITE> .",giriş,background
43975,"Madenciler, tüm bu işlemleri yaparken kriptografik hesaplamaların zorluğunu arkasına alarak harcanan emeğin bir varlık/emtia/değer olmasını sağlamaktadır <CITE> .",giriş,background
43976,"2017 yılında, Bitcoin blokzinciri üzerinde ilk kullanıcı odaklı dağıtık kimlik yönetim sistemleri <CITE> tanımlanmıştır.",giriş,background
43977,Sistemdeki farklı partiler <CITE> Bitcoin transferleri ile haberleşir.,giriş,background
43978,"Böylece, Kimlik sağlayıcılar (IP) sistem için gerekli altyapıyı Bitcoin ağından temin ederek, madencilerin emeği sonucunda, verilerin bütünlüğünü garanti ederler. <CITE> sistemindekine benzer şekilde,   kimlik verilerini taahüt şeması kullanarak blokzincirde tutar, ve ilgili sıfır bilgi ispatlarını blokzincir dışında tutar, ya da ispatların tutulduğu link bilgisini kimlik doğrulama transfer işleminin extra bölümünde (OP_RETURN) belirtir.",giriş,background
43979,"sistemindekine benzer şekilde, <CITE> kimlik verilerini taahüt şeması kullanarak blokzincirde tutar, ve ilgili sıfır bilgi ispatlarını blokzincir dışında tutar, ya da ispatların tutulduğu link bilgisini kimlik doğrulama transfer işleminin extra bölümünde (OP_RETURN) belirtir.",giriş,background
43980,"Factom blokzincirinde tutarak, parmak izi tanımlama sistemlerinde yer alan geleneksel merkezi sunucuyu elimine eder. <CITE> projesi ise biyometri tabanlı kimlik üzerine inşa edilmiştir ve merkezi olmayan tanımlayıcı (DIDs) ve kişi egemen kimlik konseptini blokzincir tabanlı olarak tasarlamıştır.",giriş,background
44042,ancak Zerocoin gibi sıfır bilgi protokolü içermediğinden mixin (halkadaki imza) sayısına bağlı olarak takip edilme olasılığı daha yüksektir <CITE>) .,karşılaştırma,differ
44043,"Ayrıca, standart bir Bitcoin transfer ücreti (fee) 360 satoshi, yani byte başına 0.0000036 Bitcoin(BTC)'dir <CITE> .",karşılaştırma,background
44045,"Yine, standart bir Bitcoin transfer ücreti (fee), Mart 2021 itibari ile transfer başına ortalama 22.13Dolar'dır <CITE> .",karşılaştırma,background
44048,"Gelecek çalışmalarda, Monero'nun, RingCT <CITE>entegrasyonu ile iyileştirilen anonimlik özellikleri de dikkate alınarak, Zerocash'e göre belirgin güvenlik zaafiyetlerinin ortadan kalkması ile kimlik yönetim sistemlerinde kullanılması gerek teorik gerekse pratik uygulama yönleriyle ele alınabilir.",sonuç,discuss
44049,"Gelecek çalışmalarda, Monero'nun, RingCT <CITE>) entegrasyonu ile iyileştirilen anonimlik özellikleri de dikkate alınarak, Zerocash'e göre belirgin güvenlik zaafiyetlerinin ortadan kalkması ile kimlik yönetim sistemlerinde kullanılması gerek teorik gerekse pratik uygulama yönleriyle ele alınabilir.",sonuç,discuss
44256,Bazı veri setleri ilgili dokümanlarla beraber web sayfalarından erişim sağlanmıştır <CITE> .,metot ve materyaller,basis
44257,Burada ham ve spam olarak ayrı klasörlerde sunulmuş olan veriler bu çalışmada birleştirilerek işleme alınmıştır <CITE> .,metot ve materyaller,basis
44258,Çalışmalarda sıklıkla kullanılan Enron veri setine Ion Androutsopoulos'un çalışmasından erişilebilmektedir <CITE> .,metot ve materyaller,basis
44259,Enron veri seti içerisinde alt başlıklara ayrılmış 6 adet veri seti bulunmaktadır <CITE> .,metot ve materyaller,basis
44260,<CITE> tarafından yapılan çalışmada bu altı adet veri seti kullanılarak ham/spam sınıflandırması gerçekleştirilmiş.,metot ve materyaller,background
44261,"Bu veriye, kendisine kaynak olan web sayfasından erişim sağlanmıştır <CITE> .",metot ve materyaller,basis
44262,Bu sınıflandırıcının temel noktası bayes teoremine dayanmaktadır <CITE> .,deneysel çalişmalar,basis
44264,"<CITE> referanslı çalışmada naive bayes algoritmasının yapılan çalışmaya göre doğruluk, kesinlik ve duyarlılık metriklerinde iyi sonuçların elde edildiği gözlemlenmiştir.",deneysel sonuçlar,differ
44265,<CITE> referanslı çalışmada KNN algoritmasında doğruluk ve duyarlılık metriklerinde %96 üstünde başarılı sonuçlar verdiği gözlemlenmiştir.,deneysel sonuçlar,support
44279,Özellikle artan çalışma saatleri söz konusu olduğunda kullanılan yazılım geliştirme yönteminin yeniden gözden geçirilmesi ve daha verimli olabilecek Scrum gibi yöntemlere başvurulması daha etkili sonuçlar ortaya çıkartabilmektedir <CITE> .,sonuç ve tartişma,support
44280,"Türkdoğan ve arkadaşları da yazılım mühendisliği projelerinde fazla mesainin çalışanlarda verimliliği, aile yaşantısını, sosyal iletişim alanlarını ve yazılım kalitesini olumsuz etkilediğini belirtmektedirler <CITE> .",sonuç ve tartişma,support
44281,"Graziotin ve arkadaşlarının gerçekleştirdiği çalışmaya göre, yazılım geliştiricilerde, geliştiricinin dışındaki faktörlerden kaynaklanan mutsuzluğun en sık ikinci nedeni olarak zaman baskısı görülürken, birinci mutsuzluk nedeni ""problem çözmede takılı kalmak"" olarak ortaya konmuştur <CITE> .",sonuç ve tartişma,support
44321,Bakım stratejileri genel olarak şu şekilde sınıflandırılır <CITE>:,işletmelerde bakım stratejisi,background
44322,"Bakım stratejileri genel olarak şu şekilde sınıflandırılır Susto, Schirru, Pampuri, <CITE> :",işletmelerde bakım stratejisi,background
44384,"RAVDESS <CITE> veri kümesi içerisinde 24 seslendirme sanatçısı ve her birine ait 60 konuşma kaydı, 44 şarkı kaydı bulunup toplamda 2452 kayıt içermektedir.",veri kümeleri,basis
44385,"Modelde kullanılan ikinci veri seti, konuşma tabanlı duygu tanıma alanında araştırmacılar tarafından yaygın olarak kullanılan Toronto Emotional Speech Set (TESS)'dir <CITE> .",veri kümeleri,basis
44405,"Bu makale, daha önceki konferans bildirimizin <CITE> genişletilmiş bir versiyonudur.",giriş,basis
44406,<CITE> 'de tanıtılan çalışma bu yeni çalışmada önerdiğimiz yöntemin öncül bir tasarımını sunmuştur.,giriş,basis
44409,"Belli <CITE>, ""bütünsel"" (holistic) yaklaşım dediği yeni bir yaklaşımı önermektedir.",ilgili çalışmalar,background
44483,"Asıl fonksiyon için oluşturulan sonsuz seri tiplerinden biri olan Laurent serileri, bağımsız değişkenin eksi kuvvetlerini de içerdiğinden, fonksiyonun paydadaki sıfırlanmalardan kaynaklanabilecek tekilliklerini ve sonsuzdaki davranışını temsil etmede diğer seri yöntemlere göre daha etkindir <CITE> .",giriş,background
44484,"Literatürde en fazla kullanılan oransal yaklaştırım yöntemi, Padé oransal yaklaştırımıdır <CITE> .",giriş,background
44532,"Bu sistemler, kurumlara ortak bir arayüz üzerinden çevrimiçi veya karma (kısmen çevrimiçi ve kısmen yüz yüze) kurslar oluşturma ve ilişkin değerlendirme faaliyetlerini yönetme imkanları sağlamaktadır <CITE>.",giriş,background
44750,Ayrıca seyreltme filtresi (dropout) ise katmanlardaki özellikleri azaltarak modelin işleyişini rahatlamak üzere kullanılır <CITE> .,ilgili çalışmalar,background
44751,"Çalışmanın SSA modeli, Python dilinde Keras kütüphanesi kullanılarak derlenmiştir <CITE> .",ilgili çalışmalar,basis
44752,Mini-batch parametresi birden fazla girdinin model üzerinde aynı anda işlemesi durumudur <CITE> .,bulgular,background
44967,Tüm ağırlıklar rastgele bir şekilde başlatılmış ve softmax <CITE> aktivasyon fonksiyonu kullanarak Adam en iyileyici ile geri yayılım algoritması kullanılarak eğitilmiştir.,önerilen kç3b-esa modeli,basis
44968,"Önerilen KÇ3B-ESA modeli DVM <CITE>, 2B-ESA , 3B-ESA ve M3B-ESA gibi diğer yöntemlerle karşılaştırılmıştır.",sınıflandırma sonuçları,support
44983,Bundan dolayı bit sayısını (birim süre başına) kabul edilebilir bir seviyeye düşürmek gerekmektedir <CITE> .,giriş,discuss
45012,"Çalışmada panoramik görüntülerin çözünürlük kalitelerini ölçmek için Tenengrad (Tenen) <CITE> ve standart sapma (SS), bulanıklık bilgisini ölçmek için ise bulanıklık (BM) metrikleri tercih edilmiştir.",önerilen yöntem,basis
45013,"Çalışmada panoramik görüntülerin çözünürlük kalitelerini ölçmek için Tenengrad (Tenen) ve standart sapma (SS), bulanıklık bilgisini ölçmek için ise bulanıklık (BM) <CITE> metrikleri tercih edilmiştir.",önerilen yöntem,basis
45025,"Bu konudaki çalışmalarda genelde, aynı kullanıcıya ait iki istek arasında 30 dakikadan daha fazla süre geçtiğinde o kullanıcı için yeni bir oturum başlatılmasının uygun olduğu belirtilmektedir <CITE> .",veri temizleme ve hazırlama,basis
45124,"Her veri madenciliği algoritmasının başarısının, büyük ölçüde veri önişleme kalitesine bağlı olduğu iyi bilinmektedir <CITE>; .",yöntem,background
45127,Çalışmada katılımcılara 25 maddeden oluşan bir ölçek sunulmuş <CITE> fakat bu maddeler toplamda 4 faktör altında toplanmıştır.,yöntem,basis
45143,Bu sebeple katılımcılardan elde edilen cevaplar (veri azaltma işleminden sonra elde edilen faktör değerleri) Eşit Derinlikli Gruplama Metodu <CITE> ile tekrar kategorik hale getirilmiştir.,yöntem,basis
45159,"Günümüzde, otel rezervasyonları, telekomünikasyon hizmetleri, bankacılık ürünleri <CITE> , olası tedavi kombinasyonlarında oluşan komplikasyonların tahmini, sahtekârlık ya da dolandırıcılık içeren işlemlerin tespiti gibi birçok alanda birliktelik analizleri kullanılmaktadır.",yöntem,background
45161,"Bu durum, insan kaynakları yönetiminin tek bir paradigmanın ötesinde taşımak gerektiği ve farklı yaklaşımların birlikte ele alınarak önemli çıkarımlar yapılabileceği düşüncesini <CITE> desteklemektedir.",sonuç,support
45162,"İlgili literatür özellikle çalışan sessizliğinin ortaya çıkma biçimleri ve öncüllerinin neler olduğu konusunda yeterli olgunluğu erişmediği düşünüldüğünde <CITE> , elde edilen sonuçlar çalışan sessizliği türleri (özellikle korumacı sessizlik) ile ilgili gelecekte yapılacak araştırmalar için önemli bir temel oluşturmaktadır.",sonuç,discuss
45197,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp <CITE> , Adagrad  , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
45198,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad <CITE> , Adam  , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
45199,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam <CITE> , Adadelta   ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
45200,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
45201,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta   ve SGD <CITE> olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
45202,"Sınırlı eğitim verisine sahip derin öğrenme alanındaki çalışmalarda, önceden eğitilmiş ve iyi sonuçlar veren transfer öğrenme modeli kullanılarak yapılacak olan tahmin işlevinin öğrenme başarımını iyileştirmesi beklenmektedir <CITE> .",giriş,background
45203,Tai ve Yang görüntü gürültüsü tahmini için basit ve hızlı bir algoritma önermiştir <CITE> .,ilgili çalışmalar,background
45209,"Bu çalışmalar çoğunlukla tek bir gürültü türünün: gauss gürültüsü  , benek gürültüsü  , tuz-biber gürültüsü <CITE>, giderilmesine yönelik olmaktadır.",ilgili çalışmalar,background
45210,"Bu çalışmalar çoğunlukla tek bir gürültü türünün: gauss gürültüsü  , benek gürültüsü  , tuz-biber gürültüsü <CITE> giderilmesine yönelik olmaktadır.",ilgili çalışmalar,background
45211,Pimpalkhute ve ark. sayısal görüntülerdeki gauss gürültüsünün Ayrık Dalgalı Dönüşüm (DWT) yöntemi ile ortadan kaldırılması ile oluşturulan gürültü tahmin modeli önermiştir <CITE> .,ilgili çalışmalar,background
45212,Burger ve ark. görüntüleri gürültüden arındırmak için çok katmanlı algılayıcı (Multi Layer Perceptron -MLP) kullanmayı önermektedir <CITE> .,ilgili çalışmalar,background
45213,"Magud ve ark. ultrason görüntülerde yaygın olan gürültü tiplerinden benek gürültüsünün, noktaların bir benekten daha büyük olduğu durumlar da dahil olmak üzere, giderilmesi için geliştirilmiş bir medyan filtresi önermektedir <CITE> .",ilgili çalışmalar,background
45214,Güraksın görüntülerde sıklıkla karşılaşılan tuz-biber gürültüsünün giderilmesi için k-ortalama algoritması kullanılarak tasarlanan bir filtre önermektedir <CITE> .,ilgili çalışmalar,background
45215,Değirmenci ve ark. görüntülerde saptanan tuz-biber gürültüsünün giderilmesi için uyarlamalı medyan filtresi ve görüntülerde tuz-biber gürültüsü olmayan yerler içinde anahtarlamalı Gauss filtresi uygulamayı önermektedir <CITE> .,ilgili çalışmalar,background
45216,"Sil ve ark. evrişimsel sinir ağlarının, görüntüden gürültü gidermek için kullanılan diğer algoritmalara göre nasıl başarım gösterdiğini kıyaslamak için VGG16 ve Inception-v3 algoritmalarını kullanmıştır <CITE> .",ilgili çalışmalar,background
45217,"ark. gürültü türü saptamak için sekiz evrişim katmanı, dört ortaklama katmanı ve üç tam bağlı katman olmak üzere toplam 15 katmanlı bir CNN modeli önermiştir <CITE> .",ilgili çalışmalar,background
45218,Lemarchand gürültü türü saptamak için MobileNetV2 modelini kullanarak bir çalışma gerçekleştirmiştir <CITE> .,ilgili çalışmalar,background
45219,Li ve ark. uzaktan algılama görüntülerindeki gürültü türlerini saptamaya yönelik bir çalışma gerçekleştirmiştir <CITE> .,ilgili çalışmalar,background
45220,Tripathy ve ark. göğüs röntgeni görüntülerinde gürültüyü saptamak için farklı ESA modelleri kullanmıştır <CITE> .,ilgili çalışmalar,background
45221,Rahman ve ark taramalı elektron mikroskobu görüntülerindeki gürültü türlerini saptama etmek için makine öğrenmesi yöntemlerini kullanmıştır <CITE>,ilgili çalışmalar,background
45222,Ani ve keskin sinyal değişimleri sonucu ortaya çıkmaktadır <CITE> .,araçlar ve yöntem,background
45223,"Gürültülü görüntü, gauss gürültüsünde gerçek benek değerlerinin rastgele gauss gürültü değerleri ile toplanması sonucunda ortaya çıkmaktadır <CITE> .",araçlar ve yöntem,background
45224,Benek gürültüsü ise gauss ve tuzbiber gürültülerinden farklı şekilde benek değerleri ile rastgele değerlerin çarpılması sonucu oluşmaktadır <CITE> .,araçlar ve yöntem,background
45225,"VGGNet mimarisi Simonyan ve Zisserman tarafından 2014 yılında geliştirilen ve ImageNet yarışmasında iyi bir başarı sergilemiş (% 7,3 hata oranı) bir derin öğrenme modelidir <CITE> .",araçlar ve yöntem,background
45230,"RMSProp, AdaGrad, Adam ve AdaDelta'nın SGD'nin bir uzantısı olduğu söylenebilir <CITE> .",araçlar ve yöntem,background
45351,"Literatürde, kullanıcıların paylaştıkları tweetlerin üzerinden içeriklerinin belirlemesine yönelik çalışma yapılmıştır <CITE> .",literatür taraması,background
45352,"Birden fazla dil için paylaşılan tweetleri makine öğrenmesi algoritmaları ile analiz ederek kullanıcıların yaşı, cinsiyeti ve demografik özelliklerini ortaya çıkarmak için yapılan çalışma da vardır <CITE> .",literatür taraması,background
45353,"Sadece isimler üzerinden kişilerin demografik özelliklerinin çıkartılması, yapılan çalışmalar arasındadır <CITE> .",literatür taraması,background
45354,Portekizce dili için tweet içeriği ve tweet sahibi kişilerin cinsiyetlerini tahmin eden çalışma da yapılmıştır <CITE> .,literatür taraması,background
45357,"""Ontology-based sentiment analysis of twitter posts"" isimli çalışmada <CITE> , kişilerin tweetleri üzerinden duygu analizi yapılmıştır.",literatür taraması,background
45358,"""Predicting the Future With Social Media"" <CITE> isimli çalışmada, Twitter verileri, sinema filmlerinin, gişede elde edeceği gelirleri, filmler henüz vizyona girmeden tahmin etmek için kullanılmıştır.",literatür taraması,background
45359,"Culotta yaptığı çalışmada <CITE> , Twitter üzerinden alınan, 10 haftalık bir zaman aralığını kapsayan 500.000'den fazla tweet kullanarak, grip salgınlarını tahmin etmeye çalışmıştır.",literatür taraması,background
45362,"Naive Bayes teoreminde her bir öznitelik, verilen sınıf içerisinde diğerlerinden bağımsız olarak kabul edilmektedir <CITE> .",gerçekleştirilen çalışma,basis
45363,"Bu algoritma, iki sınıfı ayıran ve sınıflandırmayı yapmak için her sınıftan destek vektörleri adı verilen, az sayıda örneği seçip en yüksek kenar boşluğunu bulmaya çalışmaktadır <CITE> .",gerçekleştirilen çalışma,basis
45364,"Bu mesafede, en çok olan hangi veri varsa tahmini yapılacak olan sınıfta bu verilere göre belirlenir <CITE> .",gerçekleştirilen çalışma,basis
45365,"Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",gerçekleştirilen çalışma,basis
45448,DVM'ler finans ve ekonomiden   mühendislik uygulamalarına <CITE>kadar pek çok farklı alanda etkin olarak kullanılmaktadır.,yöntem,background
45449,DVM'ler finans ve ekonomiden   mühendislik uygulamalarına<CITE> kadar pek çok farklı alanda etkin olarak kullanılmaktadır.,yöntem,background
45452,Bu çalışmada literatürde yapılan önceki pek çok çalışmanın <CITE> sonuçlarına benzer şekilde DVM yönteminin üstünlüğü tespit edilmiştir.,bulgular,support
45456,"Benzer şekilde literatürde <CITE> , bu çalışmada olduğu gibi önişlem sürecinde TBA'nin kullanılması sonucunda tahmin başarısında artış gözlenmiştir.",bulgular,support
45890,N sayıda bağımsız değişkenin olduğu çoklu doğrusal regresyon modeli <CITE> :,metot,basis
45891,Ayrıca bir başka varsayım ise bağımsız değişkenler arasında bir ilişki yani çoklu bağıntı olmamalıdır <CITE> .,metot,discuss
46518,Yapılan çalışma gazete haberlerinin bitcoin fiyat tahminini nispeten etkilediğini ortaya koymuştur bu sonuca benzer olarak Hopkins ve diğerleri <CITE> tarafından yapılan çalışma sonucunda ulusal ve yerel gazete haberlerinin ekonomik algıları nispeten etkilediği saptanmıştır.,"sonuç, tartişma ve öneriler",support
46521,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin <CITE> %99,83 doğruluk ile, Ceyhan ve diğerleri %67 başarıyla, Kim ve diğerleri üç katmanlı sinir ağı ile %80.39’luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri %55’lik doğrulukla bitcoin fiyatı tahmini yapılmıştır.","sonuç, tartişma ve öneriler",support
46522,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin %99,83 doğruluk ile, Ceyhan ve diğerleri <CITE> %67 başarıyla, Kim ve diğerleri üç katmanlı sinir ağı ile %80.39’luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri %55’lik doğrulukla bitcoin fiyatı tahmini yapılmıştır.","sonuç, tartişma ve öneriler",support
46523,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin %99,83 doğruluk ile, Ceyhan ve diğerleri %67 başarıyla, Kim ve diğerleri <CITE> üç katmanlı sinir ağı ile %80.39’luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri %55’lik doğrulukla bitcoin fiyatı tahmini yapılmıştır.","sonuç, tartişma ve öneriler",support
46524,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin %99,83 doğruluk ile, Ceyhan ve diğerleri %67 başarıyla, Kim ve diğerleri üç katmanlı sinir ağı ile %80.39’luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri <CITE> %55’lik doğrulukla bitcoin fiyatı tahmini yapılmıştır.","sonuç, tartişma ve öneriler",support
46525,"Çalışmadan farklı olarak Sakız ve Kutlugün <CITE> yapay zeka ve seçilen parametreler kripto para birimlerinin fiyatlarını tahmin etmede kullanılamayacağı, Kutlu ve diğerleri ise Türkiye'de ki bitcoin fiyatları değerlendirilerek bugün bitcoin fiyat tahmini edilemeyeceği sonucuna ulaşılmıştır.","sonuç, tartişma ve öneriler",differ
46598,Başarılı ve kaliteli süreçleri olan müşteri ile iletişim gücü yüksek bir çağrı merkezi bağlı bulunduğu şirketin karlılığına katkı sağlayabilir <CITE> .,bulgular ve tartışma,discuss
46599,Müşteri sayıları ve ürün sayısı arttıkça çağrı merkezinde çalışan personel sayısında artış ihtiyacı oluşması çoğu zaman şirketlerce maliyet kalemi olarak görülmektedir <CITE> .,bulgular ve tartışma,discuss
46601,IVR ve Chatbot gibi uygulamalarda ilk aşamada yüksek yatırım gerektiren ancak sonrasında herhangi bir işgücü taşımadığı için bu maliyeti kısa sürede karşılayan uygulamalardır <CITE> .,bulgular ve tartışma,discuss
46602,Firmaların kendi süreçlerini bu uygulamalara taşıması ve müşterilerinin de etkili bir biçimde bu uygulamalardan faydalanması için buradaki performans sık sık değerlendirilmelidir <CITE> .,bulgular ve tartışma,discuss
46603,Müşteri temaslarını ve tüm temaslardaki memnuniyet oranlarını ayrıntılı olarak izleyen ürünlere büyük ihtiyaç duyulmaktadır <CITE> .,bulgular ve tartışma,discuss
46772,"Önemli bir çevrimiçi işbirlikçi araç örneği olan Google Docs <CITE> kullanıcıların doküman yarattığı, sakladığı, paylaştığı ve birlikte çalışabildikleri web tabanlı bir ortamdır.",araştırma yöntemi,basis
46773,Coskunçay ve Çakir tarafından yapılan çalışmaya benzer olarak her takımdan bir katılımcı gözden geçirme lideri olarak atanmış ve diğer katılımcılar gözden geçirici rolünü üstlenmişlerdir <CITE> .,araştırma yöntemi,basis
46775,"Babar ve diğerleri çalışmalarında, bizim bulgularımıza benzer şekilde, yazılım mimarisi değerlendirme süreci için senaryo profillerinin geliştirilmesinde yüz yüze toplantılar tercih edilse de, grup yazılım aracı kullanan dağıtılmış ekiplerce üretilen profillerin kalitesinin, yüz yüze toplantılardaki takımlar tarafından geliştirilen profillere kıyasla daha yüksek olduğunu saptamıştır <CITE> .",tartışma,support
46776,"Ek olarak, Boyd ve diğerleri, web tabanlı işbirlikçi araçlarla yazılım geliştiren lisans öğrenci ekiplerinin konuşmalarını, loglarını ve yenileme tarihçelerini analiz etmiş ve araç kullanan işbirlikçi ekiplerin daha fazla iş ürettiğini bulmuşlardır <CITE> .",tartışma,support
46777,"Ayrıca, Black ve ark. çalışmalarına katılanların % 91’inin sosyal medya kullanımının iş yaşamlarını geliştirdiğini söylediklerini saptamıştır <CITE>.",tartışma,support
47205,"Bölgelere Ayırma tekniği, <CITE>, momentum denklemi (10) ve Poisson denklemi (11) i verimli bir paralizasyonla çözmek üzere uygulanmıştır.",paralel çözüm,basis
47206,"Bölgelere Ayırma tekniği, <CITE> , momentum denklemi (10) ve Poisson denklemi (11) i verimli bir paralizasyonla çözmek üzere uygulanmıştır.",paralel çözüm,basis
47208,Daha önce uygulanılan <CITE> paralel çözüm tekniğinde değişikler yapılmış ve elde edilen son denklemler aşağıdaki çözüm basamaklarında yeniden ifade edilmiştir.,paralel çözüm,basis
47210,Daha önce uygulanılan <CITE>paralel çözüm tekniğinde değişikler yapılmış ve elde edilen son denklemler aşağıdaki çözüm basamaklarında yeniden ifade edilmiştir.,paralel çözüm,basis
47211,"Tablo 1'den görüleceği gibi, bu yeni paralel proglama ile daha önce, <CITE> elde edilen sonuçlara göre, yakınsama hızlanmış, iterasyonlar %50 oranında azalmış ve dolayısıyla paralel performans önemli ölçüde artmıştır, süper-lineer hızlanma elde edilmiştir.",sonuçlar ve tartışma,differ
47213,"Tablo 1'den görüleceği gibi, bu yeni paralel proglama ile daha önce, <CITE>elde edilen sonuçlara göre, yakınsama hızlanmış, iterasyonlar %50 oranında azalmış ve dolayısıyla paralel performans önemli ölçüde artmıştır, süper-lineer hızlanma elde edilmiştir.",sonuçlar ve tartışma,differ
47214,"Sonuçlar, referans sonuçları <CITE>ile daha kaba hesap ağı kullanılmasına rağmen iyi bir uygunluk göstermektedir.",sonuçlar ve tartışma,support
47215,"Sonuçlar, referans sonuçları <CITE> ile daha kaba hesap ağı kullanılmasına rağmen iyi bir uygunluk göstermektedir.",sonuçlar ve tartışma,support
47216,"Re=400 için referans <CITE> sonucuna bakıldığında, 63x33x63 hesap noktası ile ulaşılan hassasiyetten fazlasına, bu çalışmada toplam 25x13x25 hesap noktası ile ulaşılabilmiştir.",sonuçlar ve tartışma,support
47398,"Yeni nesil hava trafik gözetiminde ADS-B cihazları, durumsal farkındalığı sağlamak için gözetim yöntemlerinden biri olmuştur <CITE> .",kaynak taraması,background
47399,Çalışma <CITE> 'de ADS-B cihazlarına karşı saldırıların saptama zaman gecikmesini azaltmak ve doğruluğu artırmak için hiyerarşik zamansal belleğe dayalı çevrimiçi bir saldırı saptama stratejisi önerilmiştir.,kaynak taraması,background
